"","x"
"1",1
"2",2
"3",3
"4",7
"5",10
"6",12
"7",13
"8",15
"9",25
"10",26
"11",28
"12",29
"13",30
"14",31
"15",33
"16",34
"17",36
"18",40
"19",43
"20",45
"21",53
"22",62
"23",65
"24",67
"25",68
"26",76
"27",78
"28",81
"29",82
"30",83
"31",86
"32",91
"33",95
"34",96
"35",99
"36",100
"37",103
"38",106
"39",108
"40",110
"41",112
"42",114
"43",115
"44",120
"45",127
"46",129
"47",132
"48",134
"49",136
"50",138
"51",139
"52",140
"53",142
"54",145
"55",149
"56",151
"57",153
"58",155
"59",156
"60",160
"61",161
"62",167
"63",168
"64",172
"65",174
"66",184
"67",190
"68",193
"69",195
"70",196
"71",198
"72",201
"73",203
"74",205
"75",207
"76",210
"77",211
"78",212
"79",214
"80",218
"81",219
"82",220
"83",221
"84",222
"85",225
"86",228
"87",232
"88",236
"89",244
"90",246
"91",250
"92",251
"93",256
"94",260
"95",261
"96",262
"97",263
"98",266
"99",270
"100",271
"101",279
"102",280
"103",283
"104",286
"105",291
"106",292
"107",296
"108",297
"109",299
"110",302
"111",305
"112",306
"113",309
"114",312
"115",318
"116",323
"117",327
"118",330
"119",331
"120",333
"121",336
"122",341
"123",345
"124",350
"125",353
"126",354
"127",359
"128",362
"129",364
"130",365
"131",368
"132",369
"133",376
"134",377
"135",383
"136",385
"137",392
"138",393
"139",394
"140",395
"141",396
"142",398
"143",403
"144",404
"145",411
"146",412
"147",417
"148",418
"149",420
"150",422
"151",424
"152",429
"153",430
"154",431
"155",432
"156",436
"157",437
"158",443
"159",446
"160",448
"161",453
"162",455
"163",457
"164",461
"165",469
"166",470
"167",473
"168",475
"169",478
"170",479
"171",480
"172",482
"173",487
"174",493
"175",496
"176",503
"177",506
"178",507
"179",508
"180",515
"181",516
"182",520
"183",532
"184",538
"185",539
"186",549
"187",551
"188",552
"189",553
"190",555
"191",557
"192",561
"193",563
"194",565
"195",567
"196",570
"197",575
"198",577
"199",584
"200",585
"201",588
"202",590
"203",600
"204",607
"205",611
"206",613
"207",625
"208",627
"209",628
"210",635
"211",636
"212",641
"213",644
"214",650
"215",651
"216",653
"217",655
"218",656
"219",661
"220",662
"221",663
"222",666
"223",667
"224",668
"225",670
"226",673
"227",675
"228",676
"229",677
"230",679
"231",683
"232",690
"233",694
"234",702
"235",703
"236",705
"237",706
"238",707
"239",710
"240",716
"241",718
"242",722
"243",723
"244",725
"245",731
"246",732
"247",733
"248",734
"249",741
"250",750
"251",751
"252",753
