"","x"
"1",4
"2",6
"3",9
"4",11
"5",15
"6",25
"7",30
"8",31
"9",33
"10",35
"11",43
"12",44
"13",45
"14",46
"15",49
"16",52
"17",56
"18",59
"19",60
"20",61
"21",63
"22",67
"23",70
"24",75
"25",78
"26",82
"27",83
"28",84
"29",87
"30",93
"31",94
"32",96
"33",99
"34",101
"35",102
"36",109
"37",111
"38",114
"39",119
"40",120
"41",126
"42",130
"43",136
"44",137
"45",138
"46",140
"47",142
"48",143
"49",144
"50",149
"51",151
"52",153
"53",157
"54",161
"55",165
"56",168
"57",175
"58",177
"59",178
"60",179
"61",181
"62",182
"63",183
"64",184
"65",195
"66",198
"67",200
"68",204
"69",205
"70",206
"71",208
"72",209
"73",215
"74",217
"75",222
"76",227
"77",228
"78",231
"79",233
"80",234
"81",235
"82",236
"83",239
"84",242
"85",251
"86",253
"87",255
"88",256
"89",260
"90",263
"91",272
"92",274
"93",275
"94",280
"95",286
"96",287
"97",288
"98",289
"99",290
"100",291
"101",293
"102",294
"103",301
"104",303
"105",304
"106",305
"107",306
"108",313
"109",315
"110",316
"111",317
"112",318
"113",322
"114",332
"115",334
"116",336
"117",341
"118",343
"119",348
"120",349
"121",350
"122",355
"123",359
"124",362
"125",363
"126",366
"127",368
"128",369
"129",370
"130",371
"131",376
"132",377
"133",378
"134",379
"135",386
"136",391
"137",394
"138",396
"139",397
"140",403
"141",411
"142",413
"143",414
"144",419
"145",424
"146",425
"147",430
"148",431
"149",436
"150",438
"151",440
"152",448
"153",449
"154",455
"155",457
"156",458
"157",461
"158",467
"159",472
"160",477
"161",478
"162",483
"163",484
"164",485
"165",487
"166",489
"167",491
"168",500
"169",501
"170",503
"171",512
"172",519
"173",521
"174",524
"175",525
"176",526
"177",529
"178",534
"179",539
"180",540
"181",541
"182",543
"183",547
"184",551
"185",552
"186",553
"187",558
"188",568
"189",569
"190",574
"191",575
"192",578
"193",582
"194",587
"195",589
"196",595
"197",601
"198",602
"199",604
"200",607
"201",609
"202",619
"203",620
"204",624
"205",626
"206",627
"207",632
"208",633
"209",636
"210",640
"211",645
"212",646
"213",647
"214",649
"215",651
"216",652
"217",653
"218",657
"219",659
"220",660
"221",661
"222",663
"223",668
"224",672
"225",675
"226",677
"227",681
"228",691
"229",693
"230",697
"231",698
"232",705
"233",709
"234",710
"235",713
"236",715
"237",716
"238",719
"239",720
"240",723
"241",725
"242",727
"243",732
"244",736
"245",739
"246",741
"247",742
"248",746
"249",748
"250",751
"251",753
"252",755
