"","x"
"1",1
"2",8
"3",9
"4",10
"5",12
"6",25
"7",34
"8",35
"9",39
"10",43
"11",47
"12",48
"13",50
"14",51
"15",58
"16",63
"17",66
"18",67
"19",70
"20",71
"21",73
"22",78
"23",79
"24",80
"25",84
"26",87
"27",88
"28",94
"29",95
"30",97
"31",99
"32",100
"33",101
"34",104
"35",105
"36",106
"37",109
"38",110
"39",114
"40",116
"41",119
"42",120
"43",121
"44",127
"45",133
"46",134
"47",143
"48",144
"49",145
"50",150
"51",152
"52",153
"53",155
"54",159
"55",160
"56",161
"57",163
"58",164
"59",169
"60",171
"61",172
"62",176
"63",182
"64",184
"65",185
"66",186
"67",189
"68",190
"69",193
"70",195
"71",204
"72",205
"73",207
"74",208
"75",209
"76",210
"77",212
"78",213
"79",218
"80",220
"81",221
"82",222
"83",225
"84",226
"85",233
"86",235
"87",236
"88",238
"89",239
"90",242
"91",243
"92",246
"93",250
"94",257
"95",259
"96",263
"97",269
"98",270
"99",276
"100",278
"101",280
"102",286
"103",287
"104",292
"105",293
"106",295
"107",299
"108",301
"109",303
"110",305
"111",309
"112",311
"113",315
"114",320
"115",321
"116",323
"117",326
"118",327
"119",337
"120",338
"121",341
"122",352
"123",362
"124",363
"125",368
"126",369
"127",376
"128",378
"129",380
"130",382
"131",389
"132",390
"133",395
"134",397
"135",398
"136",399
"137",400
"138",401
"139",404
"140",409
"141",425
"142",426
"143",431
"144",432
"145",434
"146",437
"147",443
"148",447
"149",450
"150",452
"151",453
"152",454
"153",457
"154",462
"155",463
"156",465
"157",466
"158",471
"159",472
"160",477
"161",478
"162",479
"163",482
"164",484
"165",485
"166",486
"167",492
"168",495
"169",497
"170",500
"171",501
"172",502
"173",509
"174",510
"175",514
"176",517
"177",521
"178",523
"179",537
"180",542
"181",548
"182",549
"183",551
"184",555
"185",559
"186",562
"187",563
"188",564
"189",566
"190",569
"191",571
"192",573
"193",577
"194",578
"195",580
"196",581
"197",582
"198",583
"199",597
"200",598
"201",602
"202",603
"203",604
"204",612
"205",614
"206",617
"207",618
"208",621
"209",632
"210",634
"211",638
"212",643
"213",647
"214",649
"215",651
"216",653
"217",657
"218",661
"219",662
"220",663
"221",665
"222",673
"223",678
"224",685
"225",689
"226",693
"227",695
"228",696
"229",699
"230",700
"231",703
"232",708
"233",710
"234",711
"235",712
"236",716
"237",717
"238",719
"239",721
"240",722
"241",724
"242",727
"243",732
"244",736
"245",739
"246",740
"247",743
"248",744
"249",745
"250",750
"251",752
"252",753
