"","x"
"1",5
"2",9
"3",11
"4",15
"5",23
"6",34
"7",36
"8",40
"9",41
"10",42
"11",43
"12",44
"13",45
"14",49
"15",56
"16",58
"17",62
"18",64
"19",66
"20",67
"21",69
"22",73
"23",76
"24",77
"25",78
"26",79
"27",83
"28",84
"29",85
"30",88
"31",91
"32",99
"33",100
"34",102
"35",106
"36",108
"37",112
"38",114
"39",115
"40",122
"41",126
"42",131
"43",133
"44",136
"45",139
"46",142
"47",144
"48",145
"49",148
"50",149
"51",152
"52",153
"53",157
"54",161
"55",163
"56",175
"57",177
"58",180
"59",182
"60",184
"61",187
"62",189
"63",190
"64",195
"65",197
"66",198
"67",200
"68",201
"69",210
"70",213
"71",214
"72",215
"73",218
"74",220
"75",223
"76",225
"77",228
"78",233
"79",235
"80",237
"81",240
"82",242
"83",243
"84",244
"85",245
"86",248
"87",250
"88",251
"89",252
"90",257
"91",261
"92",267
"93",268
"94",270
"95",271
"96",273
"97",274
"98",276
"99",278
"100",279
"101",281
"102",287
"103",292
"104",294
"105",296
"106",297
"107",301
"108",303
"109",305
"110",309
"111",313
"112",314
"113",316
"114",318
"115",321
"116",324
"117",325
"118",332
"119",335
"120",340
"121",349
"122",353
"123",357
"124",363
"125",365
"126",371
"127",379
"128",383
"129",386
"130",389
"131",391
"132",392
"133",397
"134",399
"135",401
"136",403
"137",405
"138",409
"139",410
"140",412
"141",413
"142",414
"143",417
"144",422
"145",424
"146",428
"147",429
"148",430
"149",435
"150",436
"151",438
"152",443
"153",444
"154",452
"155",454
"156",455
"157",457
"158",458
"159",459
"160",462
"161",463
"162",466
"163",469
"164",474
"165",478
"166",479
"167",480
"168",481
"169",487
"170",490
"171",493
"172",495
"173",496
"174",500
"175",502
"176",504
"177",510
"178",521
"179",522
"180",524
"181",526
"182",527
"183",529
"184",530
"185",532
"186",536
"187",538
"188",541
"189",548
"190",550
"191",552
"192",557
"193",560
"194",561
"195",562
"196",563
"197",569
"198",574
"199",577
"200",579
"201",580
"202",583
"203",587
"204",592
"205",593
"206",595
"207",598
"208",602
"209",607
"210",608
"211",614
"212",615
"213",618
"214",622
"215",623
"216",626
"217",637
"218",638
"219",639
"220",648
"221",650
"222",652
"223",655
"224",656
"225",658
"226",661
"227",663
"228",669
"229",670
"230",676
"231",678
"232",681
"233",682
"234",686
"235",687
"236",697
"237",700
"238",703
"239",709
"240",713
"241",717
"242",718
"243",719
"244",721
"245",725
"246",734
"247",735
"248",741
"249",742
"250",743
"251",751
"252",754
