"","x"
"1",369
"2",128
"3",298
"4",236
"5",265
"6",561
"7",375
"8",53
"9",394
"10",387
"11",215
"12",720
"13",496
"14",370
"15",574
"16",16
"17",367
"18",277
"19",475
"20",90
"21",562
"22",322
"23",224
"24",305
"25",71
"26",284
"27",655
"28",379
"29",137
"30",536
"31",32
"32",600
"33",73
"34",457
"35",77
"36",633
"37",747
"38",365
"39",76
"40",381
"41",292
"42",384
"43",295
"44",383
"45",362
"46",31
"47",143
"48",133
"49",211
"50",279
"51",554
"52",283
"53",374
"54",141
"55",37
"56",310
"57",294
"58",729
"59",371
"60",267
"61",364
"62",138
"63",250
"64",58
"65",737
"66",98
"67",569
"68",469
"69",632
"70",248
"71",15
"72",487
"73",61
"74",679
"75",21
"76",702
"77",458
"78",286
"79",231
"80",434
"81",754
"82",13
"83",583
"84",708
"85",631
"86",52
"87",237
"88",699
"89",332
"90",349
"91",573
"92",377
"93",571
"94",588
"95",493
"96",346
"97",478
"98",33
"99",726
"100",413
"101",473
"102",504
"103",526
"104",35
"105",243
"106",125
"107",303
"108",470
"109",147
"110",483
"111",180
"112",328
"113",271
"114",63
"115",658
"116",8
"117",181
"118",444
"119",312
"120",222
"121",733
"122",648
"123",522
"124",499
"125",674
"126",581
"127",456
"128",690
"129",644
"130",257
"131",113
"132",438
"133",709
"134",336
"135",592
"136",558
"137",38
"138",308
"139",2
"140",81
"141",549
"142",242
"143",241
"144",144
"145",451
"146",202
"147",107
"148",270
"149",145
"150",748
"151",254
"152",421
"153",502
"154",548
"155",578
"156",512
"157",331
"158",406
"159",724
"160",398
"161",518
"162",577
"163",391
"164",731
"165",338
"166",527
"167",485
"168",169
"169",751
"170",637
"171",217
"172",443
"173",736
"174",97
"175",40
"176",671
"177",693
"178",353
"179",705
"180",373
"181",533
"182",466
"183",495
"184",402
"185",60
"186",301
"187",324
"188",422
"189",404
"190",95
"191",154
"192",54
"193",273
"194",623
"195",200
"196",660
"197",92
"198",74
"199",524
"200",463
"201",462
"202",142
"203",556
"204",435
"205",510
"206",418
"207",227
"208",261
"209",738
"210",735
"211",326
"212",334
"213",390
"214",124
"215",745
"216",606
"217",448
"218",732
"219",405
"220",414
"221",30
"222",396
"223",126
"224",665
"225",432
"226",749
"227",296
"228",587
"229",616
"230",602
"231",118
"232",306
"233",45
"234",206
"235",718
"236",409
"237",355
"238",620
"239",239
"240",114
"241",96
"242",164
"243",5
"244",419
"245",580
"246",472
"247",431
"248",425
"249",93
"250",252
"251",245
"252",272
"253",611
"254",103
"255",276
"256",24
"257",424
"258",80
"259",621
"260",653
"261",663
"262",229
"263",88
"264",589
"265",734
"266",415
"267",67
"268",228
"269",49
"270",59
"271",275
"272",354
"273",392
"274",668
"275",108
"276",650
"277",687
"278",323
"279",659
"280",249
"281",619
"282",318
"283",27
"284",311
"285",102
"286",17
"287",356
"288",85
"289",552
"290",666
"291",210
"292",11
"293",325
"294",515
"295",167
"296",121
"297",557
"298",585
"299",507
"300",304
"301",521
"302",68
"303",339
"304",329
"305",358
"306",269
"307",120
"308",342
"309",174
"310",232
"311",101
"312",397
"313",446
"314",57
"315",117
"316",576
"317",714
"318",70
"319",559
"320",50
"321",43
"322",182
"323",109
"324",315
"325",598
"326",662
"327",551
"328",586
"329",523
"330",505
"331",255
"332",203
"333",135
"334",185
"335",669
"336",615
"337",139
"338",453
"339",625
"340",476
"341",131
"342",209
"343",494
"344",712
"345",568
"346",689
"347",594
"348",670
"349",64
"350",288
"351",48
"352",742
"353",72
"354",168
"355",393
"356",492
"357",199
"358",511
"359",634
"360",69
"361",546
"362",506
"363",553
"364",649
"365",183
"366",14
"367",532
"368",645
"369",730
"370",482
"371",84
"372",127
"373",238
"374",410
"375",436
"376",110
"377",36
"378",635
"379",567
"380",531
"381",713
"382",593
"383",753
"384",246
"385",151
"386",437
"387",343
"388",166
"389",66
"390",274
"391",190
"392",755
"393",746
"394",223
"395",386
"396",612
"397",555
"398",491
"399",525
"400",321
"401",348
"402",739
"403",464
"404",9
"405",198
"406",56
"407",715
"408",46
"409",599
"410",627
"411",233
"412",337
"413",727
"414",18
"415",461
"416",316
"417",467
"418",162
"419",681
"420",442
"421",646
"422",686
"423",192
"424",545
"425",320
"426",570
"427",122
"428",280
"429",317
"430",547
"431",99
"432",629
"433",566
"434",517
"435",106
"436",208
"437",706
"438",34
"439",240
"440",609
"441",641
"442",205
"443",630
"444",281
"445",429
"446",42
"447",701
"448",490
"449",177
"450",216
"451",603
"452",100
"453",213
"454",176
"455",220
"456",91
"457",411
"458",468
"459",750
"460",509
"461",628
"462",400
"463",664
"464",682
"465",226
"466",652
"467",474
"468",481
"469",591
"470",450
"471",428
"472",221
"473",347
"474",395
"475",149
"476",266
"477",83
"478",423
"479",725
"480",160
"481",596
"482",3
"483",441
"484",193
"485",530
"486",204
"487",572
"488",41
"489",508
"490",667
"491",626
"492",417
"493",722
"494",173
"495",520
"496",212
"497",47
"498",314
"499",86
"500",692
"501",155
"502",503
"503",307
