"","x"
"1",53
"2",729
"3",284
"4",720
"5",707
"6",265
"7",362
"8",394
"9",365
"10",380
"11",367
"12",298
"13",76
"14",369
"15",283
"16",677
"17",371
"18",655
"19",376
"20",370
"21",211
"22",293
"23",278
"24",141
"25",554
"26",381
"27",31
"28",292
"29",382
"30",295
"31",128
"32",310
"33",372
"34",90
"35",71
"36",562
"37",277
"38",747
"39",279
"40",360
"41",582
"42",361
"43",496
"44",236
"45",514
"46",561
"47",600
"48",542
"49",378
"50",368
"51",287
"52",305
"53",383
"54",297
"55",401
"56",698
"57",244
"58",389
"59",37
"60",475
"61",388
"62",280
"63",180
"64",490
"65",373
"66",341
"67",481
"68",449
"69",617
"70",146
"71",80
"72",209
"73",680
"74",694
"75",525
"76",703
"77",744
"78",422
"79",697
"80",484
"81",478
"82",324
"83",242
"84",749
"85",249
"86",65
"87",597
"88",491
"89",492
"90",45
"91",179
"92",282
"93",50
"94",306
"95",245
"96",397
"97",463
"98",342
"99",688
"100",300
"101",157
"102",584
"103",255
"104",458
"105",604
"106",162
"107",327
"108",189
"109",83
"110",618
"111",198
"112",256
"113",175
"114",419
"115",445
"116",213
"117",433
"118",217
"119",223
"120",219
"121",320
"122",337
"123",564
"124",181
"125",6
"126",476
"127",134
"128",517
"129",424
"130",351
"131",451
"132",330
"133",656
"134",700
"135",616
"136",754
"137",667
"138",197
"139",346
"140",442
"141",692
"142",515
"143",495
"144",702
"145",740
"146",716
"147",285
"148",469
"149",435
"150",149
"151",429
"152",78
"153",29
"154",252
"155",723
"156",753
"157",593
"158",182
"159",581
"160",420
"161",395
"162",659
"163",641
"164",735
"165",152
"166",666
"167",441
"168",138
"169",731
"170",408
"171",409
"172",743
"173",274
"174",689
"175",516
"176",672
"177",135
"178",66
"179",5
"180",123
"181",398
"182",448
"183",625
"184",84
"185",85
"186",717
"187",260
"188",167
"189",588
"190",170
"191",35
"192",487
"193",580
"194",662
"195",658
"196",643
"197",38
"198",693
"199",520
"200",570
"201",416
"202",340
"203",736
"204",550
"205",307
"206",444
"207",238
"208",479
"209",117
"210",145
"211",721
"212",741
"213",92
"214",695
"215",88
"216",357
"217",225
"218",443
"219",722
"220",358
"221",11
"222",727
"223",44
"224",647
"225",413
"226",129
"227",553
"228",668
"229",188
"230",333
"231",732
"232",25
"233",396
"234",583
"235",705
"236",535
"237",620
"238",58
"239",524
"240",226
"241",113
"242",470
"243",271
"244",507
"245",153
"246",533
"247",391
"248",130
"249",518
"250",434
"251",352
"252",272
"253",733
"254",102
"255",467
"256",510
"257",257
"258",33
"259",308
"260",1
"261",158
"262",648
"263",99
"264",611
"265",96
"266",139
"267",627
"268",314
"269",210
"270",537
"271",632
"272",609
"273",619
"274",504
"275",661
"276",104
"277",81
"278",739
"279",100
"280",229
"281",465
"282",354
"283",686
"284",531
"285",452
"286",24
"287",745
"288",315
"289",651
"290",43
"291",386
"292",480
"293",121
"294",498
"295",319
"296",652
"297",437
"298",453
"299",482
"300",201
"301",57
"302",681
"303",682
"304",248
"305",428
"306",302
"307",221
"308",534
"309",718
"310",551
"311",52
"312",318
"313",8
"314",447
"315",168
"316",649
"317",269
"318",290
"319",348
"320",97
"321",49
"322",54
"323",464
"324",631
"325",241
"326",624
"327",527
"328",508
"329",94
"330",639
"331",10
"332",259
"333",174
"334",590
"335",714
"336",685
"337",637
"338",392
"339",549
"340",148
"341",163
"342",483
"343",18
"344",216
"345",669
"346",522
"347",505
"348",41
"349",406
"350",699
"351",576
"352",500
"353",390
"354",567
"355",47
"356",544
"357",9
"358",592
"359",671
"360",438
"361",725
"362",191
"363",208
"364",93
"365",629
"366",575
"367",62
"368",529
"369",430
"370",612
"371",724
"372",331
"373",56
"374",539
"375",132
"376",630
"377",183
"378",421
"379",262
"380",42
"381",602
"382",591
"383",82
"384",691
"385",654
"386",251
"387",343
"388",159
"389",7
"390",206
"391",503
"392",712
"393",728
"394",606
"395",502
"396",317
"397",521
"398",301
"399",598
"400",638
"401",246
"402",752
"403",270
"404",87
"405",110
"406",636
"407",68
"408",227
"409",151
"410",543
"411",417
"412",106
"413",547
"414",55
"415",683
"416",75
"417",454
"418",472
"419",675
"420",587
"421",30
"422",101
"423",497
"424",599
"425",418
"426",193
"427",140
"428",344
"429",690
"430",276
"431",212
"432",155
"433",734
"434",512
"435",72
"436",273
"437",336
"438",571
"439",473
"440",154
"441",119
"442",730
"443",207
"444",173
"445",614
"446",114
"447",673
"448",471
"449",485
"450",660
"451",613
"452",523
"453",557
"454",684
"455",156
"456",205
"457",194
"458",323
"459",329
"460",261
"461",566
"462",231
"463",578
"464",405
"465",425
"466",603
"467",607
"468",309
"469",402
"470",645
"471",196
"472",339
"473",726
"474",95
"475",275
"476",407
"477",399
"478",200
"479",411
"480",640
"481",345
"482",679
"483",610
"484",548
"485",431
"486",239
"487",439
"488",446
"489",164
"490",556
"491",644
"492",545
"493",565
"494",127
"495",98
"496",711
"497",289
"498",477
"499",623
"500",436
"501",328
"502",569
"503",48
