"","x"
"1",1
"2",12
"3",14
"4",20
"5",25
"6",29
"7",31
"8",32
"9",33
"10",34
"11",38
"12",41
"13",42
"14",45
"15",47
"16",49
"17",56
"18",60
"19",61
"20",62
"21",63
"22",64
"23",66
"24",69
"25",71
"26",72
"27",79
"28",82
"29",86
"30",91
"31",92
"32",97
"33",100
"34",101
"35",104
"36",110
"37",112
"38",115
"39",117
"40",120
"41",125
"42",128
"43",129
"44",130
"45",131
"46",133
"47",136
"48",140
"49",141
"50",142
"51",148
"52",150
"53",153
"54",155
"55",157
"56",159
"57",160
"58",162
"59",169
"60",170
"61",172
"62",182
"63",183
"64",184
"65",186
"66",187
"67",190
"68",196
"69",202
"70",203
"71",209
"72",216
"73",218
"74",219
"75",221
"76",224
"77",225
"78",229
"79",230
"80",239
"81",241
"82",242
"83",243
"84",245
"85",248
"86",249
"87",253
"88",254
"89",255
"90",256
"91",260
"92",263
"93",269
"94",271
"95",272
"96",273
"97",276
"98",277
"99",280
"100",281
"101",282
"102",285
"103",287
"104",297
"105",301
"106",304
"107",305
"108",307
"109",308
"110",311
"111",315
"112",316
"113",317
"114",324
"115",325
"116",326
"117",330
"118",333
"119",338
"120",339
"121",342
"122",346
"123",347
"124",351
"125",357
"126",358
"127",362
"128",365
"129",366
"130",367
"131",372
"132",374
"133",375
"134",377
"135",378
"136",384
"137",388
"138",389
"139",390
"140",403
"141",404
"142",405
"143",406
"144",408
"145",411
"146",413
"147",414
"148",419
"149",423
"150",424
"151",430
"152",434
"153",435
"154",436
"155",437
"156",451
"157",452
"158",453
"159",456
"160",457
"161",458
"162",459
"163",463
"164",464
"165",465
"166",468
"167",477
"168",478
"169",479
"170",482
"171",484
"172",493
"173",494
"174",496
"175",497
"176",498
"177",501
"178",504
"179",505
"180",511
"181",513
"182",515
"183",517
"184",520
"185",521
"186",523
"187",525
"188",529
"189",535
"190",541
"191",543
"192",546
"193",547
"194",548
"195",549
"196",552
"197",553
"198",557
"199",565
"200",567
"201",568
"202",573
"203",574
"204",575
"205",577
"206",579
"207",580
"208",582
"209",584
"210",590
"211",596
"212",599
"213",600
"214",606
"215",608
"216",609
"217",613
"218",615
"219",623
"220",627
"221",632
"222",636
"223",639
"224",640
"225",643
"226",649
"227",650
"228",659
"229",662
"230",665
"231",666
"232",668
"233",669
"234",677
"235",684
"236",687
"237",694
"238",697
"239",703
"240",704
"241",705
"242",709
"243",710
"244",713
"245",723
"246",734
"247",736
"248",737
"249",741
"250",743
"251",750
"252",754
