"","x"
"1",1
"2",2
"3",3
"4",6
"5",13
"6",17
"7",18
"8",25
"9",26
"10",27
"11",29
"12",32
"13",33
"14",35
"15",36
"16",46
"17",57
"18",60
"19",61
"20",62
"21",68
"22",73
"23",74
"24",76
"25",79
"26",81
"27",85
"28",86
"29",89
"30",90
"31",92
"32",94
"33",96
"34",103
"35",104
"36",111
"37",114
"38",120
"39",126
"40",129
"41",130
"42",137
"43",138
"44",148
"45",154
"46",159
"47",162
"48",167
"49",168
"50",172
"51",177
"52",180
"53",185
"54",187
"55",189
"56",198
"57",199
"58",201
"59",204
"60",205
"61",208
"62",211
"63",217
"64",218
"65",223
"66",226
"67",231
"68",234
"69",238
"70",240
"71",248
"72",249
"73",252
"74",255
"75",256
"76",259
"77",260
"78",261
"79",262
"80",267
"81",270
"82",272
"83",273
"84",278
"85",284
"86",285
"87",287
"88",289
"89",290
"90",292
"91",293
"92",294
"93",298
"94",307
"95",308
"96",310
"97",311
"98",312
"99",314
"100",321
"101",323
"102",327
"103",328
"104",338
"105",339
"106",342
"107",343
"108",349
"109",350
"110",352
"111",354
"112",355
"113",357
"114",362
"115",366
"116",369
"117",372
"118",375
"119",378
"120",379
"121",383
"122",393
"123",399
"124",400
"125",401
"126",403
"127",407
"128",409
"129",411
"130",412
"131",416
"132",419
"133",422
"134",424
"135",427
"136",429
"137",431
"138",432
"139",435
"140",437
"141",439
"142",440
"143",441
"144",443
"145",444
"146",445
"147",447
"148",448
"149",450
"150",451
"151",456
"152",458
"153",459
"154",460
"155",461
"156",466
"157",468
"158",474
"159",478
"160",487
"161",488
"162",489
"163",491
"164",494
"165",498
"166",501
"167",506
"168",508
"169",509
"170",513
"171",516
"172",518
"173",526
"174",527
"175",529
"176",530
"177",531
"178",532
"179",537
"180",538
"181",540
"182",543
"183",545
"184",546
"185",550
"186",553
"187",558
"188",560
"189",567
"190",571
"191",572
"192",574
"193",575
"194",578
"195",579
"196",584
"197",588
"198",589
"199",590
"200",595
"201",598
"202",599
"203",600
"204",604
"205",608
"206",609
"207",611
"208",614
"209",615
"210",618
"211",621
"212",622
"213",626
"214",629
"215",631
"216",635
"217",642
"218",644
"219",655
"220",659
"221",660
"222",662
"223",664
"224",666
"225",671
"226",672
"227",675
"228",677
"229",683
"230",684
"231",685
"232",689
"233",696
"234",703
"235",704
"236",706
"237",711
"238",714
"239",717
"240",718
"241",719
"242",720
"243",721
"244",723
"245",724
"246",728
"247",732
"248",733
"249",741
"250",752
"251",753
"252",754
