"","x"
"1",3
"2",4
"3",8
"4",10
"5",11
"6",17
"7",19
"8",23
"9",25
"10",29
"11",35
"12",41
"13",52
"14",53
"15",55
"16",58
"17",61
"18",62
"19",65
"20",74
"21",79
"22",83
"23",89
"24",93
"25",94
"26",95
"27",97
"28",103
"29",105
"30",108
"31",109
"32",114
"33",118
"34",120
"35",123
"36",125
"37",127
"38",129
"39",138
"40",139
"41",140
"42",142
"43",153
"44",154
"45",158
"46",160
"47",161
"48",162
"49",163
"50",167
"51",170
"52",173
"53",174
"54",175
"55",178
"56",184
"57",185
"58",186
"59",188
"60",189
"61",192
"62",194
"63",200
"64",203
"65",217
"66",218
"67",221
"68",222
"69",223
"70",229
"71",233
"72",235
"73",236
"74",239
"75",242
"76",245
"77",246
"78",247
"79",253
"80",258
"81",260
"82",262
"83",264
"84",266
"85",270
"86",271
"87",272
"88",279
"89",284
"90",285
"91",286
"92",287
"93",292
"94",294
"95",297
"96",302
"97",306
"98",309
"99",311
"100",312
"101",313
"102",314
"103",315
"104",317
"105",318
"106",320
"107",322
"108",323
"109",326
"110",327
"111",329
"112",334
"113",336
"114",339
"115",343
"116",348
"117",352
"118",356
"119",361
"120",362
"121",364
"122",366
"123",367
"124",369
"125",372
"126",374
"127",377
"128",379
"129",381
"130",384
"131",387
"132",389
"133",390
"134",391
"135",394
"136",398
"137",399
"138",400
"139",401
"140",402
"141",408
"142",409
"143",414
"144",417
"145",421
"146",424
"147",427
"148",433
"149",438
"150",439
"151",441
"152",442
"153",443
"154",444
"155",446
"156",449
"157",450
"158",451
"159",454
"160",456
"161",458
"162",459
"163",462
"164",470
"165",473
"166",477
"167",480
"168",484
"169",485
"170",494
"171",495
"172",497
"173",498
"174",500
"175",504
"176",506
"177",508
"178",515
"179",517
"180",524
"181",526
"182",528
"183",529
"184",533
"185",539
"186",546
"187",547
"188",549
"189",551
"190",553
"191",554
"192",557
"193",558
"194",559
"195",566
"196",569
"197",571
"198",573
"199",575
"200",577
"201",583
"202",585
"203",588
"204",590
"205",591
"206",594
"207",598
"208",600
"209",602
"210",603
"211",605
"212",610
"213",612
"214",619
"215",621
"216",624
"217",633
"218",634
"219",642
"220",645
"221",646
"222",647
"223",651
"224",653
"225",663
"226",665
"227",672
"228",674
"229",679
"230",682
"231",685
"232",693
"233",694
"234",703
"235",706
"236",708
"237",709
"238",711
"239",713
"240",715
"241",716
"242",720
"243",722
"244",730
"245",733
"246",740
"247",745
"248",746
"249",748
"250",749
"251",751
"252",755
