"","x"
"1",401
"2",76
"3",90
"4",655
"5",375
"6",600
"7",387
"8",267
"9",53
"10",284
"11",475
"12",496
"13",37
"14",698
"15",633
"16",362
"17",16
"18",32
"19",361
"20",554
"21",707
"22",297
"23",514
"24",370
"25",293
"26",582
"27",384
"28",71
"29",747
"30",277
"31",561
"32",184
"33",383
"34",379
"35",298
"36",363
"37",23
"38",366
"39",720
"40",292
"41",295
"42",128
"43",374
"44",426
"45",141
"46",457
"47",536
"48",211
"49",31
"50",388
"51",224
"52",389
"53",381
"54",394
"55",371
"56",279
"57",294
"58",265
"59",729
"60",365
"61",133
"62",155
"63",96
"64",254
"65",466
"66",337
"67",18
"68",628
"69",174
"70",243
"71",469
"72",665
"73",102
"74",198
"75",206
"76",749
"77",135
"78",581
"79",541
"80",679
"81",605
"82",349
"83",205
"84",709
"85",93
"86",501
"87",241
"88",345
"89",2
"90",439
"91",724
"92",678
"93",129
"94",229
"95",260
"96",338
"97",555
"98",221
"99",262
"100",700
"101",160
"102",264
"103",612
"104",402
"105",461
"106",121
"107",147
"108",172
"109",517
"110",403
"111",210
"112",626
"113",525
"114",333
"115",652
"116",191
"117",646
"118",523
"119",149
"120",19
"121",70
"122",676
"123",422
"124",472
"125",94
"126",579
"127",411
"128",407
"129",330
"130",204
"131",239
"132",247
"133",222
"134",116
"135",5
"136",46
"137",587
"138",643
"139",637
"140",477
"141",306
"142",681
"143",249
"144",261
"145",498
"146",594
"147",154
"148",463
"149",699
"150",55
"151",513
"152",669
"153",662
"154",357
"155",505
"156",526
"157",25
"158",689
"159",565
"160",528
"161",386
"162",43
"163",130
"164",618
"165",158
"166",644
"167",670
"168",84
"169",733
"170",125
"171",673
"172",98
"173",711
"174",593
"175",302
"176",49
"177",359
"178",103
"179",336
"180",1
"181",692
"182",105
"183",687
"184",430
"185",185
"186",675
"187",99
"188",275
"189",89
"190",688
"191",578
"192",474
"193",460
"194",634
"195",666
"196",622
"197",546
"198",255
"199",656
"200",453
"201",54
"202",106
"203",348
"204",712
"205",355
"206",47
"207",752
"208",233
"209",80
"210",208
"211",60
"212",725
"213",166
"214",178
"215",15
"216",266
"217",630
"218",196
"219",51
"220",568
"221",423
"222",428
"223",607
"224",512
"225",601
"226",664
"227",175
"228",716
"229",683
"230",351
"231",416
"232",397
"233",735
"234",503
"235",152
"236",159
"237",274
"238",572
"239",560
"240",276
"241",213
"242",44
"243",220
"244",14
"245",479
"246",148
"247",624
"248",180
"249",471
"250",489
"251",415
"252",429
"253",732
"254",506
"255",632
"256",199
"257",592
"258",610
"259",413
"260",682
"261",157
"262",458
"263",751
"264",494
"265",17
"266",660
"267",212
"268",532
"269",308
"270",577
"271",156
"272",377
"273",447
"274",41
"275",75
"276",74
"277",341
"278",550
"279",138
"280",226
"281",409
"282",454
"283",235
"284",120
"285",435
"286",476
"287",253
"288",328
"289",710
"290",50
"291",448
"292",59
"293",203
"294",663
"295",449
"296",661
"297",126
"298",575
"299",396
"300",534
"301",705
"302",6
"303",313
"304",672
"305",590
"306",714
"307",252
"308",405
"309",444
"310",424
"311",537
"312",647
"313",406
"314",516
"315",437
"316",507
"317",342
"318",440
"319",286
"320",611
"321",459
"322",145
"323",417
"324",497
"325",280
"326",596
"327",33
"328",659
"329",87
"330",741
"331",161
"332",704
"333",117
"334",480
"335",623
"336",119
"337",9
"338",104
"339",538
"340",690
"341",556
"342",200
"343",142
"344",650
"345",303
"346",717
"347",631
"348",571
"349",727
"350",65
"351",722
"352",82
"353",713
"354",615
"355",111
"356",259
"357",140
"358",598
"359",311
"360",533
"361",493
"362",188
"363",539
"364",347
"365",136
"366",508
"367",354
"368",270
"369",518
"370",433
"371",323
"372",318
"373",640
"374",216
"375",588
"376",674
"377",580
"378",64
"379",113
"380",398
"381",432
"382",168
"383",273
"384",325
"385",589
"386",190
"387",201
"388",124
"389",170
"390",177
"391",649
"392",547
"393",373
"394",487
"395",511
"396",27
"397",356
"398",635
"399",500
"400",730
"401",4
"402",746
"403",408
"404",171
"405",754
"406",743
"407",671
"408",748
"409",207
"410",443
"411",10
"412",576
"413",685
"414",182
"415",307
"416",85
"417",559
"418",484
"419",642
"420",209
"421",545
"422",427
"423",329
"424",63
"425",543
"426",324
"427",702
"428",708
"429",400
"430",197
"431",296
"432",520
"433",558
"434",326
"435",187
"436",186
"437",434
"438",315
"439",312
"440",451
"441",392
"442",450
"443",404
"444",728
"445",616
"446",452
"447",194
"448",271
"449",132
"450",101
"451",21
"452",393
"453",530
"454",167
"455",8
"456",26
"457",67
"458",695
"459",344
"460",636
"461",309
"462",464
"463",288
"464",473
"465",465
"466",238
"467",745
"468",549
"469",66
"470",658
"471",83
"472",48
"473",57
"474",390
"475",290
"476",289
"477",684
"478",445
"479",20
"480",591
"481",736
"482",414
"483",219
"484",418
"485",316
"486",627
"487",223
"488",527
"489",100
"490",564
"491",183
"492",614
"493",331
"494",529
"495",731
"496",193
"497",35
"498",68
"499",282
"500",613
"501",22
"502",88
"503",617
