"","x"
"1",244
"2",292
"3",561
"4",364
"5",375
"6",381
"7",265
"8",554
"9",277
"10",574
"11",299
"12",362
"13",374
"14",143
"15",366
"16",426
"17",388
"18",401
"19",514
"20",31
"21",53
"22",278
"23",698
"24",475
"25",263
"26",368
"27",562
"28",376
"29",23
"30",295
"31",379
"32",542
"33",236
"34",267
"35",283
"36",389
"37",298
"38",215
"39",384
"40",369
"41",284
"42",32
"43",383
"44",633
"45",322
"46",677
"47",133
"48",600
"49",360
"50",394
"51",76
"52",582
"53",380
"54",370
"55",707
"56",71
"57",310
"58",279
"59",184
"60",747
"61",224
"62",83
"63",531
"64",190
"65",354
"66",609
"67",26
"68",350
"69",213
"70",682
"71",594
"72",479
"73",41
"74",105
"75",347
"76",470
"77",745
"78",177
"79",446
"80",160
"81",202
"82",603
"83",56
"84",644
"85",142
"86",221
"87",567
"88",716
"89",575
"90",178
"91",25
"92",722
"93",451
"94",547
"95",674
"96",421
"97",626
"98",318
"99",309
"100",415
"101",730
"102",323
"103",125
"104",34
"105",635
"106",40
"107",214
"108",491
"109",158
"110",495
"111",749
"112",444
"113",183
"114",435
"115",497
"116",409
"117",144
"118",306
"119",273
"120",483
"121",290
"122",408
"123",225
"124",212
"125",690
"126",175
"127",226
"128",155
"129",688
"130",112
"131",27
"132",439
"133",541
"134",13
"135",570
"136",701
"137",238
"138",566
"139",232
"140",229
"141",307
"142",147
"143",510
"144",210
"145",109
"146",313
"147",628
"148",373
"149",693
"150",2
"151",605
"152",645
"153",736
"154",499
"155",576
"156",733
"157",571
"158",630
"159",127
"160",699
"161",179
"162",502
"163",196
"164",741
"165",544
"166",580
"167",516
"168",651
"169",249
"170",637
"171",208
"172",624
"173",324
"174",118
"175",107
"176",493
"177",588
"178",104
"179",176
"180",485
"181",546
"182",750
"183",20
"184",253
"185",391
"186",669
"187",494
"188",275
"189",400
"190",46
"191",727
"192",234
"193",459
"194",640
"195",241
"196",527
"197",132
"198",24
"199",64
"200",742
"201",194
"202",593
"203",245
"204",108
"205",481
"206",11
"207",349
"208",398
"209",489
"210",222
"211",721
"212",416
"213",728
"214",30
"215",586
"216",478
"217",390
"218",565
"219",438
"220",680
"221",315
"222",296
"223",607
"224",10
"225",205
"226",110
"227",504
"228",75
"229",719
"230",129
"231",195
"232",530
"233",583
"234",336
"235",280
"236",596
"237",85
"238",173
"239",411
"240",599
"241",17
"242",1
"243",683
"244",405
"245",181
"246",590
"247",353
"248",529
"249",486
"250",458
"251",654
"252",641
"253",301
"254",258
"255",237
"256",260
"257",653
"258",537
"259",193
"260",311
"261",676
"262",135
"263",520
"264",39
"265",92
"266",702
"267",465
"268",634
"269",632
"270",463
"271",447
"272",356
"273",551
"274",303
"275",737
"276",122
"277",302
"278",404
"279",471
"280",43
"281",717
"282",569
"283",752
"284",535
"285",704
"286",171
"287",718
"288",414
"289",130
"290",597
"291",227
"292",126
"293",140
"294",501
"295",120
"296",454
"297",619
"298",101
"299",99
"300",345
"301",103
"302",524
"303",755
"304",86
"305",472
"306",419
"307",81
"308",243
"309",93
"310",686
"311",106
"312",72
"313",448
"314",28
"315",136
"316",450
"317",116
"318",151
"319",274
"320",671
"321",42
"322",568
"323",652
"324",735
"325",357
"326",410
"327",337
"328",560
"329",591
"330",38
"331",228
"332",329
"333",343
"334",464
"335",312
"336",113
"337",257
"338",203
"339",250
"340",339
"341",115
"342",739
"343",399
"344",192
"345",351
"346",668
"347",592
"348",358
"349",80
"350",393
"351",553
"352",449
"353",556
"354",288
"355",308
"356",443
"357",91
"358",95
"359",256
"360",63
"361",54
"362",111
"363",512
"364",488
"365",264
"366",180
"367",734
"368",589
"369",743
"370",201
"371",515
"372",708
"373",304
"374",413
"375",131
"376",534
"377",121
"378",159
"379",148
"380",538
"381",342
"382",455
"383",157
"384",55
"385",320
"386",51
"387",434
"388",467
"389",441
"390",666
"391",396
"392",620
"393",150
"394",611
"395",480
"396",59
"397",506
"398",340
"399",207
"400",511
"401",7
"402",748
"403",672
"404",276
"405",206
"406",681
"407",65
"408",9
"409",386
"410",4
"411",217
"412",117
"413",188
"414",139
"415",332
"416",507
"417",578
"418",189
"419",711
"420",169
"421",22
"422",346
"423",187
"424",62
"425",377
"426",492
"427",326
"428",359
"429",425
"430",614
"431",431
"432",751
"433",584
"434",518
"435",550
"436",15
"437",94
"438",660
"439",473
"440",242
"441",606
"442",657
"443",385
"444",417
"445",608
"446",428
"447",456
"448",625
"449",639
"450",563
"451",286
"452",33
"453",259
"454",692
"455",673
"456",348
"457",84
"458",564
"459",182
"460",172
"461",715
"462",89
"463",124
"464",509
"465",500
"466",559
"467",670
"468",679
"469",327
"470",623
"471",740
"472",166
"473",648
"474",469
"475",468
"476",517
"477",661
"478",543
"479",615
"480",282
"481",649
"482",168
"483",490
"484",689
"485",612
"486",622
"487",138
"488",344
"489",335
"490",223
"491",694
"492",200
"493",67
"494",678
"495",162
"496",659
"497",246
"498",134
"499",522
"500",602
"501",338
"502",487
"503",706
