"","x"
"1",293
"2",305
"3",265
"4",365
"5",263
"6",707
"7",367
"8",278
"9",383
"10",244
"11",378
"12",370
"13",536
"14",283
"15",542
"16",90
"17",77
"18",496
"19",295
"20",53
"21",375
"22",540
"23",554
"24",366
"25",298
"26",215
"27",394
"28",143
"29",582
"30",720
"31",369
"32",562
"33",374
"34",475
"35",141
"36",379
"37",236
"38",137
"39",299
"40",284
"41",384
"42",376
"43",76
"44",600
"45",128
"46",677
"47",574
"48",37
"49",388
"50",382
"51",371
"52",16
"53",368
"54",389
"55",211
"56",297
"57",71
"58",23
"59",457
"60",267
"61",381
"62",647
"63",11
"64",712
"65",134
"66",432
"67",6
"68",189
"69",521
"70",467
"71",158
"72",413
"73",449
"74",629
"75",231
"76",545
"77",451
"78",202
"79",150
"80",411
"81",425
"82",291
"83",512
"84",94
"85",8
"86",682
"87",105
"88",531
"89",577
"90",5
"91",330
"92",424
"93",193
"94",473
"95",415
"96",434
"97",343
"98",730
"99",578
"100",242
"101",174
"102",516
"103",248
"104",109
"105",127
"106",725
"107",268
"108",118
"109",223
"110",455
"111",464
"112",465
"113",169
"114",177
"115",191
"116",173
"117",154
"118",439
"119",538
"120",746
"121",644
"122",435
"123",124
"124",546
"125",151
"126",721
"127",614
"128",500
"129",482
"130",214
"131",723
"132",92
"133",656
"134",619
"135",652
"136",42
"137",405
"138",670
"139",156
"140",565
"141",607
"142",612
"143",171
"144",494
"145",397
"146",227
"147",685
"148",103
"149",102
"150",69
"151",81
"152",443
"153",674
"154",480
"155",490
"156",543
"157",470
"158",332
"159",325
"160",357
"161",690
"162",38
"163",651
"164",59
"165",95
"166",354
"167",684
"168",116
"169",484
"170",321
"171",17
"172",529
"173",217
"174",580
"175",659
"176",104
"177",170
"178",281
"179",86
"180",595
"181",165
"182",324
"183",212
"184",255
"185",24
"186",55
"187",33
"188",178
"189",186
"190",333
"191",456
"192",14
"193",544
"194",588
"195",751
"196",736
"197",593
"198",232
"199",657
"200",427
"201",51
"202",618
"203",667
"204",576
"205",342
"206",441
"207",164
"208",208
"209",338
"210",172
"211",640
"212",638
"213",93
"214",504
"215",694
"216",286
"217",206
"218",615
"219",688
"220",300
"221",75
"222",43
"223",673
"224",96
"225",70
"226",58
"227",664
"228",10
"229",221
"230",609
"231",241
"232",645
"233",547
"234",662
"235",329
"236",210
"237",448
"238",318
"239",132
"240",205
"241",564
"242",326
"243",135
"244",431
"245",493
"246",748
"247",266
"248",731
"249",315
"250",738
"251",737
"252",678
"253",114
"254",474
"255",533
"256",352
"257",699
"258",61
"259",25
"260",195
"261",160
"262",559
"263",327
"264",36
"265",549
"266",247
"267",161
"268",282
"269",233
"270",213
"271",579
"272",596
"273",149
"274",204
"275",350
"276",398
"277",148
"278",409
"279",454
"280",681
"281",197
"282",3
"283",311
"284",166
"285",605
"286",522
"287",216
"288",147
"289",487
"290",704
"291",705
"292",125
"293",123
"294",199
"295",346
"296",9
"297",146
"298",60
"299",296
"300",718
"301",750
"302",159
"303",530
"304",571
"305",390
"306",570
"307",658
"308",49
"309",7
"310",351
"311",492
"312",54
"313",648
"314",604
"315",414
"316",683
"317",567
"318",136
"319",634
"320",129
"321",590
"322",601
"323",175
"324",220
"325",402
"326",468
"327",594
"328",445
"329",163
"330",669
"331",469
"332",499
"333",288
"334",48
"335",668
"336",152
"337",26
"338",22
"339",88
"340",358
"341",745
"342",113
"343",238
"344",479
"345",709
"346",18
"347",466
"348",155
"349",264
"350",420
"351",711
"352",131
"353",145
"354",575
"355",328
"356",80
"357",450
"358",701
"359",566
"360",46
"361",228
"362",613
"363",249
"364",622
"365",460
"366",142
"367",65
"368",196
"369",257
"370",246
"371",237
"372",610
"373",260
"374",440
"375",304
"376",229
"377",617
"378",117
"379",481
"380",524
"381",649
"382",518
"383",463
"384",506
"385",139
"386",270
"387",67
"388",115
"389",478
"390",20
"391",240
"392",182
"393",307
"394",548
"395",513
"396",410
"397",630
"398",503
"399",722
"400",334
"401",239
"402",345
"403",422
"404",646
"405",222
"406",497
"407",679
"408",586
"409",686
"410",611
"411",532
"412",64
"413",714
"414",348
"415",703
"416",119
"417",661
"418",251
"419",416
"420",583
"421",507
"422",45
"423",12
"424",252
"425",309
"426",708
"427",386
"428",591
"429",319
"430",400
"431",691
"432",621
"433",157
"434",568
"435",201
"436",505
"437",391
"438",555
"439",733
"440",488
"441",491
"442",495
"443",452
"444",476
"445",741
"446",599
"447",98
"448",179
"449",40
"450",462
"451",2
"452",689
"453",643
"454",631
"455",29
"456",628
"457",308
"458",625
"459",47
"460",472
"461",140
"462",620
"463",446
"464",106
"465",675
"466",436
"467",719
"468",453
"469",187
"470",553
"471",269
"472",623
"473",654
"474",377
"475",112
"476",399
"477",517
"478",592
"479",254
"480",534
"481",337
"482",442
"483",289
"484",418
"485",192
"486",519
"487",710
"488",13
"489",82
"490",110
"491",97
"492",84
"493",344
"494",280
"495",403
"496",183
"497",650
"498",550
"499",528
"500",477
"501",39
"502",676
"503",632
