"","x"
"1",542
"2",475
"3",401
"4",71
"5",76
"6",384
"7",364
"8",73
"9",554
"10",394
"11",31
"12",218
"13",370
"14",496
"15",677
"16",707
"17",133
"18",361
"19",383
"20",128
"21",294
"22",698
"23",283
"24",224
"25",362
"26",382
"27",215
"28",388
"29",582
"30",574
"31",381
"32",655
"33",747
"34",277
"35",37
"36",284
"37",244
"38",53
"39",372
"40",265
"41",562
"42",561
"43",32
"44",292
"45",380
"46",141
"47",633
"48",299
"49",426
"50",389
"51",298
"52",267
"53",90
"54",310
"55",297
"56",366
"57",375
"58",236
"59",184
"60",23
"61",287
"62",307
"63",507
"64",614
"65",712
"66",491
"67",154
"68",245
"69",594
"70",172
"71",608
"72",377
"73",131
"74",575
"75",419
"76",664
"77",59
"78",612
"79",44
"80",332
"81",199
"82",405
"83",348
"84",604
"85",66
"86",47
"87",414
"88",580
"89",489
"90",724
"91",749
"92",526
"93",433
"94",52
"95",613
"96",174
"97",755
"98",28
"99",344
"100",201
"101",651
"102",325
"103",593
"104",695
"105",103
"106",434
"107",14
"108",351
"109",116
"110",584
"111",675
"112",194
"113",48
"114",83
"115",661
"116",592
"117",301
"118",144
"119",209
"120",543
"121",349
"122",450
"123",533
"124",91
"125",127
"126",510
"127",151
"128",537
"129",216
"130",95
"131",30
"132",645
"133",618
"134",453
"135",324
"136",251
"137",693
"138",425
"139",354
"140",338
"141",607
"142",687
"143",447
"144",458
"145",402
"146",597
"147",207
"148",609
"149",700
"150",167
"151",58
"152",160
"153",68
"154",437
"155",560
"156",165
"157",506
"158",579
"159",330
"160",126
"161",652
"162",730
"163",386
"164",441
"165",33
"166",57
"167",659
"168",233
"169",455
"170",721
"171",428
"172",166
"173",315
"174",136
"175",256
"176",358
"177",646
"178",121
"179",658
"180",357
"181",234
"182",415
"183",650
"184",412
"185",535
"186",210
"187",157
"188",39
"189",488
"190",714
"191",464
"192",555
"193",262
"194",704
"195",171
"196",248
"197",223
"198",719
"199",681
"200",41
"201",110
"202",629
"203",504
"204",276
"205",228
"206",10
"207",439
"208",544
"209",189
"210",350
"211",586
"212",643
"213",745
"214",72
"215",149
"216",333
"217",42
"218",249
"219",519
"220",69
"221",64
"222",662
"223",739
"224",509
"225",476
"226",679
"227",400
"228",306
"229",275
"230",303
"231",626
"232",82
"233",158
"234",355
"235",710
"236",12
"237",203
"238",602
"239",314
"240",653
"241",577
"242",86
"243",259
"244",390
"245",520
"246",202
"247",452
"248",213
"249",109
"250",120
"251",639
"252",45
"253",309
"254",569
"255",743
"256",232
"257",11
"258",334
"259",242
"260",558
"261",684
"262",513
"263",312
"264",746
"265",49
"266",549
"267",557
"268",55
"269",18
"270",527
"271",308
"272",495
"273",420
"274",411
"275",516
"276",713
"277",337
"278",240
"279",718
"280",621
"281",291
"282",501
"283",742
"284",461
"285",281
"286",118
"287",701
"288",734
"289",697
"290",565
"291",578
"292",727
"293",60
"294",272
"295",668
"296",732
"297",691
"298",550
"299",286
"300",56
"301",615
"302",541
"303",628
"304",545
"305",630
"306",258
"307",735
"308",179
"309",94
"310",114
"311",505
"312",399
"313",326
"314",38
"315",93
"316",24
"317",269
"318",21
"319",591
"320",605
"321",407
"322",492
"323",474
"324",539
"325",396
"326",440
"327",511
"328",753
"329",182
"330",548
"331",80
"332",403
"333",640
"334",146
"335",108
"336",255
"337",692
"338",241
"339",706
"340",25
"341",529
"342",342
"343",637
"344",318
"345",235
"346",159
"347",731
"348",193
"349",212
"350",723
"351",185
"352",320
"353",752
"354",404
"355",170
"356",87
"357",619
"358",134
"359",156
"360",559
"361",512
"362",323
"363",190
"364",124
"365",676
"366",576
"367",81
"368",563
"369",456
"370",257
"371",2
"372",329
"373",271
"374",111
"375",471
"376",261
"377",285
"378",573
"379",566
"380",98
"381",200
"382",490
"383",164
"384",270
"385",660
"386",410
"387",435
"388",473
"389",623
"390",92
"391",421
"392",250
"393",4
"394",521
"395",445
"396",671
"397",711
"398",290
"399",162
"400",393
"401",666
"402",168
"403",204
"404",226
"405",467
"406",466
"407",478
"408",638
"409",477
"410",142
"411",125
"412",751
"413",340
"414",673
"415",530
"416",485
"417",717
"418",634
"419",132
"420",665
"421",169
"422",238
"423",163
"424",280
"425",43
"426",722
"427",590
"428",260
"429",622
"430",51
"431",264
"432",101
"433",568
"434",9
"435",632
"436",740
"437",150
"438",738
"439",84
"440",188
"441",469
"442",129
"443",741
"444",6
"445",65
"446",483
"447",26
"448",603
"449",88
"450",112
"451",663
"452",239
"453",708
"454",222
"455",321
"456",532
"457",585
"458",546
"459",571
"460",432
"461",448
"462",694
"463",716
"464",352
"465",725
"466",155
"467",620
"468",670
"469",647
"470",311
"471",289
"472",689
"473",424
"474",70
"475",62
"476",454
"477",644
"478",648
"479",147
"480",459
"481",317
"482",296
"483",672
"484",13
"485",750
"486",587
"487",534
"488",74
"489",181
"490",606
"491",106
"492",486
"493",699
"494",176
"495",525
"496",359
"497",657
"498",438
"499",119
"500",737
"501",551
"502",654
"503",556
