"","x"
"1",1
"2",2
"3",3
"4",8
"5",9
"6",14
"7",20
"8",21
"9",25
"10",27
"11",29
"12",31
"13",34
"14",38
"15",41
"16",50
"17",53
"18",56
"19",59
"20",68
"21",69
"22",70
"23",71
"24",73
"25",74
"26",75
"27",76
"28",85
"29",88
"30",89
"31",95
"32",103
"33",104
"34",105
"35",107
"36",116
"37",118
"38",120
"39",128
"40",134
"41",140
"42",143
"43",144
"44",146
"45",151
"46",155
"47",158
"48",159
"49",161
"50",162
"51",167
"52",168
"53",170
"54",175
"55",182
"56",188
"57",190
"58",195
"59",197
"60",200
"61",206
"62",211
"63",214
"64",217
"65",219
"66",220
"67",222
"68",225
"69",230
"70",231
"71",232
"72",237
"73",238
"74",240
"75",243
"76",248
"77",250
"78",251
"79",256
"80",262
"81",265
"82",266
"83",267
"84",271
"85",272
"86",273
"87",274
"88",276
"89",277
"90",279
"91",281
"92",283
"93",290
"94",293
"95",305
"96",312
"97",314
"98",315
"99",316
"100",324
"101",327
"102",328
"103",330
"104",332
"105",334
"106",335
"107",336
"108",337
"109",340
"110",341
"111",342
"112",344
"113",345
"114",347
"115",348
"116",354
"117",355
"118",357
"119",359
"120",365
"121",369
"122",375
"123",376
"124",377
"125",379
"126",384
"127",387
"128",388
"129",390
"130",396
"131",399
"132",400
"133",404
"134",409
"135",412
"136",413
"137",415
"138",417
"139",418
"140",419
"141",420
"142",421
"143",422
"144",423
"145",431
"146",432
"147",441
"148",443
"149",445
"150",447
"151",450
"152",453
"153",455
"154",458
"155",459
"156",466
"157",470
"158",476
"159",484
"160",485
"161",496
"162",500
"163",501
"164",505
"165",507
"166",510
"167",512
"168",513
"169",517
"170",522
"171",525
"172",528
"173",534
"174",537
"175",538
"176",546
"177",550
"178",551
"179",553
"180",557
"181",559
"182",560
"183",561
"184",565
"185",566
"186",567
"187",568
"188",569
"189",570
"190",572
"191",573
"192",575
"193",582
"194",595
"195",597
"196",600
"197",601
"198",602
"199",604
"200",611
"201",612
"202",616
"203",622
"204",626
"205",632
"206",633
"207",634
"208",640
"209",641
"210",644
"211",646
"212",647
"213",650
"214",664
"215",665
"216",667
"217",668
"218",669
"219",670
"220",676
"221",678
"222",683
"223",691
"224",695
"225",696
"226",697
"227",698
"228",699
"229",701
"230",704
"231",706
"232",708
"233",710
"234",713
"235",715
"236",717
"237",719
"238",723
"239",728
"240",729
"241",730
"242",733
"243",734
"244",735
"245",739
"246",740
"247",742
"248",744
"249",747
"250",752
"251",753
"252",754
