"","x"
"1",5
"2",9
"3",15
"4",16
"5",20
"6",24
"7",27
"8",30
"9",32
"10",33
"11",35
"12",39
"13",43
"14",46
"15",47
"16",48
"17",51
"18",53
"19",54
"20",59
"21",61
"22",62
"23",63
"24",66
"25",70
"26",79
"27",84
"28",90
"29",93
"30",94
"31",96
"32",108
"33",109
"34",112
"35",115
"36",116
"37",122
"38",123
"39",129
"40",130
"41",131
"42",134
"43",139
"44",140
"45",141
"46",142
"47",148
"48",150
"49",155
"50",161
"51",164
"52",165
"53",167
"54",172
"55",181
"56",184
"57",185
"58",191
"59",192
"60",195
"61",196
"62",200
"63",204
"64",206
"65",209
"66",213
"67",218
"68",220
"69",222
"70",223
"71",224
"72",228
"73",229
"74",230
"75",238
"76",240
"77",241
"78",242
"79",243
"80",245
"81",246
"82",248
"83",249
"84",250
"85",252
"86",253
"87",256
"88",258
"89",261
"90",262
"91",263
"92",265
"93",267
"94",268
"95",272
"96",273
"97",279
"98",280
"99",281
"100",287
"101",289
"102",299
"103",302
"104",305
"105",306
"106",307
"107",315
"108",318
"109",325
"110",327
"111",330
"112",333
"113",337
"114",338
"115",339
"116",342
"117",351
"118",352
"119",353
"120",356
"121",358
"122",364
"123",366
"124",371
"125",373
"126",374
"127",377
"128",378
"129",382
"130",383
"131",386
"132",389
"133",390
"134",392
"135",393
"136",399
"137",400
"138",405
"139",412
"140",413
"141",414
"142",416
"143",423
"144",429
"145",431
"146",433
"147",435
"148",436
"149",438
"150",441
"151",447
"152",453
"153",454
"154",457
"155",463
"156",467
"157",468
"158",470
"159",473
"160",477
"161",481
"162",483
"163",486
"164",488
"165",495
"166",500
"167",513
"168",517
"169",519
"170",526
"171",527
"172",532
"173",534
"174",538
"175",539
"176",542
"177",543
"178",545
"179",548
"180",554
"181",560
"182",561
"183",562
"184",563
"185",566
"186",568
"187",569
"188",571
"189",575
"190",581
"191",582
"192",584
"193",589
"194",591
"195",597
"196",598
"197",599
"198",603
"199",605
"200",609
"201",615
"202",618
"203",620
"204",624
"205",625
"206",626
"207",628
"208",638
"209",643
"210",644
"211",646
"212",647
"213",649
"214",651
"215",656
"216",662
"217",664
"218",665
"219",669
"220",671
"221",678
"222",679
"223",681
"224",685
"225",688
"226",690
"227",693
"228",695
"229",696
"230",697
"231",698
"232",700
"233",703
"234",704
"235",705
"236",709
"237",710
"238",712
"239",717
"240",718
"241",719
"242",726
"243",727
"244",728
"245",729
"246",731
"247",733
"248",739
"249",740
"250",744
"251",748
"252",751
