"","x"
"1",401
"2",215
"3",73
"4",582
"5",361
"6",298
"7",554
"8",360
"9",387
"10",292
"11",542
"12",294
"13",379
"14",71
"15",707
"16",368
"17",375
"18",729
"19",633
"20",374
"21",284
"22",211
"23",366
"24",362
"25",283
"26",287
"27",514
"28",496
"29",295
"30",77
"31",562
"32",277
"33",540
"34",364
"35",305
"36",698
"37",394
"38",677
"39",372
"40",278
"41",369
"42",53
"43",561
"44",137
"45",265
"46",143
"47",23
"48",371
"49",382
"50",16
"51",37
"52",747
"53",365
"54",574
"55",310
"56",128
"57",90
"58",299
"59",224
"60",383
"61",388
"62",309
"63",212
"64",351
"65",395
"66",276
"67",269
"68",419
"69",493
"70",20
"71",136
"72",98
"73",614
"74",440
"75",341
"76",275
"77",591
"78",210
"79",490
"80",741
"81",723
"82",662
"83",595
"84",313
"85",52
"86",266
"87",702
"88",423
"89",735
"90",38
"91",8
"92",352
"93",568
"94",200
"95",646
"96",471
"97",436
"98",66
"99",127
"100",256
"101",598
"102",86
"103",179
"104",47
"105",11
"106",461
"107",171
"108",616
"109",455
"110",750
"111",593
"112",622
"113",114
"114",682
"115",566
"116",689
"117",250
"118",193
"119",724
"120",667
"121",465
"122",285
"123",385
"124",439
"125",642
"126",197
"127",438
"128",414
"129",239
"130",651
"131",557
"132",734
"133",515
"134",459
"135",27
"136",669
"137",330
"138",510
"139",649
"140",586
"141",251
"142",451
"143",260
"144",160
"145",748
"146",570
"147",315
"148",464
"149",719
"150",697
"151",606
"152",607
"153",230
"154",744
"155",539
"156",146
"157",428
"158",413
"159",492
"160",321
"161",685
"162",253
"163",431
"164",563
"165",217
"166",120
"167",85
"168",397
"169",91
"170",43
"171",589
"172",581
"173",168
"174",247
"175",125
"176",235
"177",300
"178",393
"179",694
"180",95
"181",203
"182",17
"183",657
"184",130
"185",162
"186",500
"187",410
"188",626
"189",176
"190",565
"191",675
"192",149
"193",487
"194",289
"195",231
"196",165
"197",612
"198",195
"199",704
"200",177
"201",314
"202",223
"203",398
"204",417
"205",535
"206",291
"207",473
"208",55
"209",163
"210",434
"211",117
"212",674
"213",541
"214",609
"215",390
"216",29
"217",742
"218",715
"219",170
"220",432
"221",545
"222",721
"223",220
"224",408
"225",597
"226",672
"227",4
"228",736
"229",112
"230",527
"231",632
"232",1
"233",399
"234",386
"235",350
"236",673
"237",592
"238",273
"239",433
"240",596
"241",711
"242",181
"243",35
"244",615
"245",687
"246",696
"247",391
"248",489
"249",282
"250",753
"251",326
"252",594
"253",749
"254",619
"255",357
"256",529
"257",481
"258",602
"259",412
"260",222
"261",172
"262",323
"263",643
"264",521
"265",377
"266",355
"267",41
"268",577
"269",739
"270",532
"271",69
"272",641
"273",344
"274",564
"275",544
"276",558
"277",688
"278",347
"279",508
"280",636
"281",661
"282",392
"283",604
"284",48
"285",479
"286",572
"287",579
"288",599
"289",113
"290",484
"291",486
"292",268
"293",102
"294",121
"295",72
"296",157
"297",245
"298",700
"299",348
"300",13
"301",334
"302",737
"303",485
"304",145
"305",645
"306",109
"307",671
"308",506
"309",740
"310",81
"311",660
"312",420
"313",103
"314",517
"315",96
"316",548
"317",354
"318",534
"319",24
"320",415
"321",472
"322",546
"323",411
"324",62
"325",180
"326",733
"327",727
"328",142
"329",225
"330",610
"331",409
"332",691
"333",448
"334",280
"335",144
"336",74
"337",693
"338",692
"339",158
"340",501
"341",94
"342",84
"343",272
"344",150
"345",194
"346",7
"347",507
"348",701
"349",154
"350",714
"351",333
"352",124
"353",624
"354",246
"355",304
"356",152
"357",746
"358",504
"359",259
"360",63
"361",49
"362",424
"363",443
"364",547
"365",513
"366",686
"367",317
"368",232
"369",126
"370",274
"371",497
"372",444
"373",706
"374",242
"375",19
"376",70
"377",178
"378",738
"379",281
"380",189
"381",135
"382",44
"383",99
"384",405
"385",140
"386",79
"387",373
"388",249
"389",470
"390",346
"391",134
"392",522
"393",307
"394",2
"395",97
"396",559
"397",530
"398",659
"399",202
"400",234
"401",524
"402",518
"403",312
"404",480
"405",6
"406",571
"407",129
"408",89
"409",156
"410",718
"411",551
"412",482
"413",36
"414",474
"415",15
"416",429
"417",208
"418",647
"419",458
"420",264
"421",75
"422",190
"423",553
"424",587
"425",188
"426",531
"427",550
"428",477
"429",214
"430",462
"431",82
"432",573
"433",159
"434",173
"435",498
"436",166
"437",58
"438",83
"439",634
"440",67
"441",88
"442",286
"443",185
"444",306
"445",64
"446",12
"447",65
"448",652
"449",437
"450",442
"451",400
"452",627
"453",578
"454",488
"455",441
"456",656
"457",3
"458",252
"459",635
"460",248
"461",191
"462",261
"463",237
"464",601
"465",60
"466",187
"467",588
"468",311
"469",650
"470",617
"471",668
"472",640
"473",332
"474",520
"475",695
"476",164
"477",435
"478",106
"479",174
"480",262
"481",585
"482",101
"483",712
"484",732
"485",608
"486",418
"487",342
"488",590
"489",654
"490",196
"491",28
"492",18
"493",653
"494",115
"495",240
"496",422
"497",105
"498",229
"499",745
"500",119
"501",340
"502",45
"503",680
