"","x"
"1",2
"2",5
"3",7
"4",8
"5",9
"6",10
"7",11
"8",23
"9",27
"10",28
"11",30
"12",32
"13",34
"14",36
"15",37
"16",41
"17",42
"18",51
"19",52
"20",57
"21",62
"22",63
"23",64
"24",68
"25",71
"26",72
"27",75
"28",80
"29",84
"30",87
"31",91
"32",98
"33",103
"34",105
"35",106
"36",115
"37",119
"38",121
"39",124
"40",126
"41",129
"42",139
"43",140
"44",141
"45",142
"46",143
"47",147
"48",149
"49",150
"50",151
"51",153
"52",161
"53",166
"54",167
"55",169
"56",172
"57",179
"58",182
"59",189
"60",193
"61",194
"62",195
"63",196
"64",197
"65",199
"66",201
"67",211
"68",215
"69",218
"70",220
"71",221
"72",224
"73",226
"74",227
"75",230
"76",231
"77",235
"78",236
"79",237
"80",238
"81",243
"82",248
"83",254
"84",257
"85",260
"86",261
"87",262
"88",263
"89",265
"90",267
"91",271
"92",275
"93",277
"94",281
"95",282
"96",283
"97",287
"98",288
"99",290
"100",298
"101",301
"102",302
"103",303
"104",305
"105",306
"106",310
"107",314
"108",315
"109",320
"110",321
"111",324
"112",327
"113",329
"114",330
"115",331
"116",335
"117",336
"118",337
"119",339
"120",343
"121",351
"122",352
"123",355
"124",356
"125",358
"126",369
"127",370
"128",372
"129",373
"130",379
"131",380
"132",382
"133",386
"134",387
"135",389
"136",392
"137",395
"138",398
"139",400
"140",402
"141",406
"142",409
"143",410
"144",411
"145",412
"146",413
"147",416
"148",420
"149",421
"150",423
"151",424
"152",428
"153",431
"154",432
"155",438
"156",445
"157",451
"158",454
"159",456
"160",459
"161",460
"162",461
"163",464
"164",465
"165",468
"166",473
"167",477
"168",481
"169",483
"170",487
"171",488
"172",491
"173",495
"174",498
"175",499
"176",503
"177",506
"178",507
"179",510
"180",511
"181",515
"182",519
"183",521
"184",523
"185",528
"186",530
"187",531
"188",535
"189",536
"190",538
"191",539
"192",541
"193",543
"194",545
"195",550
"196",555
"197",560
"198",564
"199",573
"200",576
"201",579
"202",581
"203",585
"204",590
"205",591
"206",592
"207",596
"208",598
"209",607
"210",610
"211",612
"212",614
"213",623
"214",624
"215",627
"216",635
"217",636
"218",640
"219",642
"220",647
"221",648
"222",649
"223",652
"224",654
"225",655
"226",660
"227",661
"228",668
"229",670
"230",683
"231",685
"232",687
"233",688
"234",699
"235",703
"236",704
"237",706
"238",716
"239",717
"240",719
"241",722
"242",725
"243",729
"244",731
"245",734
"246",739
"247",742
"248",744
"249",745
"250",748
"251",750
"252",753
