"","x"
"1",2
"2",11
"3",18
"4",24
"5",25
"6",28
"7",30
"8",32
"9",34
"10",36
"11",37
"12",38
"13",40
"14",41
"15",44
"16",45
"17",48
"18",50
"19",52
"20",66
"21",69
"22",70
"23",71
"24",81
"25",84
"26",86
"27",87
"28",89
"29",98
"30",99
"31",104
"32",109
"33",111
"34",112
"35",113
"36",114
"37",122
"38",129
"39",132
"40",138
"41",140
"42",142
"43",144
"44",149
"45",155
"46",159
"47",166
"48",167
"49",168
"50",169
"51",171
"52",172
"53",173
"54",178
"55",179
"56",184
"57",189
"58",193
"59",197
"60",201
"61",203
"62",204
"63",208
"64",211
"65",213
"66",214
"67",215
"68",216
"69",220
"70",224
"71",225
"72",226
"73",231
"74",234
"75",235
"76",238
"77",240
"78",246
"79",253
"80",254
"81",259
"82",262
"83",263
"84",264
"85",267
"86",268
"87",269
"88",270
"89",274
"90",275
"91",276
"92",278
"93",283
"94",285
"95",290
"96",292
"97",294
"98",295
"99",298
"100",300
"101",307
"102",309
"103",310
"104",311
"105",316
"106",317
"107",325
"108",327
"109",329
"110",332
"111",336
"112",337
"113",340
"114",344
"115",345
"116",347
"117",351
"118",355
"119",356
"120",359
"121",363
"122",366
"123",367
"124",369
"125",371
"126",376
"127",377
"128",381
"129",387
"130",390
"131",392
"132",397
"133",398
"134",399
"135",400
"136",402
"137",403
"138",405
"139",409
"140",411
"141",415
"142",416
"143",418
"144",419
"145",424
"146",430
"147",433
"148",436
"149",437
"150",439
"151",441
"152",442
"153",443
"154",444
"155",448
"156",455
"157",457
"158",459
"159",464
"160",465
"161",468
"162",469
"163",470
"164",474
"165",478
"166",480
"167",481
"168",493
"169",502
"170",509
"171",511
"172",513
"173",516
"174",517
"175",522
"176",523
"177",524
"178",525
"179",526
"180",528
"181",536
"182",537
"183",540
"184",542
"185",544
"186",547
"187",552
"188",553
"189",555
"190",564
"191",565
"192",566
"193",569
"194",570
"195",578
"196",579
"197",582
"198",583
"199",592
"200",593
"201",598
"202",605
"203",606
"204",609
"205",612
"206",615
"207",619
"208",623
"209",624
"210",626
"211",633
"212",634
"213",636
"214",637
"215",638
"216",639
"217",642
"218",645
"219",649
"220",651
"221",653
"222",654
"223",659
"224",662
"225",668
"226",670
"227",672
"228",674
"229",679
"230",680
"231",689
"232",690
"233",692
"234",693
"235",695
"236",696
"237",700
"238",701
"239",712
"240",713
"241",715
"242",716
"243",718
"244",720
"245",724
"246",725
"247",727
"248",730
"249",736
"250",737
"251",738
"252",750
