"","x"
"1",600
"2",379
"3",184
"4",363
"5",283
"6",382
"7",292
"8",31
"9",244
"10",388
"11",360
"12",211
"13",387
"14",698
"15",375
"16",367
"17",265
"18",287
"19",378
"20",374
"21",73
"22",747
"23",380
"24",322
"25",76
"26",295
"27",294
"28",366
"29",278
"30",707
"31",401
"32",16
"33",293
"34",284
"35",365
"36",299
"37",655
"38",582
"39",361
"40",215
"41",372
"42",71
"43",310
"44",496
"45",370
"46",475
"47",236
"48",77
"49",32
"50",218
"51",362
"52",267
"53",369
"54",128
"55",514
"56",141
"57",277
"58",364
"59",224
"60",574
"61",376
"62",175
"63",553
"64",191
"65",751
"66",154
"67",697
"68",616
"69",455
"70",571
"71",533
"72",629
"73",26
"74",692
"75",635
"76",668
"77",652
"78",639
"79",227
"80",323
"81",254
"82",39
"83",422
"84",80
"85",741
"86",532
"87",238
"88",270
"89",601
"90",420
"91",409
"92",42
"93",474
"94",273
"95",396
"96",66
"97",281
"98",584
"99",148
"100",499
"101",545
"102",83
"103",678
"104",636
"105",134
"106",446
"107",159
"108",167
"109",399
"110",10
"111",48
"112",97
"113",199
"114",723
"115",621
"116",333
"117",253
"118",454
"119",321
"120",733
"121",691
"122",373
"123",598
"124",418
"125",316
"126",144
"127",605
"128",352
"129",130
"130",458
"131",50
"132",428
"133",121
"134",339
"135",713
"136",172
"137",421
"138",151
"139",654
"140",280
"141",65
"142",87
"143",726
"144",186
"145",622
"146",119
"147",593
"148",627
"149",645
"150",250
"151",193
"152",179
"153",575
"154",28
"155",412
"156",207
"157",660
"158",535
"159",469
"160",341
"161",539
"162",303
"163",14
"164",754
"165",744
"166",276
"167",170
"168",679
"169",456
"170",664
"171",460
"172",522
"173",220
"174",619
"175",612
"176",230
"177",695
"178",106
"179",120
"180",245
"181",308
"182",613
"183",470
"184",509
"185",435
"186",177
"187",488
"188",103
"189",63
"190",192
"191",706
"192",476
"193",585
"194",349
"195",661
"196",630
"197",663
"198",260
"199",166
"200",570
"201",385
"202",104
"203",201
"204",140
"205",404
"206",725
"207",301
"208",24
"209",209
"210",498
"211",228
"212",88
"213",210
"214",467
"215",459
"216",483
"217",41
"218",70
"219",282
"220",688
"221",490
"222",116
"223",67
"224",289
"225",315
"226",551
"227",511
"228",465
"229",131
"230",442
"231",603
"232",491
"233",135
"234",258
"235",555
"236",222
"237",91
"238",147
"239",138
"240",288
"241",217
"242",115
"243",632
"244",72
"245",696
"246",164
"247",547
"248",161
"249",269
"250",262
"251",656
"252",257
"253",599
"254",594
"255",300
"256",304
"257",317
"258",146
"259",472
"260",1
"261",528
"262",402
"263",101
"264",78
"265",638
"266",743
"267",502
"268",49
"269",653
"270",318
"271",543
"272",249
"273",440
"274",427
"275",109
"276",205
"277",212
"278",735
"279",597
"280",274
"281",425
"282",620
"283",242
"284",492
"285",165
"286",576
"287",358
"288",618
"289",240
"290",102
"291",441
"292",550
"293",700
"294",252
"295",716
"296",99
"297",392
"298",430
"299",518
"300",410
"301",573
"302",701
"303",507
"304",324
"305",431
"306",438
"307",703
"308",356
"309",231
"310",631
"311",353
"312",419
"313",566
"314",443
"315",699
"316",110
"317",737
"318",84
"319",714
"320",694
"321",329
"322",736
"323",521
"324",626
"325",85
"326",347
"327",268
"328",484
"329",311
"330",662
"331",634
"332",689
"333",503
"334",183
"335",291
"336",13
"337",261
"338",712
"339",674
"340",235
"341",129
"342",56
"343",549
"344",204
"345",95
"346",423
"347",34
"348",60
"349",125
"350",139
"351",732
"352",350
"353",672
"354",219
"355",233
"356",671
"357",126
"358",214
"359",669
"360",464
"361",572
"362",624
"363",686
"364",7
"365",451
"366",579
"367",628
"368",721
"369",728
"370",693
"371",512
"372",586
"373",190
"374",36
"375",314
"376",52
"377",515
"378",86
"379",646
"380",20
"381",529
"382",334
"383",9
"384",658
"385",477
"386",657
"387",340
"388",708
"389",471
"390",641
"391",429
"392",559
"393",527
"394",98
"395",342
"396",595
"397",259
"398",92
"399",29
"400",114
"401",690
"402",489
"403",181
"404",313
"405",225
"406",180
"407",247
"408",497
"409",69
"410",510
"411",750
"412",615
"413",417
"414",390
"415",659
"416",377
"417",480
"418",413
"419",649
"420",537
"421",589
"422",168
"423",150
"424",702
"425",185
"426",405
"427",61
"428",57
"429",4
"430",156
"431",437
"432",149
"433",705
"434",312
"435",715
"436",21
"437",391
"438",272
"439",739
"440",169
"441",485
"442",439
"443",450
"444",581
"445",519
"446",328
"447",178
"448",386
"449",742
"450",256
"451",47
"452",609
"453",3
"454",683
"455",746
"456",479
"457",182
"458",55
"459",397
"460",173
"461",506
"462",534
"463",136
"464",463
"465",206
"466",307
"467",5
"468",643
"469",223
"470",675
"471",684
"472",444
"473",606
"474",569
"475",393
"476",213
"477",75
"478",275
"479",558
"480",153
"481",400
"482",226
"483",530
"484",538
"485",466
"486",611
"487",351
"488",614
"489",64
"490",667
"491",478
"492",306
"493",448
"494",567
"495",79
"496",93
"497",564
"498",248
"499",162
"500",68
"501",524
"502",43
"503",495
