"","x"
"1",211
"2",299
"3",376
"4",720
"5",380
"6",73
"7",224
"8",514
"9",367
"10",574
"11",381
"12",362
"13",401
"14",389
"15",371
"16",292
"17",283
"18",698
"19",133
"20",360
"21",364
"22",265
"23",128
"24",375
"25",561
"26",677
"27",77
"28",278
"29",322
"30",31
"31",53
"32",37
"33",372
"34",394
"35",374
"36",475
"37",582
"38",496
"39",277
"40",457
"41",293
"42",16
"43",363
"44",279
"45",536
"46",305
"47",382
"48",540
"49",143
"50",388
"51",32
"52",76
"53",295
"54",263
"55",383
"56",267
"57",284
"58",554
"59",379
"60",215
"61",71
"62",21
"63",344
"64",745
"65",28
"66",88
"67",653
"68",436
"69",25
"70",469
"71",334
"72",347
"73",465
"74",482
"75",533
"76",530
"77",709
"78",291
"79",513
"80",140
"81",616
"82",727
"83",231
"84",642
"85",455
"86",591
"87",471
"88",227
"89",424
"90",59
"91",502
"92",64
"93",192
"94",19
"95",144
"96",243
"97",551
"98",667
"99",443
"100",27
"101",643
"102",754
"103",150
"104",511
"105",516
"106",647
"107",123
"108",7
"109",723
"110",241
"111",325
"112",330
"113",255
"114",658
"115",578
"116",30
"117",611
"118",139
"119",624
"120",736
"121",695
"122",173
"123",55
"124",550
"125",733
"126",506
"127",103
"128",300
"129",246
"130",281
"131",474
"132",186
"133",208
"134",107
"135",420
"136",534
"137",10
"138",440
"139",323
"140",276
"141",318
"142",735
"143",576
"144",491
"145",560
"146",486
"147",654
"148",2
"149",268
"150",501
"151",749
"152",634
"153",170
"154",176
"155",484
"156",233
"157",586
"158",662
"159",210
"160",248
"161",257
"162",345
"163",519
"164",98
"165",226
"166",115
"167",649
"168",160
"169",146
"170",86
"171",490
"172",512
"173",446
"174",239
"175",258
"176",358
"177",400
"178",697
"179",223
"180",282
"181",571
"182",120
"183",249
"184",256
"185",545
"186",451
"187",406
"188",288
"189",602
"190",508
"191",732
"192",121
"193",435
"194",204
"195",315
"196",168
"197",116
"198",65
"199",271
"200",487
"201",260
"202",430
"203",229
"204",252
"205",717
"206",419
"207",36
"208",522
"209",38
"210",49
"211",270
"212",106
"213",220
"214",29
"215",705
"216",531
"217",721
"218",538
"219",321
"220",46
"221",485
"222",199
"223",742
"224",104
"225",136
"226",593
"227",95
"228",587
"229",386
"230",636
"231",693
"232",725
"233",607
"234",154
"235",157
"236",72
"237",45
"238",552
"239",410
"240",666
"241",269
"242",339
"243",118
"244",584
"245",489
"246",467
"247",396
"248",85
"249",240
"250",625
"251",614
"252",48
"253",221
"254",156
"255",427
"256",581
"257",193
"258",689
"259",630
"260",520
"261",60
"262",712
"263",166
"264",81
"265",61
"266",670
"267",623
"268",626
"269",126
"270",702
"271",312
"272",404
"273",342
"274",356
"275",3
"276",663
"277",285
"278",393
"279",543
"280",565
"281",329
"282",40
"283",454
"284",390
"285",569
"286",456
"287",341
"288",17
"289",544
"290",646
"291",480
"292",34
"293",498
"294",13
"295",234
"296",492
"297",131
"298",9
"299",699
"300",327
"301",177
"302",161
"303",308
"304",152
"305",130
"306",448
"307",169
"308",632
"309",20
"310",631
"311",510
"312",175
"313",101
"314",673
"315",615
"316",738
"317",79
"318",167
"319",194
"320",68
"321",748
"322",6
"323",185
"324",599
"325",517
"326",739
"327",459
"328",124
"329",716
"330",518
"331",353
"332",541
"333",731
"334",182
"335",165
"336",132
"337",476
"338",503
"339",254
"340",568
"341",409
"342",449
"343",507
"344",416
"345",149
"346",691
"347",42
"348",668
"349",740
"350",225
"351",35
"352",608
"353",70
"354",159
"355",606
"356",189
"357",397
"358",432
"359",33
"360",683
"361",679
"362",313
"363",640
"364",690
"365",56
"366",605
"367",415
"368",172
"369",83
"370",407
"371",242
"372",639
"373",147
"374",675
"375",532
"376",180
"377",590
"378",222
"379",481
"380",174
"381",629
"382",205
"383",377
"384",331
"385",187
"386",66
"387",41
"388",722
"389",266
"390",676
"391",91
"392",67
"393",547
"394",414
"395",87
"396",425
"397",355
"398",191
"399",692
"400",734
"401",583
"402",110
"403",138
"404",755
"405",741
"406",350
"407",228
"408",11
"409",680
"410",333
"411",613
"412",352
"413",171
"414",447
"415",18
"416",686
"417",681
"418",200
"419",525
"420",577
"421",437
"422",526
"423",439
"424",63
"425",316
"426",509
"427",527
"428",78
"429",332
"430",488
"431",162
"432",597
"433",286
"434",22
"435",385
"436",119
"437",280
"438",753
"439",617
"440",674
"441",54
"442",497
"443",573
"444",452
"445",201
"446",24
"447",109
"448",202
"449",589
"450",566
"451",145
"452",417
"453",117
"454",178
"455",206
"456",548
"457",412
"458",479
"459",302
"460",559
"461",493
"462",714
"463",450
"464",752
"465",523
"466",470
"467",164
"468",47
"469",100
"470",678
"471",458
"472",108
"473",373
"474",14
"475",635
"476",411
"477",671
"478",703
"479",570
"480",113
"481",188
"482",641
"483",262
"484",660
"485",348
"486",645
"487",650
"488",328
"489",357
"490",50
"491",309
"492",746
"493",622
"494",537
"495",213
"496",235
"497",651
"498",438
"499",259
"500",546
"501",272
"502",672
"503",398
