"","x"
"1",3
"2",7
"3",10
"4",18
"5",20
"6",22
"7",23
"8",25
"9",32
"10",33
"11",36
"12",40
"13",41
"14",42
"15",44
"16",47
"17",49
"18",50
"19",53
"20",54
"21",55
"22",64
"23",65
"24",68
"25",72
"26",76
"27",77
"28",78
"29",82
"30",84
"31",87
"32",89
"33",90
"34",95
"35",96
"36",100
"37",102
"38",103
"39",104
"40",106
"41",109
"42",112
"43",113
"44",114
"45",115
"46",119
"47",121
"48",123
"49",125
"50",126
"51",129
"52",132
"53",135
"54",140
"55",142
"56",143
"57",155
"58",156
"59",158
"60",159
"61",162
"62",165
"63",166
"64",173
"65",179
"66",181
"67",182
"68",184
"69",186
"70",190
"71",194
"72",195
"73",199
"74",200
"75",203
"76",207
"77",208
"78",212
"79",215
"80",216
"81",217
"82",224
"83",225
"84",226
"85",230
"86",234
"87",237
"88",246
"89",251
"90",254
"91",255
"92",256
"93",257
"94",258
"95",262
"96",263
"97",268
"98",270
"99",271
"100",274
"101",275
"102",281
"103",287
"104",295
"105",297
"106",300
"107",305
"108",310
"109",317
"110",318
"111",319
"112",321
"113",323
"114",329
"115",330
"116",331
"117",332
"118",334
"119",341
"120",343
"121",346
"122",348
"123",353
"124",355
"125",358
"126",360
"127",361
"128",366
"129",377
"130",379
"131",386
"132",388
"133",389
"134",390
"135",393
"136",394
"137",395
"138",404
"139",406
"140",408
"141",410
"142",411
"143",413
"144",414
"145",418
"146",421
"147",423
"148",435
"149",442
"150",444
"151",445
"152",447
"153",452
"154",454
"155",457
"156",460
"157",463
"158",467
"159",471
"160",476
"161",477
"162",478
"163",479
"164",485
"165",488
"166",492
"167",498
"168",508
"169",515
"170",519
"171",521
"172",523
"173",525
"174",526
"175",528
"176",532
"177",535
"178",540
"179",541
"180",543
"181",546
"182",548
"183",549
"184",551
"185",557
"186",558
"187",560
"188",561
"189",567
"190",568
"191",570
"192",573
"193",574
"194",583
"195",585
"196",586
"197",590
"198",594
"199",595
"200",598
"201",602
"202",603
"203",604
"204",605
"205",608
"206",618
"207",619
"208",620
"209",622
"210",623
"211",624
"212",625
"213",628
"214",630
"215",633
"216",635
"217",637
"218",639
"219",642
"220",644
"221",646
"222",647
"223",648
"224",652
"225",659
"226",668
"227",670
"228",674
"229",679
"230",680
"231",681
"232",685
"233",688
"234",694
"235",695
"236",697
"237",699
"238",707
"239",714
"240",717
"241",720
"242",728
"243",729
"244",730
"245",733
"246",736
"247",740
"248",745
"249",746
"250",750
"251",753
"252",755
