"","x"
"1",297
"2",383
"3",536
"4",362
"5",211
"6",310
"7",371
"8",143
"9",707
"10",76
"11",363
"12",457
"13",376
"14",677
"15",361
"16",90
"17",23
"18",600
"19",360
"20",655
"21",218
"22",540
"23",295
"24",133
"25",263
"26",141
"27",267
"28",31
"29",561
"30",378
"31",37
"32",747
"33",389
"34",278
"35",292
"36",32
"37",426
"38",299
"39",381
"40",475
"41",401
"42",698
"43",73
"44",294
"45",283
"46",53
"47",287
"48",496
"49",305
"50",369
"51",215
"52",16
"53",372
"54",387
"55",265
"56",284
"57",720
"58",582
"59",279
"60",77
"61",384
"62",478
"63",703
"64",503
"65",722
"66",146
"67",422
"68",487
"69",605
"70",681
"71",588
"72",89
"73",647
"74",339
"75",150
"76",33
"77",212
"78",670
"79",259
"80",700
"81",650
"82",645
"83",88
"84",275
"85",92
"86",521
"87",635
"88",646
"89",748
"90",187
"91",515
"92",686
"93",644
"94",225
"95",421
"96",205
"97",144
"98",424
"99",255
"100",458
"101",469
"102",235
"103",119
"104",618
"105",358
"106",467
"107",156
"108",484
"109",592
"110",226
"111",74
"112",654
"113",476
"114",266
"115",69
"116",327
"117",629
"118",188
"119",508
"120",443
"121",281
"122",123
"123",238
"124",140
"125",161
"126",256
"127",710
"128",636
"129",492
"130",194
"131",429
"132",585
"133",730
"134",667
"135",408
"136",597
"137",570
"138",464
"139",522
"140",68
"141",217
"142",452
"143",17
"144",706
"145",170
"146",13
"147",7
"148",107
"149",547
"150",321
"151",428
"152",648
"153",344
"154",419
"155",136
"156",680
"157",434
"158",468
"159",447
"160",659
"161",313
"162",249
"163",44
"164",229
"165",296
"166",746
"167",111
"168",482
"169",591
"170",50
"171",139
"172",520
"173",2
"174",118
"175",151
"176",502
"177",11
"178",58
"179",346
"180",264
"181",595
"182",661
"183",34
"184",625
"185",431
"186",124
"187",357
"188",439
"189",392
"190",373
"191",638
"192",312
"193",736
"194",435
"195",538
"196",315
"197",258
"198",606
"199",493
"200",311
"201",223
"202",581
"203",726
"204",329
"205",465
"206",601
"207",750
"208",108
"209",45
"210",213
"211",195
"212",40
"213",664
"214",210
"215",96
"216",132
"217",494
"218",158
"219",432
"220",55
"221",404
"222",27
"223",129
"224",162
"225",537
"226",689
"227",559
"228",665
"229",176
"230",261
"231",62
"232",163
"233",438
"234",405
"235",239
"236",269
"237",97
"238",341
"239",627
"240",410
"241",300
"242",356
"243",516
"244",199
"245",190
"246",237
"247",220
"248",674
"249",38
"250",675
"251",169
"252",198
"253",652
"254",448
"255",330
"256",668
"257",125
"258",420
"259",480
"260",233
"261",704
"262",676
"263",519
"264",671
"265",127
"266",621
"267",530
"268",302
"269",630
"270",262
"271",20
"272",446
"273",555
"274",342
"275",616
"276",697
"277",39
"278",157
"279",712
"280",78
"281",359
"282",201
"283",80
"284",155
"285",738
"286",196
"287",442
"288",462
"289",323
"290",308
"291",242
"292",10
"293",1
"294",402
"295",56
"296",577
"297",87
"298",42
"299",430
"300",178
"301",385
"302",24
"303",558
"304",234
"305",208
"306",386
"307",49
"308",596
"309",116
"310",51
"311",121
"312",576
"313",400
"314",52
"315",701
"316",407
"317",551
"318",610
"319",353
"320",274
"321",741
"322",113
"323",246
"324",191
"325",673
"326",662
"327",276
"328",552
"329",539
"330",459
"331",497
"332",72
"333",160
"334",511
"335",319
"336",672
"337",148
"338",104
"339",412
"340",474
"341",240
"342",333
"343",485
"344",306
"345",479
"346",709
"347",60
"348",398
"349",289
"350",565
"351",702
"352",179
"353",377
"354",590
"355",324
"356",397
"357",99
"358",413
"359",130
"360",714
"361",695
"362",115
"363",193
"364",109
"365",564
"366",657
"367",455
"368",732
"369",222
"370",268
"371",598
"372",641
"373",728
"374",525
"375",450
"376",599
"377",253
"378",532
"379",186
"380",153
"381",529
"382",528
"383",416
"384",4
"385",41
"386",470
"387",437
"388",6
"389",301
"390",713
"391",518
"392",165
"393",18
"394",580
"395",461
"396",98
"397",14
"398",332
"399",202
"400",541
"401",164
"402",82
"403",504
"404",47
"405",690
"406",84
"407",318
"408",79
"409",122
"410",579
"411",8
"412",550
"413",466
"414",571
"415",427
"416",584
"417",619
"418",152
"419",490
"420",182
"421",436
"422",669
"423",12
"424",505
"425",583
"426",752
"427",257
"428",180
"429",557
"430",345
"431",209
"432",231
"433",445
"434",692
"435",101
"436",348
"437",441
"438",753
"439",742
"440",200
"441",177
"442",612
"443",206
"444",683
"445",138
"446",291
"447",135
"448",473
"449",663
"450",343
"451",399
"452",93
"453",628
"454",203
"455",693
"456",694
"457",725
"458",241
"459",102
"460",533
"461",615
"462",86
"463",175
"464",626
"465",731
"466",245
"467",620
"468",481
"469",642
"470",509
"471",105
"472",337
"473",25
"474",204
"475",501
"476",548
"477",594
"478",483
"479",717
"480",173
"481",409
"482",617
"483",737
"484",317
"485",243
"486",181
"487",414
"488",527
"489",718
"490",66
"491",85
"492",721
"493",593
"494",488
"495",227
"496",498
"497",331
"498",280
"499",688
"500",67
"501",602
"502",740
"503",609
