"","x"
"1",2
"2",7
"3",8
"4",15
"5",21
"6",25
"7",29
"8",34
"9",35
"10",37
"11",38
"12",46
"13",50
"14",52
"15",56
"16",58
"17",63
"18",67
"19",73
"20",77
"21",79
"22",80
"23",87
"24",90
"25",92
"26",95
"27",98
"28",99
"29",100
"30",108
"31",111
"32",115
"33",119
"34",126
"35",129
"36",131
"37",133
"38",134
"39",135
"40",136
"41",142
"42",143
"43",145
"44",146
"45",147
"46",153
"47",155
"48",160
"49",163
"50",167
"51",168
"52",172
"53",178
"54",181
"55",190
"56",192
"57",195
"58",202
"59",207
"60",208
"61",212
"62",215
"63",220
"64",221
"65",228
"66",229
"67",232
"68",233
"69",234
"70",249
"71",253
"72",254
"73",256
"74",257
"75",259
"76",261
"77",263
"78",264
"79",266
"80",269
"81",271
"82",274
"83",275
"84",277
"85",280
"86",287
"87",292
"88",293
"89",294
"90",295
"91",298
"92",299
"93",302
"94",303
"95",306
"96",307
"97",309
"98",316
"99",317
"100",318
"101",319
"102",323
"103",326
"104",327
"105",330
"106",333
"107",340
"108",344
"109",347
"110",353
"111",355
"112",357
"113",359
"114",361
"115",362
"116",366
"117",370
"118",371
"119",374
"120",376
"121",377
"122",386
"123",390
"124",393
"125",394
"126",395
"127",396
"128",397
"129",398
"130",403
"131",405
"132",406
"133",407
"134",408
"135",411
"136",418
"137",432
"138",438
"139",440
"140",442
"141",444
"142",446
"143",448
"144",449
"145",450
"146",451
"147",452
"148",455
"149",462
"150",463
"151",464
"152",466
"153",468
"154",471
"155",476
"156",481
"157",484
"158",489
"159",490
"160",492
"161",493
"162",497
"163",499
"164",501
"165",502
"166",506
"167",507
"168",515
"169",519
"170",521
"171",522
"172",524
"173",534
"174",538
"175",540
"176",541
"177",542
"178",546
"179",550
"180",553
"181",559
"182",563
"183",573
"184",576
"185",579
"186",586
"187",587
"188",588
"189",592
"190",593
"191",602
"192",603
"193",607
"194",611
"195",614
"196",616
"197",618
"198",619
"199",622
"200",624
"201",625
"202",630
"203",633
"204",636
"205",637
"206",638
"207",639
"208",643
"209",648
"210",652
"211",653
"212",654
"213",657
"214",660
"215",663
"216",666
"217",668
"218",672
"219",674
"220",675
"221",676
"222",678
"223",681
"224",683
"225",686
"226",687
"227",689
"228",692
"229",693
"230",694
"231",695
"232",696
"233",698
"234",699
"235",701
"236",705
"237",713
"238",720
"239",721
"240",725
"241",726
"242",729
"243",730
"244",734
"245",736
"246",738
"247",739
"248",740
"249",746
"250",747
"251",749
"252",751
