"","x"
"1",1
"2",6
"3",7
"4",8
"5",10
"6",14
"7",16
"8",18
"9",19
"10",24
"11",26
"12",27
"13",33
"14",34
"15",38
"16",44
"17",45
"18",53
"19",54
"20",55
"21",59
"22",60
"23",61
"24",62
"25",67
"26",70
"27",71
"28",81
"29",85
"30",87
"31",90
"32",91
"33",93
"34",100
"35",102
"36",111
"37",116
"38",117
"39",120
"40",123
"41",128
"42",130
"43",131
"44",132
"45",136
"46",148
"47",150
"48",151
"49",154
"50",158
"51",163
"52",165
"53",170
"54",176
"55",182
"56",184
"57",194
"58",197
"59",199
"60",200
"61",201
"62",202
"63",203
"64",208
"65",209
"66",211
"67",216
"68",218
"69",225
"70",228
"71",233
"72",241
"73",242
"74",247
"75",249
"76",250
"77",251
"78",252
"79",254
"80",259
"81",265
"82",266
"83",269
"84",277
"85",281
"86",284
"87",286
"88",289
"89",292
"90",294
"91",296
"92",301
"93",305
"94",306
"95",307
"96",308
"97",311
"98",316
"99",317
"100",318
"101",327
"102",328
"103",330
"104",331
"105",334
"106",336
"107",340
"108",342
"109",344
"110",355
"111",357
"112",362
"113",363
"114",369
"115",372
"116",374
"117",375
"118",389
"119",391
"120",395
"121",396
"122",398
"123",399
"124",402
"125",408
"126",410
"127",411
"128",414
"129",415
"130",417
"131",418
"132",422
"133",423
"134",425
"135",427
"136",431
"137",439
"138",448
"139",450
"140",451
"141",457
"142",458
"143",460
"144",463
"145",465
"146",467
"147",468
"148",469
"149",470
"150",471
"151",475
"152",480
"153",485
"154",488
"155",489
"156",490
"157",491
"158",494
"159",495
"160",503
"161",511
"162",513
"163",515
"164",520
"165",521
"166",524
"167",526
"168",527
"169",528
"170",532
"171",533
"172",535
"173",540
"174",541
"175",545
"176",548
"177",549
"178",558
"179",559
"180",563
"181",564
"182",567
"183",574
"184",575
"185",576
"186",577
"187",583
"188",584
"189",587
"190",588
"191",590
"192",592
"193",597
"194",598
"195",599
"196",601
"197",602
"198",604
"199",609
"200",612
"201",613
"202",622
"203",623
"204",631
"205",632
"206",634
"207",636
"208",637
"209",638
"210",646
"211",647
"212",651
"213",654
"214",656
"215",657
"216",662
"217",663
"218",665
"219",668
"220",669
"221",670
"222",672
"223",673
"224",676
"225",677
"226",681
"227",688
"228",691
"229",692
"230",695
"231",696
"232",698
"233",701
"234",703
"235",707
"236",708
"237",715
"238",717
"239",720
"240",722
"241",723
"242",726
"243",728
"244",729
"245",730
"246",733
"247",736
"248",737
"249",738
"250",740
"251",747
"252",753
