"","x"
"1",1
"2",4
"3",6
"4",7
"5",10
"6",12
"7",19
"8",20
"9",22
"10",23
"11",25
"12",26
"13",28
"14",29
"15",39
"16",44
"17",51
"18",55
"19",62
"20",65
"21",75
"22",78
"23",79
"24",82
"25",87
"26",89
"27",94
"28",104
"29",105
"30",111
"31",112
"32",115
"33",116
"34",119
"35",123
"36",129
"37",130
"38",132
"39",134
"40",136
"41",140
"42",146
"43",148
"44",150
"45",152
"46",153
"47",156
"48",157
"49",158
"50",159
"51",161
"52",163
"53",165
"54",170
"55",171
"56",172
"57",175
"58",178
"59",179
"60",184
"61",186
"62",187
"63",188
"64",189
"65",191
"66",194
"67",195
"68",196
"69",197
"70",201
"71",207
"72",214
"73",218
"74",219
"75",225
"76",230
"77",234
"78",235
"79",244
"80",247
"81",251
"82",253
"83",256
"84",258
"85",259
"86",260
"87",262
"88",263
"89",264
"90",268
"91",278
"92",282
"93",285
"94",287
"95",289
"96",290
"97",291
"98",293
"99",297
"100",299
"101",300
"102",302
"103",309
"104",313
"105",319
"106",327
"107",330
"108",333
"109",335
"110",340
"111",341
"112",344
"113",345
"114",350
"115",351
"116",352
"117",357
"118",359
"119",360
"120",361
"121",363
"122",366
"123",368
"124",372
"125",376
"126",378
"127",380
"128",382
"129",385
"130",388
"131",389
"132",399
"133",401
"134",403
"135",407
"136",408
"137",412
"138",416
"139",420
"140",426
"141",427
"142",430
"143",433
"144",439
"145",440
"146",445
"147",447
"148",449
"149",452
"150",454
"151",455
"152",459
"153",460
"154",465
"155",471
"156",477
"157",479
"158",480
"159",484
"160",486
"161",488
"162",489
"163",497
"164",498
"165",500
"166",501
"167",513
"168",514
"169",516
"170",519
"171",528
"172",529
"173",534
"174",535
"175",537
"176",538
"177",539
"178",540
"179",541
"180",542
"181",543
"182",544
"183",550
"184",560
"185",563
"186",564
"187",565
"188",575
"189",579
"190",582
"191",584
"192",590
"193",595
"194",597
"195",601
"196",604
"197",605
"198",607
"199",608
"200",610
"201",613
"202",614
"203",617
"204",618
"205",622
"206",624
"207",636
"208",638
"209",639
"210",640
"211",642
"212",643
"213",647
"214",651
"215",654
"216",656
"217",657
"218",661
"219",672
"220",673
"221",675
"222",676
"223",677
"224",678
"225",680
"226",683
"227",684
"228",685
"229",688
"230",691
"231",694
"232",695
"233",696
"234",697
"235",698
"236",700
"237",703
"238",704
"239",707
"240",710
"241",711
"242",716
"243",717
"244",719
"245",721
"246",723
"247",728
"248",740
"249",741
"250",743
"251",744
"252",752
