"","x"
"1",53
"2",305
"3",299
"4",574
"5",292
"6",426
"7",218
"8",542
"9",379
"10",382
"11",370
"12",267
"13",394
"14",284
"15",76
"16",374
"17",720
"18",633
"19",137
"20",293
"21",707
"22",322
"23",368
"24",77
"25",215
"26",378
"27",371
"28",295
"29",361
"30",90
"31",263
"32",401
"33",376
"34",224
"35",747
"36",475
"37",600
"38",366
"39",363
"40",310
"41",384
"42",184
"43",582
"44",294
"45",143
"46",278
"47",244
"48",369
"49",496
"50",381
"51",677
"52",31
"53",297
"54",698
"55",16
"56",540
"57",388
"58",32
"59",211
"60",383
"61",265
"62",569
"63",373
"64",411
"65",214
"66",679
"67",400
"68",106
"69",535
"70",661
"71",602
"72",308
"73",256
"74",490
"75",177
"76",113
"77",476
"78",450
"79",642
"80",724
"81",404
"82",239
"83",463
"84",164
"85",691
"86",46
"87",225
"88",24
"89",433
"90",331
"91",446
"92",359
"93",39
"94",180
"95",14
"96",620
"97",81
"98",127
"99",162
"100",628
"101",745
"102",428
"103",494
"104",657
"105",666
"106",138
"107",189
"108",275
"109",335
"110",438
"111",13
"112",709
"113",688
"114",706
"115",508
"116",20
"117",171
"118",257
"119",529
"120",649
"121",453
"122",495
"123",406
"124",427
"125",266
"126",300
"127",270
"128",719
"129",68
"130",391
"131",83
"132",498
"133",145
"134",213
"135",347
"136",739
"137",513
"138",38
"139",507
"140",336
"141",516
"142",751
"143",605
"144",63
"145",695
"146",520
"147",515
"148",253
"149",22
"150",573
"151",70
"152",549
"153",344
"154",470
"155",118
"156",659
"157",474
"158",668
"159",696
"160",59
"161",614
"162",512
"163",647
"164",48
"165",78
"166",339
"167",191
"168",644
"169",72
"170",714
"171",131
"172",435
"173",173
"174",461
"175",468
"176",273
"177",493
"178",28
"179",221
"180",197
"181",478
"182",246
"183",161
"184",144
"185",204
"186",480
"187",98
"188",149
"189",19
"190",456
"191",502
"192",492
"193",654
"194",728
"195",396
"196",634
"197",622
"198",664
"199",259
"200",139
"201",349
"202",625
"203",54
"204",568
"205",129
"206",700
"207",675
"208",282
"209",580
"210",619
"211",572
"212",99
"213",123
"214",462
"215",711
"216",350
"217",437
"218",465
"219",348
"220",477
"221",397
"222",182
"223",481
"224",330
"225",393
"226",472
"227",653
"228",1
"229",732
"230",522
"231",96
"232",168
"233",627
"234",255
"235",134
"236",109
"237",86
"238",276
"239",101
"240",87
"241",399
"242",6
"243",612
"244",181
"245",409
"246",414
"247",436
"248",506
"249",222
"250",29
"251",692
"252",523
"253",607
"254",584
"255",10
"256",69
"257",15
"258",615
"259",119
"260",229
"261",176
"262",301
"263",643
"264",534
"265",260
"266",632
"267",716
"268",723
"269",618
"270",103
"271",629
"272",323
"273",454
"274",147
"275",159
"276",262
"277",451
"278",250
"279",553
"280",551
"281",510
"282",209
"283",169
"284",66
"285",108
"286",386
"287",42
"288",430
"289",555
"290",509
"291",217
"292",205
"293",624
"294",471
"295",674
"296",82
"297",135
"298",326
"299",577
"300",355
"301",746
"302",27
"303",497
"304",712
"305",136
"306",286
"307",563
"308",610
"309",722
"310",264
"311",324
"312",100
"313",631
"314",288
"315",12
"316",697
"317",200
"318",146
"319",120
"320",667
"321",590
"322",588
"323",242
"324",309
"325",271
"326",104
"327",488
"328",571
"329",343
"330",527
"331",21
"332",89
"333",321
"334",491
"335",466
"336",410
"337",398
"338",311
"339",583
"340",357
"341",537
"342",671
"343",448
"344",538
"345",420
"346",115
"347",85
"348",227
"349",296
"350",467
"351",741
"352",150
"353",340
"354",704
"355",742
"356",51
"357",202
"358",261
"359",25
"360",754
"361",546
"362",385
"363",566
"364",608
"365",595
"366",730
"367",408
"368",84
"369",392
"370",337
"371",199
"372",26
"373",312
"374",500
"375",670
"376",17
"377",616
"378",415
"379",550
"380",412
"381",302
"382",165
"383",304
"384",473
"385",717
"386",567
"387",92
"388",703
"389",609
"390",95
"391",651
"392",34
"393",35
"394",552
"395",591
"396",407
"397",41
"398",669
"399",559
"400",198
"401",232
"402",532
"403",637
"404",601
"405",525
"406",160
"407",328
"408",107
"409",151
"410",231
"411",240
"412",443
"413",558
"414",313
"415",153
"416",617
"417",247
"418",61
"419",289
"420",290
"421",192
"422",338
"423",519
"424",718
"425",237
"426",731
"427",94
"428",341
"429",662
"430",110
"431",170
"432",65
"433",5
"434",33
"435",586
"436",345
"437",377
"438",45
"439",681
"440",152
"441",142
"442",517
"443",485
"444",750
"445",245
"446",157
"447",484
"448",587
"449",206
"450",390
"451",187
"452",193
"453",333
"454",274
"455",736
"456",441
"457",325
"458",589
"459",690
"460",630
"461",44
"462",303
"463",93
"464",734
"465",521
"466",469
"467",531
"468",254
"469",351
"470",645
"471",18
"472",57
"473",356
"474",291
"475",7
"476",258
"477",715
"478",102
"479",342
"480",686
"481",743
"482",125
"483",306
"484",650
"485",130
"486",593
"487",585
"488",740
"489",233
"490",429
"491",683
"492",56
"493",543
"494",541
"495",346
"496",459
"497",487
"498",238
"499",749
"500",405
"501",603
"502",431
"503",47
