"","x"
"1",2
"2",3
"3",4
"4",6
"5",10
"6",11
"7",15
"8",16
"9",17
"10",20
"11",24
"12",25
"13",27
"14",34
"15",35
"16",39
"17",40
"18",46
"19",51
"20",56
"21",61
"22",62
"23",63
"24",67
"25",68
"26",71
"27",73
"28",74
"29",76
"30",77
"31",80
"32",82
"33",85
"34",87
"35",88
"36",89
"37",92
"38",94
"39",97
"40",102
"41",103
"42",105
"43",108
"44",115
"45",116
"46",119
"47",136
"48",137
"49",139
"50",141
"51",150
"52",154
"53",156
"54",160
"55",164
"56",167
"57",168
"58",169
"59",174
"60",183
"61",184
"62",195
"63",197
"64",200
"65",207
"66",208
"67",209
"68",211
"69",213
"70",215
"71",216
"72",220
"73",223
"74",224
"75",225
"76",227
"77",228
"78",233
"79",235
"80",238
"81",240
"82",244
"83",249
"84",254
"85",257
"86",258
"87",260
"88",262
"89",268
"90",269
"91",272
"92",276
"93",278
"94",280
"95",286
"96",288
"97",289
"98",297
"99",298
"100",300
"101",303
"102",307
"103",311
"104",312
"105",316
"106",317
"107",318
"108",320
"109",322
"110",323
"111",331
"112",337
"113",339
"114",340
"115",342
"116",346
"117",353
"118",357
"119",359
"120",361
"121",362
"122",363
"123",365
"124",368
"125",376
"126",380
"127",381
"128",388
"129",390
"130",391
"131",394
"132",395
"133",396
"134",398
"135",399
"136",403
"137",411
"138",415
"139",418
"140",419
"141",420
"142",423
"143",424
"144",427
"145",428
"146",430
"147",432
"148",433
"149",436
"150",438
"151",441
"152",443
"153",445
"154",449
"155",451
"156",452
"157",456
"158",459
"159",461
"160",465
"161",466
"162",470
"163",472
"164",476
"165",477
"166",479
"167",482
"168",487
"169",489
"170",491
"171",494
"172",496
"173",497
"174",500
"175",501
"176",504
"177",505
"178",508
"179",514
"180",521
"181",524
"182",528
"183",531
"184",533
"185",535
"186",538
"187",539
"188",542
"189",547
"190",555
"191",556
"192",559
"193",562
"194",563
"195",566
"196",569
"197",571
"198",573
"199",578
"200",579
"201",580
"202",586
"203",587
"204",591
"205",593
"206",594
"207",595
"208",599
"209",605
"210",610
"211",612
"212",614
"213",618
"214",619
"215",621
"216",624
"217",625
"218",627
"219",629
"220",635
"221",637
"222",638
"223",640
"224",646
"225",651
"226",654
"227",657
"228",659
"229",666
"230",669
"231",671
"232",675
"233",681
"234",683
"235",685
"236",687
"237",691
"238",693
"239",694
"240",703
"241",708
"242",710
"243",713
"244",718
"245",720
"246",723
"247",734
"248",737
"249",738
"250",739
"251",748
"252",755
