"","x"
"1",6
"2",8
"3",13
"4",26
"5",27
"6",29
"7",31
"8",33
"9",40
"10",44
"11",45
"12",48
"13",49
"14",51
"15",52
"16",55
"17",60
"18",62
"19",63
"20",68
"21",72
"22",75
"23",78
"24",79
"25",84
"26",88
"27",91
"28",93
"29",98
"30",99
"31",103
"32",104
"33",105
"34",106
"35",109
"36",111
"37",113
"38",114
"39",115
"40",123
"41",125
"42",127
"43",131
"44",132
"45",134
"46",136
"47",138
"48",141
"49",149
"50",157
"51",160
"52",164
"53",165
"54",166
"55",170
"56",171
"57",172
"58",180
"59",183
"60",185
"61",188
"62",191
"63",195
"64",198
"65",199
"66",201
"67",209
"68",212
"69",215
"70",216
"71",221
"72",227
"73",228
"74",229
"75",232
"76",235
"77",236
"78",237
"79",238
"80",248
"81",249
"82",251
"83",252
"84",254
"85",255
"86",256
"87",257
"88",261
"89",271
"90",272
"91",276
"92",282
"93",289
"94",292
"95",297
"96",300
"97",302
"98",304
"99",306
"100",315
"101",323
"102",329
"103",331
"104",337
"105",350
"106",355
"107",356
"108",362
"109",363
"110",364
"111",366
"112",367
"113",369
"114",371
"115",374
"116",376
"117",379
"118",380
"119",381
"120",382
"121",386
"122",387
"123",391
"124",393
"125",394
"126",395
"127",396
"128",398
"129",402
"130",406
"131",409
"132",411
"133",412
"134",416
"135",417
"136",418
"137",419
"138",421
"139",422
"140",423
"141",430
"142",440
"143",441
"144",445
"145",447
"146",448
"147",449
"148",452
"149",453
"150",461
"151",462
"152",464
"153",470
"154",473
"155",477
"156",478
"157",482
"158",485
"159",486
"160",490
"161",492
"162",494
"163",496
"164",503
"165",505
"166",506
"167",507
"168",509
"169",510
"170",512
"171",514
"172",519
"173",522
"174",524
"175",528
"176",529
"177",533
"178",534
"179",535
"180",540
"181",541
"182",542
"183",549
"184",554
"185",557
"186",563
"187",564
"188",565
"189",568
"190",569
"191",570
"192",574
"193",575
"194",579
"195",580
"196",582
"197",586
"198",590
"199",596
"200",598
"201",601
"202",604
"203",605
"204",607
"205",610
"206",614
"207",615
"208",616
"209",618
"210",620
"211",621
"212",622
"213",628
"214",629
"215",630
"216",631
"217",638
"218",640
"219",641
"220",646
"221",648
"222",654
"223",655
"224",665
"225",669
"226",671
"227",672
"228",673
"229",677
"230",679
"231",684
"232",688
"233",698
"234",702
"235",703
"236",706
"237",709
"238",710
"239",714
"240",718
"241",723
"242",724
"243",727
"244",732
"245",733
"246",735
"247",737
"248",738
"249",742
"250",748
"251",751
"252",753
