"","x"
"1",211
"2",729
"3",32
"4",322
"5",294
"6",368
"7",401
"8",143
"9",279
"10",388
"11",747
"12",90
"13",384
"14",224
"15",37
"16",218
"17",278
"18",372
"19",267
"20",707
"21",536
"22",77
"23",426
"24",310
"25",71
"26",361
"27",137
"28",283
"29",265
"30",244
"31",23
"32",73
"33",128
"34",284
"35",133
"36",287
"37",370
"38",305
"39",76
"40",277
"41",298
"42",184
"43",389
"44",365
"45",720
"46",561
"47",562
"48",378
"49",293
"50",375
"51",475
"52",600
"53",383
"54",263
"55",360
"56",457
"57",295
"58",53
"59",299
"60",16
"61",633
"62",410
"63",414
"64",207
"65",594
"66",617
"67",357
"68",559
"69",324
"70",334
"71",321
"72",342
"73",222
"74",573
"75",644
"76",589
"77",456
"78",745
"79",135
"80",328
"81",437
"82",152
"83",450
"84",443
"85",555
"86",545
"87",427
"88",333
"89",695
"90",712
"91",340
"92",428
"93",178
"94",343
"95",463
"96",202
"97",670
"98",649
"99",95
"100",657
"101",728
"102",241
"103",326
"104",660
"105",349
"106",476
"107",499
"108",100
"109",194
"110",112
"111",275
"112",403
"113",504
"114",204
"115",458
"116",7
"117",608
"118",694
"119",678
"120",531
"121",110
"122",484
"123",752
"124",314
"125",150
"126",5
"127",330
"128",686
"129",682
"130",39
"131",59
"132",203
"133",466
"134",196
"135",595
"136",578
"137",231
"138",704
"139",377
"140",348
"141",245
"142",169
"143",280
"144",117
"145",511
"146",521
"147",681
"148",690
"149",163
"150",296
"151",308
"152",623
"153",108
"154",317
"155",74
"156",200
"157",345
"158",66
"159",269
"160",187
"161",344
"162",347
"163",527
"164",67
"165",124
"166",642
"167",566
"168",719
"169",151
"170",335
"171",320
"172",119
"173",351
"174",1
"175",708
"176",652
"177",35
"178",624
"179",636
"180",432
"181",179
"182",597
"183",359
"184",755
"185",230
"186",699
"187",399
"188",303
"189",404
"190",420
"191",291
"192",159
"193",307
"194",438
"195",129
"196",144
"197",746
"198",217
"199",210
"200",116
"201",270
"202",626
"203",36
"204",94
"205",483
"206",700
"207",740
"208",80
"209",262
"210",148
"211",407
"212",153
"213",147
"214",599
"215",602
"216",225
"217",741
"218",576
"219",653
"220",268
"221",181
"222",220
"223",502
"224",83
"225",56
"226",316
"227",645
"228",560
"229",664
"230",239
"231",612
"232",680
"233",676
"234",743
"235",118
"236",311
"237",213
"238",572
"239",487
"240",205
"241",192
"242",544
"243",659
"244",156
"245",206
"246",325
"247",650
"248",57
"249",273
"250",226
"251",338
"252",603
"253",21
"254",120
"255",413
"256",488
"257",558
"258",721
"259",619
"260",588
"261",625
"262",385
"263",691
"264",717
"265",309
"266",101
"267",197
"268",539
"269",675
"270",667
"271",158
"272",442
"273",242
"274",9
"275",223
"276",716
"277",495
"278",435
"279",89
"280",19
"281",739
"282",82
"283",259
"284",38
"285",85
"286",208
"287",34
"288",744
"289",538
"290",15
"291",65
"292",173
"293",392
"294",736
"295",341
"296",498
"297",754
"298",668
"299",10
"300",140
"301",451
"302",627
"303",455
"304",346
"305",634
"306",97
"307",711
"308",497
"309",687
"310",313
"311",725
"312",552
"313",734
"314",685
"315",353
"316",431
"317",146
"318",260
"319",444
"320",240
"321",11
"322",47
"323",61
"324",86
"325",25
"326",479
"327",425
"328",530
"329",609
"330",142
"331",584
"332",750
"333",274
"334",22
"335",145
"336",585
"337",493
"338",658
"339",471
"340",715
"341",312
"342",17
"343",606
"344",571
"345",611
"346",513
"347",81
"348",520
"349",583
"350",162
"351",126
"352",613
"353",408
"354",647
"355",433
"356",154
"357",258
"358",697
"359",2
"360",189
"361",663
"362",281
"363",107
"364",546
"365",405
"366",339
"367",219
"368",182
"369",250
"370",491
"371",246
"372",92
"373",469
"374",168
"375",415
"376",14
"377",556
"378",662
"379",400
"380",233
"381",174
"382",190
"383",30
"384",656
"385",69
"386",480
"387",465
"388",581
"389",193
"390",632
"391",373
"392",689
"393",517
"394",593
"395",661
"396",526
"397",547
"398",467
"399",722
"400",730
"401",439
"402",508
"403",472
"404",50
"405",285
"406",28
"407",12
"408",46
"409",290
"410",243
"411",548
"412",319
"413",515
"414",70
"415",637
"416",139
"417",537
"418",42
"419",468
"420",635
"421",161
"422",705
"423",592
"424",701
"425",288
"426",54
"427",264
"428",501
"429",683
"430",247
"431",397
"432",96
"433",749
"434",214
"435",390
"436",253
"437",4
"438",532
"439",429
"440",286
"441",543
"442",167
"443",525
"444",234
"445",130
"446",713
"447",436
"448",122
"449",551
"450",177
"451",318
"452",176
"453",460
"454",43
"455",674
"456",639
"457",3
"458",155
"459",58
"460",454
"461",523
"462",87
"463",643
"464",266
"465",666
"466",651
"467",24
"468",567
"469",731
"470",577
"471",175
"472",121
"473",301
"474",481
"475",336
"476",354
"477",352
"478",41
"479",332
"480",64
"481",18
"482",102
"483",587
"484",518
"485",591
"486",424
"487",434
"488",186
"489",500
"490",516
"491",550
"492",474
"493",696
"494",358
"495",459
"496",446
"497",553
"498",489
"499",693
"500",726
"501",692
"502",327
"503",20
