"","x"
"1",2
"2",6
"3",13
"4",15
"5",17
"6",18
"7",19
"8",20
"9",23
"10",26
"11",28
"12",31
"13",32
"14",33
"15",34
"16",35
"17",39
"18",45
"19",50
"20",51
"21",52
"22",58
"23",60
"24",62
"25",64
"26",68
"27",69
"28",70
"29",73
"30",75
"31",77
"32",81
"33",90
"34",91
"35",94
"36",95
"37",99
"38",101
"39",102
"40",103
"41",104
"42",106
"43",110
"44",111
"45",114
"46",125
"47",126
"48",134
"49",135
"50",138
"51",139
"52",140
"53",143
"54",148
"55",151
"56",155
"57",156
"58",163
"59",166
"60",172
"61",174
"62",177
"63",178
"64",182
"65",183
"66",184
"67",186
"68",187
"69",194
"70",197
"71",198
"72",204
"73",209
"74",210
"75",211
"76",218
"77",219
"78",224
"79",227
"80",230
"81",233
"82",238
"83",239
"84",240
"85",245
"86",247
"87",252
"88",254
"89",257
"90",263
"91",266
"92",267
"93",268
"94",270
"95",272
"96",273
"97",274
"98",275
"99",279
"100",287
"101",301
"102",302
"103",303
"104",306
"105",310
"106",312
"107",313
"108",320
"109",322
"110",328
"111",330
"112",331
"113",334
"114",335
"115",344
"116",350
"117",351
"118",352
"119",353
"120",356
"121",359
"122",366
"123",367
"124",368
"125",369
"126",372
"127",378
"128",381
"129",382
"130",385
"131",386
"132",388
"133",393
"134",397
"135",400
"136",404
"137",406
"138",410
"139",412
"140",413
"141",417
"142",426
"143",428
"144",430
"145",432
"146",433
"147",434
"148",435
"149",436
"150",437
"151",439
"152",441
"153",445
"154",447
"155",448
"156",449
"157",450
"158",453
"159",455
"160",460
"161",464
"162",467
"163",471
"164",473
"165",476
"166",477
"167",478
"168",479
"169",481
"170",485
"171",490
"172",492
"173",499
"174",501
"175",502
"176",506
"177",511
"178",515
"179",520
"180",524
"181",527
"182",528
"183",531
"184",533
"185",538
"186",544
"187",548
"188",558
"189",563
"190",564
"191",565
"192",566
"193",568
"194",572
"195",575
"196",578
"197",588
"198",589
"199",594
"200",596
"201",597
"202",600
"203",601
"204",609
"205",612
"206",614
"207",620
"208",621
"209",631
"210",636
"211",637
"212",638
"213",643
"214",645
"215",648
"216",649
"217",650
"218",653
"219",655
"220",657
"221",662
"222",666
"223",671
"224",672
"225",677
"226",678
"227",679
"228",685
"229",690
"230",693
"231",696
"232",698
"233",699
"234",700
"235",705
"236",706
"237",711
"238",713
"239",714
"240",715
"241",718
"242",719
"243",722
"244",725
"245",726
"246",728
"247",736
"248",739
"249",745
"250",750
"251",752
"252",754
