"","x"
"1",137
"2",236
"3",382
"4",215
"5",368
"6",384
"7",23
"8",298
"9",371
"10",141
"11",514
"12",383
"13",297
"14",496
"15",224
"16",600
"17",366
"18",381
"19",562
"20",76
"21",388
"22",32
"23",380
"24",379
"25",378
"26",633
"27",37
"28",394
"29",426
"30",554
"31",542
"32",376
"33",77
"34",143
"35",133
"36",370
"37",244
"38",367
"39",401
"40",361
"41",267
"42",295
"43",582
"44",655
"45",365
"46",279
"47",322
"48",31
"49",263
"50",561
"51",293
"52",387
"53",360
"54",73
"55",310
"56",287
"57",278
"58",299
"59",364
"60",536
"61",283
"62",22
"63",546
"64",4
"65",314
"66",309
"67",409
"68",105
"69",126
"70",705
"71",626
"72",12
"73",175
"74",446
"75",99
"76",9
"77",220
"78",167
"79",373
"80",504
"81",659
"82",595
"83",658
"84",237
"85",392
"86",174
"87",648
"88",20
"89",315
"90",438
"91",699
"92",274
"93",560
"94",350
"95",750
"96",191
"97",690
"98",223
"99",625
"100",476
"101",213
"102",47
"103",435
"104",264
"105",640
"106",94
"107",302
"108",645
"109",96
"110",69
"111",474
"112",706
"113",207
"114",516
"115",684
"116",139
"117",164
"118",48
"119",456
"120",195
"121",697
"122",522
"123",749
"124",28
"125",594
"126",347
"127",64
"128",751
"129",741
"130",543
"131",616
"132",262
"133",555
"134",351
"135",257
"136",258
"137",245
"138",713
"139",103
"140",498
"141",551
"142",335
"143",743
"144",538
"145",397
"146",754
"147",356
"148",65
"149",685
"150",115
"151",338
"152",709
"153",508
"154",146
"155",539
"156",557
"157",39
"158",449
"159",235
"160",544
"161",78
"162",343
"163",428
"164",326
"165",643
"166",227
"167",101
"168",189
"169",624
"170",459
"171",271
"172",727
"173",260
"174",512
"175",628
"176",345
"177",187
"178",614
"179",35
"180",714
"181",550
"182",152
"183",288
"184",413
"185",206
"186",444
"187",630
"188",406
"189",320
"190",620
"191",702
"192",755
"193",349
"194",499
"195",385
"196",464
"197",556
"198",304
"199",84
"200",652
"201",285
"202",721
"203",276
"204",256
"205",400
"206",329
"207",482
"208",704
"209",346
"210",683
"211",300
"212",461
"213",41
"214",66
"215",147
"216",566
"217",192
"218",466
"219",687
"220",11
"221",354
"222",359
"223",49
"224",481
"225",509
"226",50
"227",731
"228",641
"229",177
"230",644
"231",113
"232",107
"233",412
"234",58
"235",97
"236",239
"237",303
"238",210
"239",432
"240",517
"241",140
"242",748
"243",618
"244",454
"245",537
"246",585
"247",135
"248",660
"249",63
"250",110
"251",160
"252",441
"253",337
"254",138
"255",17
"256",573
"257",479
"258",483
"259",124
"260",484
"261",46
"262",134
"263",452
"264",196
"265",603
"266",5
"267",270
"268",611
"269",746
"270",744
"271",173
"272",142
"273",42
"274",290
"275",572
"276",118
"277",608
"278",501
"279",534
"280",693
"281",325
"282",739
"283",219
"284",429
"285",678
"286",253
"287",358
"288",679
"289",312
"290",145
"291",82
"292",416
"293",661
"294",629
"295",268
"296",571
"297",591
"298",75
"299",121
"300",80
"301",615
"302",619
"303",718
"304",390
"305",419
"306",88
"307",716
"308",436
"309",523
"310",332
"311",352
"312",531
"313",149
"314",3
"315",565
"316",675
"317",437
"318",712
"319",186
"320",333
"321",114
"322",586
"323",212
"324",112
"325",25
"326",724
"327",171
"328",240
"329",92
"330",255
"331",462
"332",621
"333",578
"334",280
"335",734
"336",30
"337",605
"338",348
"339",667
"340",433
"341",169
"342",261
"343",248
"344",642
"345",2
"346",282
"347",122
"348",653
"349",617
"350",180
"351",57
"352",486
"353",324
"354",43
"355",529
"356",510
"357",193
"358",505
"359",405
"360",403
"361",21
"362",478
"363",190
"364",742
"365",125
"366",506
"367",129
"368",275
"369",98
"370",238
"371",127
"372",752
"373",51
"374",188
"375",421
"376",473
"377",552
"378",74
"379",689
"380",13
"381",161
"382",664
"383",569
"384",183
"385",589
"386",493
"387",593
"388",725
"389",72
"390",447
"391",445
"392",518
"393",339
"394",547
"395",442
"396",222
"397",179
"398",674
"399",95
"400",313
"401",104
"402",487
"403",159
"404",680
"405",650
"406",15
"407",568
"408",453
"409",40
"410",686
"411",377
"412",581
"413",666
"414",272
"415",579
"416",178
"417",500
"418",745
"419",570
"420",440
"421",639
"422",172
"423",341
"424",719
"425",711
"426",671
"427",530
"428",204
"429",155
"430",56
"431",79
"432",157
"433",710
"434",682
"435",492
"436",144
"437",323
"438",649
"439",89
"440",217
"441",596
"442",607
"443",606
"444",246
"445",230
"446",36
"447",153
"448",627
"449",108
"450",83
"451",168
"452",700
"453",166
"454",732
"455",109
"456",185
"457",386
"458",221
"459",735
"460",106
"461",162
"462",226
"463",430
"464",291
"465",321
"466",519
"467",424
"468",198
"469",273
"470",234
"471",393
"472",214
"473",181
"474",434
"475",472
"476",404
"477",156
"478",525
"479",229
"480",507
"481",420
"482",502
"483",52
"484",205
"485",353
"486",443
"487",68
"488",580
"489",231
"490",29
"491",319
"492",635
"493",232
"494",119
"495",407
"496",497
"497",86
"498",243
"499",455
"500",694
"501",477
"502",610
"503",553
