"","x"
"1",2
"2",7
"3",9
"4",11
"5",15
"6",22
"7",23
"8",24
"9",28
"10",31
"11",32
"12",33
"13",35
"14",42
"15",43
"16",49
"17",57
"18",60
"19",61
"20",64
"21",79
"22",81
"23",84
"24",86
"25",89
"26",91
"27",93
"28",96
"29",101
"30",105
"31",106
"32",111
"33",113
"34",114
"35",116
"36",120
"37",121
"38",124
"39",125
"40",126
"41",130
"42",142
"43",143
"44",144
"45",149
"46",153
"47",154
"48",157
"49",160
"50",169
"51",171
"52",174
"53",175
"54",179
"55",180
"56",181
"57",183
"58",186
"59",187
"60",193
"61",194
"62",195
"63",203
"64",207
"65",208
"66",209
"67",214
"68",218
"69",219
"70",220
"71",226
"72",230
"73",232
"74",235
"75",236
"76",237
"77",238
"78",239
"79",243
"80",245
"81",248
"82",250
"83",253
"84",254
"85",257
"86",258
"87",260
"88",261
"89",263
"90",264
"91",266
"92",267
"93",269
"94",270
"95",272
"96",276
"97",277
"98",282
"99",291
"100",296
"101",298
"102",301
"103",306
"104",308
"105",311
"106",315
"107",324
"108",325
"109",327
"110",328
"111",330
"112",331
"113",333
"114",334
"115",336
"116",337
"117",339
"118",340
"119",343
"120",345
"121",346
"122",347
"123",354
"124",355
"125",356
"126",359
"127",363
"128",364
"129",365
"130",368
"131",369
"132",375
"133",376
"134",377
"135",386
"136",391
"137",394
"138",396
"139",398
"140",401
"141",404
"142",405
"143",408
"144",417
"145",419
"146",420
"147",424
"148",426
"149",428
"150",430
"151",431
"152",437
"153",439
"154",443
"155",449
"156",450
"157",456
"158",458
"159",462
"160",468
"161",473
"162",474
"163",477
"164",478
"165",486
"166",488
"167",489
"168",493
"169",495
"170",496
"171",503
"172",504
"173",505
"174",508
"175",509
"176",510
"177",511
"178",514
"179",516
"180",522
"181",525
"182",531
"183",532
"184",534
"185",536
"186",540
"187",546
"188",550
"189",551
"190",555
"191",556
"192",561
"193",564
"194",569
"195",574
"196",577
"197",578
"198",581
"199",585
"200",587
"201",590
"202",592
"203",595
"204",598
"205",606
"206",608
"207",617
"208",619
"209",622
"210",627
"211",629
"212",633
"213",635
"214",636
"215",639
"216",641
"217",643
"218",648
"219",652
"220",653
"221",655
"222",660
"223",661
"224",664
"225",667
"226",669
"227",676
"228",679
"229",684
"230",695
"231",707
"232",710
"233",715
"234",718
"235",720
"236",724
"237",725
"238",728
"239",731
"240",732
"241",736
"242",737
"243",741
"244",742
"245",743
"246",745
"247",747
"248",749
"249",750
"250",752
"251",753
"252",755
