"","x"
"1",365
"2",143
"3",279
"4",362
"5",53
"6",360
"7",267
"8",277
"9",294
"10",698
"11",554
"12",384
"13",383
"14",236
"15",457
"16",23
"17",224
"18",215
"19",141
"20",368
"21",287
"22",394
"23",561
"24",211
"25",16
"26",475
"27",128
"28",71
"29",655
"30",367
"31",218
"32",292
"33",382
"34",369
"35",284
"36",378
"37",381
"38",720
"39",729
"40",77
"41",582
"42",299
"43",305
"44",542
"45",73
"46",379
"47",184
"48",244
"49",496
"50",293
"51",514
"52",370
"53",540
"54",426
"55",283
"56",263
"57",387
"58",380
"59",133
"60",374
"61",278
"62",14
"63",400
"64",163
"65",548
"66",114
"67",190
"68",676
"69",117
"70",593
"71",39
"72",166
"73",670
"74",431
"75",158
"76",332
"77",661
"78",300
"79",412
"80",614
"81",41
"82",502
"83",155
"84",358
"85",327
"86",640
"87",629
"88",25
"89",405
"90",159
"91",413
"92",472
"93",169
"94",321
"95",745
"96",274
"97",351
"98",559
"99",635
"100",737
"101",338
"102",459
"103",438
"104",232
"105",176
"106",6
"107",200
"108",704
"109",202
"110",259
"111",138
"112",393
"113",59
"114",151
"115",435
"116",425
"117",639
"118",653
"119",735
"120",101
"121",569
"122",498
"123",396
"124",13
"125",671
"126",30
"127",456
"128",206
"129",579
"130",325
"131",746
"132",344
"133",680
"134",157
"135",399
"136",100
"137",271
"138",124
"139",17
"140",654
"141",95
"142",409
"143",1
"144",234
"145",517
"146",2
"147",673
"148",164
"149",132
"150",623
"151",81
"152",478
"153",220
"154",84
"155",544
"156",672
"157",250
"158",193
"159",329
"160",511
"161",129
"162",150
"163",442
"164",637
"165",535
"166",309
"167",28
"168",231
"169",436
"170",183
"171",199
"172",276
"173",105
"174",675
"175",46
"176",268
"177",96
"178",657
"179",445
"180",320
"181",52
"182",521
"183",239
"184",539
"185",131
"186",595
"187",717
"188",266
"189",302
"190",576
"191",725
"192",424
"193",444
"194",500
"195",495
"196",606
"197",433
"198",88
"199",240
"200",227
"201",449
"202",357
"203",4
"204",596
"205",116
"206",136
"207",272
"208",474
"209",11
"210",106
"211",448
"212",336
"213",608
"214",663
"215",607
"216",316
"217",256
"218",54
"219",552
"220",217
"221",462
"222",755
"223",543
"224",308
"225",750
"226",103
"227",522
"228",180
"229",586
"230",565
"231",44
"232",739
"233",709
"234",605
"235",156
"236",454
"237",289
"238",632
"239",69
"240",43
"241",643
"242",421
"243",434
"244",512
"245",736
"246",296
"247",354
"248",458
"249",662
"250",483
"251",311
"252",743
"253",487
"254",148
"255",229
"256",558
"257",171
"258",255
"259",647
"260",432
"261",291
"262",264
"263",620
"264",464
"265",258
"266",556
"267",104
"268",89
"269",27
"270",404
"271",636
"272",530
"273",703
"274",549
"275",682
"276",134
"277",270
"278",319
"279",695
"280",419
"281",123
"282",648
"283",102
"284",98
"285",251
"286",194
"287",352
"288",523
"289",560
"290",528
"291",669
"292",731
"293",359
"294",668
"295",182
"296",506
"297",339
"298",38
"299",485
"300",585
"301",451
"302",248
"303",313
"304",690
"305",439
"306",261
"307",499
"308",282
"309",706
"310",468
"311",286
"312",754
"313",8
"314",107
"315",408
"316",34
"317",135
"318",201
"319",403
"320",147
"321",152
"322",452
"323",410
"324",575
"325",333
"326",597
"327",455
"328",167
"329",612
"330",610
"331",753
"332",385
"333",120
"334",689
"335",420
"336",473
"337",604
"338",175
"339",658
"340",225
"341",216
"342",480
"343",592
"344",624
"345",646
"346",349
"347",127
"348",19
"349",301
"350",613
"351",188
"352",342
"353",423
"354",705
"355",303
"356",416
"357",621
"358",550
"359",529
"360",553
"361",534
"362",437
"363",602
"364",49
"365",275
"366",470
"367",644
"368",651
"369",601
"370",515
"371",526
"372",260
"373",288
"374",402
"375",186
"376",99
"377",508
"378",58
"379",718
"380",599
"381",66
"382",257
"383",185
"384",711
"385",238
"386",428
"387",226
"388",580
"389",214
"390",247
"391",618
"392",233
"393",334
"394",453
"395",273
"396",527
"397",5
"398",430
"399",356
"400",538
"401",91
"402",177
"403",516
"404",714
"405",619
"406",728
"407",18
"408",331
"409",78
"410",441
"411",253
"412",450
"413",491
"414",638
"415",417
"416",146
"417",465
"418",397
"419",742
"420",751
"421",108
"422",519
"423",20
"424",532
"425",130
"426",207
"427",223
"428",324
"429",144
"430",221
"431",688
"432",345
"433",684
"434",328
"435",62
"436",56
"437",628
"438",269
"439",507
"440",15
"441",154
"442",12
"443",492
"444",83
"445",546
"446",210
"447",603
"448",645
"449",340
"450",70
"451",488
"452",245
"453",590
"454",533
"455",427
"456",314
"457",584
"458",748
"459",121
"460",204
"461",406
"462",460
"463",429
"464",254
"465",697
"466",348
"467",568
"468",373
"469",734
"470",115
"471",290
"472",330
"473",615
"474",197
"475",712
"476",567
"477",68
"478",627
"479",191
"480",213
"481",477
"482",626
"483",48
"484",724
"485",192
"486",262
"487",111
"488",86
"489",415
"490",9
"491",467
"492",461
"493",493
"494",10
"495",119
"496",243
"497",702
"498",699
"499",733
"500",160
"501",476
"502",594
"503",738
