"","x"
"1",1
"2",2
"3",5
"4",6
"5",8
"6",9
"7",14
"8",16
"9",18
"10",19
"11",20
"12",21
"13",22
"14",24
"15",27
"16",33
"17",34
"18",40
"19",43
"20",46
"21",47
"22",49
"23",50
"24",55
"25",57
"26",59
"27",65
"28",67
"29",73
"30",74
"31",76
"32",79
"33",82
"34",88
"35",93
"36",95
"37",97
"38",101
"39",103
"40",104
"41",105
"42",114
"43",116
"44",121
"45",124
"46",131
"47",144
"48",153
"49",156
"50",157
"51",158
"52",161
"53",163
"54",165
"55",168
"56",172
"57",174
"58",180
"59",185
"60",187
"61",194
"62",198
"63",200
"64",201
"65",203
"66",204
"67",206
"68",209
"69",211
"70",212
"71",216
"72",221
"73",222
"74",225
"75",227
"76",232
"77",239
"78",241
"79",242
"80",244
"81",248
"82",254
"83",258
"84",260
"85",262
"86",263
"87",264
"88",265
"89",268
"90",271
"91",272
"92",275
"93",278
"94",281
"95",282
"96",283
"97",285
"98",287
"99",289
"100",290
"101",291
"102",292
"103",294
"104",295
"105",296
"106",300
"107",301
"108",302
"109",310
"110",313
"111",316
"112",317
"113",324
"114",328
"115",331
"116",332
"117",333
"118",334
"119",335
"120",343
"121",344
"122",346
"123",348
"124",350
"125",352
"126",353
"127",355
"128",359
"129",360
"130",364
"131",365
"132",368
"133",372
"134",374
"135",375
"136",377
"137",380
"138",383
"139",390
"140",397
"141",398
"142",401
"143",405
"144",408
"145",410
"146",412
"147",415
"148",416
"149",423
"150",430
"151",432
"152",433
"153",434
"154",436
"155",437
"156",444
"157",445
"158",448
"159",449
"160",457
"161",459
"162",461
"163",463
"164",464
"165",465
"166",471
"167",475
"168",476
"169",477
"170",478
"171",479
"172",481
"173",483
"174",489
"175",490
"176",493
"177",494
"178",497
"179",499
"180",506
"181",507
"182",515
"183",516
"184",525
"185",527
"186",529
"187",533
"188",541
"189",542
"190",544
"191",546
"192",547
"193",549
"194",552
"195",554
"196",555
"197",557
"198",562
"199",563
"200",565
"201",571
"202",572
"203",574
"204",577
"205",583
"206",585
"207",590
"208",591
"209",595
"210",599
"211",605
"212",608
"213",609
"214",612
"215",616
"216",623
"217",624
"218",628
"219",633
"220",640
"221",641
"222",653
"223",659
"224",661
"225",662
"226",668
"227",672
"228",674
"229",675
"230",676
"231",681
"232",683
"233",686
"234",688
"235",703
"236",706
"237",714
"238",716
"239",717
"240",719
"241",723
"242",726
"243",735
"244",736
"245",740
"246",742
"247",744
"248",746
"249",748
"250",750
"251",752
"252",755
