"","x"
"1",1
"2",5
"3",6
"4",13
"5",16
"6",20
"7",21
"8",22
"9",26
"10",27
"11",29
"12",31
"13",40
"14",42
"15",43
"16",45
"17",53
"18",55
"19",60
"20",72
"21",75
"22",76
"23",84
"24",90
"25",95
"26",99
"27",101
"28",102
"29",103
"30",109
"31",111
"32",113
"33",118
"34",123
"35",124
"36",128
"37",135
"38",142
"39",143
"40",148
"41",149
"42",153
"43",162
"44",167
"45",172
"46",173
"47",176
"48",180
"49",181
"50",183
"51",186
"52",189
"53",190
"54",191
"55",192
"56",193
"57",194
"58",196
"59",205
"60",206
"61",207
"62",208
"63",209
"64",211
"65",212
"66",213
"67",219
"68",222
"69",223
"70",225
"71",226
"72",228
"73",231
"74",238
"75",241
"76",244
"77",245
"78",246
"79",247
"80",248
"81",250
"82",251
"83",252
"84",253
"85",255
"86",256
"87",257
"88",260
"89",262
"90",263
"91",264
"92",267
"93",269
"94",270
"95",271
"96",275
"97",282
"98",285
"99",287
"100",289
"101",292
"102",293
"103",294
"104",299
"105",300
"106",303
"107",307
"108",308
"109",310
"110",311
"111",320
"112",321
"113",327
"114",331
"115",335
"116",340
"117",341
"118",342
"119",346
"120",350
"121",352
"122",355
"123",359
"124",362
"125",368
"126",370
"127",372
"128",378
"129",380
"130",385
"131",387
"132",390
"133",391
"134",393
"135",399
"136",402
"137",404
"138",405
"139",406
"140",409
"141",419
"142",421
"143",429
"144",435
"145",438
"146",439
"147",444
"148",447
"149",448
"150",449
"151",451
"152",454
"153",458
"154",463
"155",465
"156",474
"157",479
"158",483
"159",489
"160",493
"161",494
"162",495
"163",505
"164",513
"165",514
"166",515
"167",516
"168",525
"169",531
"170",532
"171",534
"172",537
"173",543
"174",545
"175",548
"176",553
"177",554
"178",556
"179",559
"180",564
"181",566
"182",569
"183",572
"184",574
"185",575
"186",578
"187",579
"188",582
"189",583
"190",587
"191",589
"192",594
"193",596
"194",600
"195",604
"196",610
"197",611
"198",613
"199",614
"200",617
"201",618
"202",620
"203",621
"204",624
"205",625
"206",626
"207",627
"208",633
"209",634
"210",635
"211",636
"212",639
"213",640
"214",641
"215",645
"216",650
"217",662
"218",663
"219",666
"220",667
"221",674
"222",676
"223",680
"224",681
"225",685
"226",688
"227",690
"228",693
"229",694
"230",699
"231",701
"232",708
"233",712
"234",713
"235",714
"236",715
"237",717
"238",719
"239",723
"240",724
"241",726
"242",728
"243",730
"244",735
"245",736
"246",737
"247",740
"248",741
"249",747
"250",750
"251",753
"252",755
