"","x"
"1",3
"2",4
"3",6
"4",9
"5",10
"6",14
"7",15
"8",16
"9",18
"10",21
"11",29
"12",32
"13",35
"14",38
"15",41
"16",43
"17",45
"18",46
"19",51
"20",54
"21",57
"22",61
"23",63
"24",70
"25",71
"26",72
"27",74
"28",77
"29",81
"30",82
"31",87
"32",90
"33",93
"34",96
"35",100
"36",102
"37",104
"38",110
"39",112
"40",119
"41",123
"42",127
"43",135
"44",139
"45",140
"46",141
"47",144
"48",147
"49",155
"50",157
"51",165
"52",168
"53",169
"54",172
"55",173
"56",174
"57",175
"58",177
"59",178
"60",181
"61",182
"62",184
"63",185
"64",186
"65",187
"66",189
"67",190
"68",191
"69",192
"70",194
"71",197
"72",204
"73",208
"74",209
"75",217
"76",218
"77",221
"78",224
"79",227
"80",233
"81",235
"82",247
"83",251
"84",256
"85",259
"86",264
"87",265
"88",270
"89",271
"90",273
"91",274
"92",275
"93",284
"94",285
"95",286
"96",287
"97",288
"98",289
"99",292
"100",297
"101",306
"102",308
"103",309
"104",312
"105",316
"106",317
"107",319
"108",322
"109",323
"110",326
"111",329
"112",333
"113",335
"114",338
"115",340
"116",343
"117",346
"118",347
"119",349
"120",350
"121",352
"122",355
"123",360
"124",361
"125",362
"126",363
"127",371
"128",372
"129",373
"130",374
"131",376
"132",381
"133",382
"134",383
"135",388
"136",391
"137",394
"138",396
"139",398
"140",400
"141",402
"142",403
"143",407
"144",410
"145",411
"146",420
"147",427
"148",431
"149",433
"150",435
"151",449
"152",453
"153",458
"154",461
"155",465
"156",466
"157",467
"158",476
"159",477
"160",478
"161",481
"162",482
"163",492
"164",493
"165",495
"166",496
"167",501
"168",502
"169",505
"170",507
"171",508
"172",509
"173",512
"174",514
"175",522
"176",526
"177",527
"178",528
"179",530
"180",531
"181",543
"182",547
"183",549
"184",551
"185",555
"186",556
"187",558
"188",567
"189",568
"190",571
"191",576
"192",581
"193",584
"194",585
"195",586
"196",587
"197",588
"198",593
"199",597
"200",602
"201",608
"202",611
"203",612
"204",615
"205",618
"206",620
"207",622
"208",624
"209",625
"210",627
"211",629
"212",630
"213",635
"214",638
"215",639
"216",641
"217",642
"218",650
"219",651
"220",652
"221",653
"222",657
"223",660
"224",662
"225",666
"226",669
"227",673
"228",676
"229",682
"230",685
"231",686
"232",687
"233",688
"234",696
"235",697
"236",699
"237",700
"238",701
"239",703
"240",706
"241",712
"242",716
"243",722
"244",729
"245",730
"246",735
"247",736
"248",737
"249",740
"250",741
"251",746
"252",749
