"","x"
"1",77
"2",76
"3",267
"4",542
"5",128
"6",277
"7",283
"8",211
"9",215
"10",562
"11",284
"12",384
"13",372
"14",141
"15",244
"16",366
"17",369
"18",368
"19",561
"20",426
"21",364
"22",554
"23",720
"24",292
"25",279
"26",53
"27",677
"28",698
"29",31
"30",218
"31",376
"32",90
"33",360
"34",655
"35",536
"36",294
"37",361
"38",381
"39",380
"40",23
"41",297
"42",496
"43",37
"44",362
"45",224
"46",298
"47",401
"48",394
"49",514
"50",383
"51",475
"52",305
"53",278
"54",295
"55",389
"56",633
"57",133
"58",287
"59",236
"60",371
"61",382
"62",742
"63",233
"64",377
"65",597
"66",602
"67",139
"68",552
"69",659
"70",307
"71",165
"72",495
"73",664
"74",74
"75",580
"76",718
"77",174
"78",409
"79",474
"80",752
"81",344
"82",722
"83",142
"84",459
"85",291
"86",685
"87",83
"88",243
"89",541
"90",713
"91",528
"92",674
"93",166
"94",208
"95",269
"96",348
"97",601
"98",657
"99",189
"100",358
"101",628
"102",610
"103",464
"104",350
"105",170
"106",206
"107",723
"108",624
"109",645
"110",703
"111",531
"112",335
"113",592
"114",45
"115",449
"116",593
"117",407
"118",29
"119",591
"120",743
"121",510
"122",145
"123",557
"124",114
"125",621
"126",258
"127",105
"128",550
"129",91
"130",275
"131",625
"132",355
"133",280
"134",727
"135",692
"136",595
"137",212
"138",316
"139",709
"140",608
"141",668
"142",354
"143",745
"144",522
"145",210
"146",262
"147",203
"148",413
"149",324
"150",746
"151",60
"152",61
"153",78
"154",27
"155",234
"156",405
"157",192
"158",583
"159",82
"160",604
"161",162
"162",571
"163",345
"164",686
"165",391
"166",530
"167",450
"168",507
"169",59
"170",415
"171",315
"172",63
"173",684
"174",386
"175",330
"176",153
"177",537
"178",341
"179",596
"180",488
"181",121
"182",750
"183",398
"184",248
"185",422
"186",351
"187",214
"188",256
"189",563
"190",406
"191",538
"192",578
"193",576
"194",84
"195",469
"196",416
"197",481
"198",710
"199",169
"200",93
"201",440
"202",26
"203",551
"204",712
"205",612
"206",332
"207",270
"208",499
"209",651
"210",251
"211",462
"212",520
"213",178
"214",691
"215",64
"216",337
"217",106
"218",512
"219",249
"220",447
"221",336
"222",219
"223",570
"224",631
"225",634
"226",695
"227",478
"228",175
"229",740
"230",19
"231",476
"232",671
"233",656
"234",241
"235",539
"236",246
"237",290
"238",260
"239",504
"240",461
"241",220
"242",312
"243",131
"244",118
"245",157
"246",533
"247",202
"248",400
"249",343
"250",704
"251",196
"252",301
"253",182
"254",754
"255",85
"256",620
"257",9
"258",397
"259",662
"260",726
"261",181
"262",702
"263",102
"264",276
"265",95
"266",235
"267",410
"268",642
"269",442
"270",549
"271",136
"272",4
"273",751
"274",741
"275",331
"276",10
"277",57
"278",558
"279",505
"280",705
"281",58
"282",296
"283",567
"284",460
"285",452
"286",108
"287",665
"288",527
"289",55
"290",135
"291",681
"292",119
"293",748
"294",494
"295",719
"296",524
"297",122
"298",231
"299",3
"300",417
"301",675
"302",532
"303",161
"304",663
"305",501
"306",103
"307",508
"308",11
"309",147
"310",101
"311",679
"312",216
"313",68
"314",711
"315",618
"316",253
"317",615
"318",190
"319",420
"320",98
"321",393
"322",717
"323",619
"324",207
"325",673
"326",544
"327",694
"328",226
"329",179
"330",419
"331",353
"332",88
"333",125
"334",317
"335",466
"336",650
"337",444
"338",323
"339",52
"340",200
"341",749
"342",432
"343",168
"344",242
"345",738
"346",180
"347",730
"348",152
"349",519
"350",607
"351",613
"352",352
"353",115
"354",109
"355",54
"356",611
"357",648
"358",164
"359",7
"360",2
"361",38
"362",132
"363",357
"364",688
"365",502
"366",5
"367",622
"368",418
"369",548
"370",156
"371",500
"372",123
"373",56
"374",160
"375",732
"376",342
"377",325
"378",598
"379",127
"380",261
"381",171
"382",320
"383",124
"384",543
"385",535
"386",693
"387",149
"388",65
"389",138
"390",643
"391",421
"392",632
"393",250
"394",346
"395",176
"396",581
"397",172
"398",629
"399",333
"400",385
"401",146
"402",654
"403",617
"404",614
"405",678
"406",465
"407",69
"408",271
"409",427
"410",282
"411",669
"412",300
"413",264
"414",134
"415",47
"416",572
"417",12
"418",319
"419",302
"420",468
"421",579
"422",288
"423",479
"424",560
"425",247
"426",79
"427",660
"428",155
"429",647
"430",569
"431",22
"432",445
"433",641
"434",455
"435",515
"436",99
"437",585
"438",25
"439",42
"440",94
"441",575
"442",97
"443",303
"444",21
"445",518
"446",403
"447",191
"448",408
"449",446
"450",110
"451",714
"452",516
"453",286
"454",553
"455",616
"456",635
"457",545
"458",739
"459",402
"460",199
"461",8
"462",167
"463",80
"464",81
"465",112
"466",448
"467",266
"468",285
"469",666
"470",255
"471",683
"472",100
"473",130
"474",682
"475",498
"476",696
"477",186
"478",39
"479",237
"480",254
"481",274
"482",148
"483",672
"484",195
"485",183
"486",744
"487",227
"488",268
"489",735
"490",471
"491",513
"492",680
"493",653
"494",49
"495",486
"496",129
"497",639
"498",483
"499",213
"500",670
"501",239
"502",577
"503",349
