"","x"
"1",3
"2",7
"3",11
"4",13
"5",16
"6",17
"7",18
"8",20
"9",26
"10",27
"11",28
"12",30
"13",33
"14",38
"15",43
"16",51
"17",53
"18",54
"19",58
"20",64
"21",71
"22",74
"23",78
"24",81
"25",82
"26",83
"27",84
"28",90
"29",95
"30",97
"31",100
"32",102
"33",104
"34",108
"35",110
"36",113
"37",116
"38",119
"39",121
"40",122
"41",123
"42",127
"43",129
"44",131
"45",133
"46",141
"47",143
"48",144
"49",148
"50",152
"51",153
"52",159
"53",161
"54",163
"55",166
"56",167
"57",168
"58",174
"59",176
"60",181
"61",188
"62",191
"63",195
"64",202
"65",205
"66",210
"67",212
"68",215
"69",217
"70",221
"71",225
"72",228
"73",236
"74",237
"75",238
"76",239
"77",240
"78",247
"79",249
"80",252
"81",253
"82",256
"83",257
"84",258
"85",259
"86",260
"87",261
"88",266
"89",269
"90",272
"91",273
"92",278
"93",282
"94",283
"95",285
"96",286
"97",289
"98",292
"99",298
"100",299
"101",300
"102",302
"103",305
"104",306
"105",307
"106",308
"107",310
"108",319
"109",322
"110",324
"111",326
"112",327
"113",330
"114",338
"115",340
"116",345
"117",355
"118",356
"119",359
"120",363
"121",369
"122",370
"123",371
"124",385
"125",387
"126",389
"127",393
"128",395
"129",396
"130",397
"131",401
"132",402
"133",411
"134",414
"135",415
"136",417
"137",418
"138",421
"139",422
"140",423
"141",432
"142",434
"143",437
"144",444
"145",445
"146",447
"147",450
"148",454
"149",457
"150",459
"151",462
"152",466
"153",471
"154",472
"155",482
"156",485
"157",492
"158",496
"159",497
"160",499
"161",502
"162",505
"163",510
"164",512
"165",514
"166",515
"167",517
"168",518
"169",519
"170",525
"171",526
"172",527
"173",528
"174",529
"175",531
"176",538
"177",541
"178",549
"179",550
"180",554
"181",555
"182",556
"183",563
"184",564
"185",565
"186",568
"187",571
"188",573
"189",576
"190",579
"191",581
"192",582
"193",587
"194",590
"195",591
"196",593
"197",595
"198",596
"199",597
"200",601
"201",604
"202",605
"203",606
"204",612
"205",613
"206",617
"207",618
"208",619
"209",620
"210",625
"211",630
"212",632
"213",635
"214",637
"215",646
"216",648
"217",653
"218",656
"219",657
"220",658
"221",660
"222",662
"223",663
"224",666
"225",667
"226",668
"227",673
"228",679
"229",680
"230",682
"231",684
"232",691
"233",693
"234",697
"235",700
"236",704
"237",705
"238",706
"239",713
"240",717
"241",720
"242",722
"243",732
"244",735
"245",738
"246",739
"247",741
"248",747
"249",748
"250",749
"251",751
"252",754
