"","x"
"1",5
"2",6
"3",17
"4",18
"5",22
"6",23
"7",26
"8",31
"9",34
"10",36
"11",38
"12",39
"13",41
"14",50
"15",53
"16",56
"17",60
"18",67
"19",70
"20",72
"21",74
"22",76
"23",78
"24",81
"25",83
"26",88
"27",90
"28",94
"29",95
"30",99
"31",101
"32",103
"33",105
"34",106
"35",115
"36",116
"37",123
"38",124
"39",126
"40",133
"41",135
"42",136
"43",138
"44",139
"45",141
"46",147
"47",148
"48",153
"49",155
"50",156
"51",157
"52",158
"53",169
"54",172
"55",174
"56",175
"57",176
"58",177
"59",178
"60",186
"61",189
"62",190
"63",191
"64",193
"65",194
"66",197
"67",203
"68",205
"69",206
"70",209
"71",211
"72",217
"73",223
"74",228
"75",231
"76",234
"77",235
"78",236
"79",237
"80",240
"81",241
"82",244
"83",247
"84",249
"85",255
"86",256
"87",259
"88",262
"89",264
"90",266
"91",267
"92",274
"93",275
"94",277
"95",280
"96",286
"97",288
"98",291
"99",293
"100",297
"101",304
"102",306
"103",309
"104",310
"105",314
"106",319
"107",320
"108",334
"109",335
"110",337
"111",339
"112",344
"113",349
"114",351
"115",356
"116",357
"117",359
"118",363
"119",364
"120",371
"121",376
"122",377
"123",378
"124",379
"125",380
"126",382
"127",383
"128",384
"129",387
"130",389
"131",391
"132",393
"133",396
"134",398
"135",403
"136",407
"137",414
"138",415
"139",418
"140",419
"141",422
"142",425
"143",426
"144",430
"145",431
"146",433
"147",438
"148",439
"149",442
"150",443
"151",445
"152",451
"153",453
"154",455
"155",456
"156",458
"157",459
"158",461
"159",469
"160",471
"161",473
"162",476
"163",483
"164",488
"165",491
"166",499
"167",500
"168",503
"169",508
"170",510
"171",513
"172",522
"173",524
"174",527
"175",530
"176",531
"177",541
"178",546
"179",550
"180",552
"181",556
"182",557
"183",558
"184",559
"185",561
"186",563
"187",564
"188",572
"189",575
"190",578
"191",579
"192",583
"193",587
"194",595
"195",599
"196",601
"197",602
"198",606
"199",607
"200",609
"201",612
"202",613
"203",616
"204",617
"205",619
"206",625
"207",626
"208",630
"209",638
"210",640
"211",643
"212",645
"213",649
"214",652
"215",654
"216",656
"217",657
"218",658
"219",662
"220",663
"221",667
"222",670
"223",673
"224",674
"225",677
"226",678
"227",682
"228",687
"229",690
"230",696
"231",697
"232",700
"233",701
"234",703
"235",708
"236",710
"237",713
"238",714
"239",717
"240",718
"241",720
"242",722
"243",723
"244",731
"245",732
"246",735
"247",738
"248",739
"249",741
"250",742
"251",745
"252",751
