"","x"
"1",475
"2",376
"3",53
"4",137
"5",244
"6",677
"7",368
"8",263
"9",720
"10",561
"11",236
"12",383
"13",293
"14",294
"15",218
"16",287
"17",364
"18",729
"19",369
"20",133
"21",361
"22",633
"23",299
"24",401
"25",370
"26",536
"27",365
"28",381
"29",375
"30",211
"31",278
"32",77
"33",374
"34",297
"35",184
"36",279
"37",372
"38",382
"39",540
"40",73
"41",363
"42",655
"43",367
"44",143
"45",37
"46",90
"47",388
"48",23
"49",426
"50",457
"51",747
"52",284
"53",554
"54",387
"55",707
"56",371
"57",698
"58",277
"59",360
"60",366
"61",16
"62",632
"63",627
"64",112
"65",466
"66",586
"67",646
"68",749
"69",683
"70",543
"71",508
"72",445
"73",72
"74",274
"75",158
"76",51
"77",423
"78",127
"79",8
"80",732
"81",33
"82",640
"83",499
"84",285
"85",199
"86",206
"87",618
"88",526
"89",147
"90",3
"91",730
"92",505
"93",553
"94",603
"95",665
"96",491
"97",157
"98",102
"99",592
"100",251
"101",608
"102",50
"103",563
"104",407
"105",658
"106",188
"107",645
"108",303
"109",334
"110",692
"111",304
"112",258
"113",402
"114",559
"115",541
"116",339
"117",173
"118",169
"119",742
"120",194
"121",95
"122",667
"123",639
"124",85
"125",118
"126",737
"127",238
"128",313
"129",476
"130",153
"131",609
"132",662
"133",537
"134",46
"135",459
"136",572
"137",450
"138",439
"139",535
"140",272
"141",324
"142",492
"143",396
"144",110
"145",220
"146",558
"147",250
"148",614
"149",463
"150",410
"151",736
"152",340
"153",712
"154",689
"155",96
"156",67
"157",610
"158",231
"159",529
"160",223
"161",473
"162",190
"163",398
"164",474
"165",332
"166",442
"167",135
"168",140
"169",447
"170",226
"171",551
"172",136
"173",616
"174",377
"175",119
"176",203
"177",405
"178",408
"179",429
"180",213
"181",425
"182",181
"183",469
"184",725
"185",652
"186",237
"187",29
"188",606
"189",411
"190",114
"191",489
"192",385
"193",83
"194",86
"195",713
"196",150
"197",441
"198",15
"199",316
"200",682
"201",599
"202",58
"203",359
"204",755
"205",527
"206",273
"207",453
"208",20
"209",544
"210",601
"211",233
"212",717
"213",10
"214",556
"215",28
"216",549
"217",594
"218",548
"219",248
"220",156
"221",744
"222",19
"223",471
"224",145
"225",672
"226",673
"227",164
"228",309
"229",345
"230",576
"231",547
"232",569
"233",21
"234",643
"235",573
"236",424
"237",291
"238",641
"239",5
"240",356
"241",208
"242",104
"243",432
"244",329
"245",205
"246",533
"247",697
"248",593
"249",486
"250",132
"251",570
"252",399
"253",22
"254",560
"255",350
"256",79
"257",268
"258",539
"259",494
"260",266
"261",472
"262",644
"263",654
"264",455
"265",587
"266",517
"267",545
"268",391
"269",704
"270",254
"271",103
"272",629
"273",39
"274",444
"275",101
"276",409
"277",47
"278",52
"279",348
"280",41
"281",661
"282",615
"283",82
"284",715
"285",583
"286",513
"287",678
"288",415
"289",257
"290",276
"291",185
"292",451
"293",78
"294",36
"295",326
"296",436
"297",619
"298",228
"299",621
"300",189
"301",648
"302",337
"303",315
"304",726
"305",210
"306",255
"307",462
"308",419
"309",159
"310",88
"311",660
"312",448
"313",468
"314",62
"315",12
"316",750
"317",690
"318",546
"319",647
"320",687
"321",525
"322",428
"323",623
"324",44
"325",84
"326",325
"327",200
"328",663
"329",38
"330",498
"331",500
"332",373
"333",728
"334",65
"335",42
"336",650
"337",166
"338",460
"339",139
"340",585
"341",75
"342",584
"343",579
"344",261
"345",352
"346",668
"347",125
"348",532
"349",511
"350",148
"351",126
"352",454
"353",64
"354",461
"355",694
"356",680
"357",113
"358",467
"359",120
"360",718
"361",613
"362",393
"363",198
"364",11
"365",68
"366",232
"367",577
"368",69
"369",479
"370",659
"371",168
"372",54
"373",116
"374",149
"375",330
"376",416
"377",245
"378",271
"379",165
"380",235
"381",192
"382",59
"383",528
"384",534
"385",219
"386",151
"387",146
"388",493
"389",243
"390",722
"391",638
"392",154
"393",14
"394",286
"395",555
"396",437
"397",520
"398",406
"399",275
"400",335
"401",131
"402",111
"403",477
"404",412
"405",282
"406",552
"407",691
"408",344
"409",670
"410",705
"411",227
"412",417
"413",433
"414",624
"415",666
"416",684
"417",580
"418",738
"419",4
"420",333
"421",414
"422",289
"423",711
"424",26
"425",733
"426",422
"427",538
"428",358
"429",247
"430",595
"431",288
"432",176
"433",260
"434",568
"435",55
"436",701
"437",302
"438",748
"439",318
"440",676
"441",34
"442",743
"443",301
"444",270
"445",607
"446",115
"447",336
"448",516
"449",430
"450",523
"451",531
"452",6
"453",27
"454",212
"455",180
"456",754
"457",338
"458",487
"459",716
"460",675
"461",721
"462",530
"463",519
"464",124
"465",557
"466",589
"467",674
"468",611
"469",622
"470",174
"471",91
"472",1
"473",144
"474",696
"475",485
"476",187
"477",503
"478",751
"479",207
"480",217
"481",483
"482",628
"483",108
"484",100
"485",49
"486",400
"487",695
"488",45
"489",281
"490",631
"491",331
"492",178
"493",121
"494",699
"495",13
"496",307
"497",196
"498",693
"499",353
"500",216
"501",306
"502",18
"503",269
