"","x"
"1",1
"2",3
"3",4
"4",7
"5",8
"6",9
"7",17
"8",23
"9",26
"10",27
"11",28
"12",31
"13",33
"14",34
"15",35
"16",36
"17",43
"18",48
"19",55
"20",57
"21",59
"22",61
"23",64
"24",67
"25",72
"26",73
"27",74
"28",76
"29",77
"30",85
"31",89
"32",93
"33",96
"34",99
"35",100
"36",102
"37",103
"38",104
"39",109
"40",111
"41",118
"42",120
"43",122
"44",125
"45",128
"46",132
"47",135
"48",146
"49",147
"50",148
"51",149
"52",152
"53",160
"54",162
"55",165
"56",170
"57",175
"58",177
"59",181
"60",182
"61",185
"62",188
"63",189
"64",190
"65",198
"66",203
"67",204
"68",205
"69",206
"70",212
"71",213
"72",214
"73",216
"74",217
"75",218
"76",219
"77",220
"78",221
"79",223
"80",227
"81",229
"82",232
"83",235
"84",236
"85",237
"86",240
"87",243
"88",245
"89",248
"90",252
"91",260
"92",266
"93",272
"94",284
"95",287
"96",288
"97",296
"98",298
"99",307
"100",308
"101",313
"102",317
"103",318
"104",320
"105",324
"106",325
"107",329
"108",330
"109",331
"110",339
"111",340
"112",345
"113",351
"114",355
"115",357
"116",360
"117",365
"118",367
"119",369
"120",372
"121",374
"122",378
"123",380
"124",382
"125",383
"126",385
"127",388
"128",389
"129",391
"130",395
"131",397
"132",401
"133",402
"134",407
"135",409
"136",411
"137",414
"138",415
"139",417
"140",421
"141",423
"142",424
"143",429
"144",436
"145",440
"146",443
"147",449
"148",450
"149",453
"150",454
"151",458
"152",472
"153",475
"154",477
"155",480
"156",482
"157",484
"158",487
"159",492
"160",495
"161",497
"162",501
"163",504
"164",506
"165",507
"166",508
"167",510
"168",511
"169",512
"170",513
"171",515
"172",518
"173",519
"174",520
"175",522
"176",525
"177",527
"178",530
"179",531
"180",534
"181",539
"182",540
"183",542
"184",546
"185",550
"186",551
"187",555
"188",557
"189",559
"190",560
"191",562
"192",566
"193",568
"194",569
"195",570
"196",573
"197",576
"198",578
"199",581
"200",583
"201",584
"202",585
"203",586
"204",592
"205",597
"206",599
"207",600
"208",604
"209",605
"210",606
"211",607
"212",612
"213",613
"214",616
"215",621
"216",622
"217",623
"218",624
"219",626
"220",628
"221",630
"222",632
"223",636
"224",644
"225",645
"226",647
"227",651
"228",660
"229",666
"230",670
"231",675
"232",697
"233",701
"234",703
"235",706
"236",711
"237",713
"238",717
"239",721
"240",723
"241",728
"242",729
"243",731
"244",736
"245",737
"246",742
"247",747
"248",748
"249",749
"250",750
"251",751
"252",754
