"","x"
"1",2
"2",6
"3",12
"4",13
"5",18
"6",22
"7",26
"8",32
"9",33
"10",35
"11",38
"12",41
"13",43
"14",44
"15",51
"16",53
"17",55
"18",56
"19",58
"20",60
"21",61
"22",63
"23",64
"24",65
"25",74
"26",75
"27",79
"28",80
"29",81
"30",82
"31",90
"32",91
"33",92
"34",93
"35",103
"36",104
"37",107
"38",109
"39",115
"40",116
"41",125
"42",127
"43",128
"44",137
"45",138
"46",139
"47",141
"48",143
"49",144
"50",147
"51",162
"52",164
"53",167
"54",169
"55",172
"56",174
"57",175
"58",179
"59",182
"60",184
"61",185
"62",186
"63",199
"64",200
"65",203
"66",205
"67",206
"68",207
"69",211
"70",213
"71",215
"72",216
"73",224
"74",225
"75",226
"76",228
"77",236
"78",238
"79",241
"80",242
"81",247
"82",248
"83",256
"84",259
"85",261
"86",266
"87",267
"88",269
"89",270
"90",272
"91",273
"92",274
"93",276
"94",281
"95",282
"96",290
"97",291
"98",292
"99",296
"100",298
"101",299
"102",302
"103",309
"104",310
"105",311
"106",312
"107",314
"108",317
"109",320
"110",322
"111",324
"112",325
"113",326
"114",328
"115",330
"116",335
"117",336
"118",337
"119",338
"120",343
"121",346
"122",348
"123",351
"124",355
"125",364
"126",365
"127",366
"128",367
"129",373
"130",374
"131",384
"132",385
"133",388
"134",391
"135",392
"136",393
"137",397
"138",400
"139",403
"140",407
"141",413
"142",416
"143",420
"144",422
"145",424
"146",428
"147",434
"148",438
"149",452
"150",455
"151",457
"152",458
"153",459
"154",464
"155",467
"156",468
"157",470
"158",473
"159",474
"160",475
"161",482
"162",484
"163",485
"164",487
"165",490
"166",493
"167",500
"168",502
"169",503
"170",504
"171",505
"172",506
"173",516
"174",520
"175",525
"176",528
"177",529
"178",532
"179",534
"180",539
"181",541
"182",543
"183",544
"184",545
"185",546
"186",548
"187",549
"188",551
"189",554
"190",556
"191",560
"192",561
"193",563
"194",565
"195",568
"196",573
"197",578
"198",579
"199",581
"200",583
"201",594
"202",600
"203",603
"204",611
"205",612
"206",613
"207",615
"208",619
"209",623
"210",625
"211",629
"212",632
"213",637
"214",639
"215",642
"216",643
"217",645
"218",646
"219",647
"220",660
"221",661
"222",663
"223",671
"224",677
"225",678
"226",682
"227",690
"228",691
"229",692
"230",694
"231",702
"232",703
"233",704
"234",712
"235",713
"236",715
"237",717
"238",719
"239",722
"240",723
"241",724
"242",726
"243",727
"244",731
"245",732
"246",734
"247",739
"248",740
"249",745
"250",746
"251",753
"252",755
