"","x"
"1",1
"2",3
"3",4
"4",6
"5",7
"6",18
"7",19
"8",22
"9",24
"10",35
"11",45
"12",47
"13",48
"14",56
"15",59
"16",61
"17",62
"18",63
"19",65
"20",66
"21",73
"22",77
"23",78
"24",79
"25",81
"26",85
"27",94
"28",97
"29",105
"30",109
"31",111
"32",113
"33",114
"34",115
"35",117
"36",126
"37",127
"38",130
"39",134
"40",135
"41",140
"42",141
"43",146
"44",147
"45",150
"46",152
"47",153
"48",154
"49",165
"50",172
"51",173
"52",174
"53",175
"54",177
"55",178
"56",181
"57",182
"58",184
"59",188
"60",189
"61",192
"62",194
"63",197
"64",201
"65",205
"66",216
"67",217
"68",227
"69",230
"70",232
"71",235
"72",237
"73",238
"74",239
"75",243
"76",248
"77",249
"78",252
"79",258
"80",260
"81",262
"82",263
"83",264
"84",266
"85",268
"86",279
"87",282
"88",283
"89",284
"90",285
"91",286
"92",288
"93",289
"94",292
"95",294
"96",296
"97",305
"98",309
"99",311
"100",312
"101",318
"102",319
"103",321
"104",322
"105",325
"106",327
"107",330
"108",333
"109",336
"110",339
"111",341
"112",347
"113",348
"114",353
"115",356
"116",363
"117",367
"118",369
"119",370
"120",371
"121",372
"122",376
"123",377
"124",380
"125",382
"126",387
"127",388
"128",389
"129",390
"130",391
"131",396
"132",403
"133",405
"134",412
"135",417
"136",420
"137",424
"138",425
"139",427
"140",435
"141",441
"142",443
"143",446
"144",448
"145",453
"146",458
"147",462
"148",464
"149",467
"150",469
"151",478
"152",480
"153",484
"154",486
"155",487
"156",490
"157",491
"158",492
"159",495
"160",497
"161",500
"162",501
"163",503
"164",514
"165",515
"166",517
"167",524
"168",527
"169",530
"170",531
"171",536
"172",541
"173",543
"174",544
"175",548
"176",554
"177",555
"178",557
"179",558
"180",569
"181",572
"182",573
"183",575
"184",576
"185",579
"186",581
"187",583
"188",584
"189",591
"190",593
"191",599
"192",602
"193",612
"194",614
"195",615
"196",616
"197",617
"198",618
"199",619
"200",621
"201",623
"202",624
"203",625
"204",632
"205",635
"206",637
"207",639
"208",641
"209",647
"210",648
"211",649
"212",652
"213",655
"214",656
"215",657
"216",658
"217",661
"218",666
"219",669
"220",670
"221",671
"222",674
"223",687
"224",692
"225",694
"226",698
"227",699
"228",700
"229",701
"230",706
"231",707
"232",709
"233",711
"234",713
"235",714
"236",719
"237",720
"238",722
"239",723
"240",724
"241",725
"242",731
"243",734
"244",736
"245",738
"246",739
"247",741
"248",742
"249",749
"250",750
"251",754
"252",755
