"","x"
"1",5
"2",6
"3",7
"4",11
"5",13
"6",19
"7",21
"8",27
"9",31
"10",39
"11",40
"12",41
"13",46
"14",47
"15",52
"16",56
"17",59
"18",62
"19",64
"20",65
"21",68
"22",70
"23",73
"24",80
"25",81
"26",82
"27",83
"28",88
"29",92
"30",93
"31",94
"32",96
"33",101
"34",112
"35",114
"36",120
"37",121
"38",128
"39",129
"40",131
"41",132
"42",142
"43",144
"44",147
"45",149
"46",150
"47",155
"48",157
"49",158
"50",161
"51",163
"52",165
"53",166
"54",167
"55",168
"56",169
"57",171
"58",172
"59",176
"60",179
"61",180
"62",181
"63",186
"64",188
"65",192
"66",196
"67",197
"68",200
"69",205
"70",207
"71",208
"72",212
"73",215
"74",217
"75",219
"76",220
"77",224
"78",226
"79",232
"80",233
"81",237
"82",239
"83",242
"84",251
"85",252
"86",254
"87",255
"88",261
"89",262
"90",263
"91",267
"92",275
"93",277
"94",280
"95",282
"96",283
"97",284
"98",285
"99",288
"100",289
"101",291
"102",292
"103",294
"104",295
"105",296
"106",300
"107",302
"108",306
"109",309
"110",310
"111",314
"112",318
"113",319
"114",320
"115",323
"116",324
"117",325
"118",328
"119",331
"120",335
"121",340
"122",342
"123",354
"124",357
"125",360
"126",366
"127",371
"128",373
"129",374
"130",375
"131",376
"132",378
"133",380
"134",385
"135",389
"136",390
"137",392
"138",394
"139",400
"140",405
"141",407
"142",409
"143",411
"144",422
"145",423
"146",424
"147",425
"148",427
"149",428
"150",431
"151",435
"152",439
"153",443
"154",445
"155",446
"156",447
"157",450
"158",456
"159",459
"160",462
"161",463
"162",465
"163",467
"164",471
"165",474
"166",479
"167",483
"168",485
"169",489
"170",497
"171",499
"172",501
"173",502
"174",503
"175",506
"176",510
"177",511
"178",515
"179",516
"180",520
"181",527
"182",528
"183",529
"184",530
"185",531
"186",532
"187",536
"188",541
"189",542
"190",545
"191",549
"192",552
"193",553
"194",555
"195",558
"196",567
"197",570
"198",579
"199",580
"200",582
"201",583
"202",589
"203",602
"204",603
"205",611
"206",614
"207",619
"208",622
"209",624
"210",629
"211",631
"212",633
"213",635
"214",636
"215",639
"216",643
"217",644
"218",651
"219",654
"220",656
"221",663
"222",667
"223",668
"224",671
"225",673
"226",675
"227",677
"228",681
"229",682
"230",684
"231",688
"232",693
"233",695
"234",702
"235",704
"236",705
"237",706
"238",707
"239",709
"240",714
"241",722
"242",724
"243",725
"244",731
"245",737
"246",738
"247",742
"248",744
"249",745
"250",747
"251",752
"252",755
