"","x"
"1",16
"2",362
"3",375
"4",31
"5",310
"6",536
"7",698
"8",582
"9",322
"10",574
"11",76
"12",376
"13",380
"14",366
"15",215
"16",305
"17",267
"18",77
"19",143
"20",244
"21",128
"22",707
"23",37
"24",401
"25",514
"26",387
"27",90
"28",384
"29",371
"30",299
"31",426
"32",368
"33",73
"34",561
"35",389
"36",383
"37",284
"38",294
"39",382
"40",562
"41",367
"42",292
"43",379
"44",71
"45",655
"46",600
"47",283
"48",475
"49",298
"50",720
"51",370
"52",279
"53",729
"54",265
"55",297
"56",361
"57",236
"58",293
"59",365
"60",295
"61",388
"62",744
"63",739
"64",723
"65",79
"66",489
"67",529
"68",69
"69",412
"70",546
"71",395
"72",580
"73",456
"74",713
"75",334
"76",154
"77",323
"78",337
"79",17
"80",235
"81",58
"82",573
"83",467
"84",252
"85",493
"86",605
"87",644
"88",399
"89",556
"90",134
"91",670
"92",681
"93",169
"94",335
"95",199
"96",609
"97",458
"98",736
"99",342
"100",197
"101",172
"102",285
"103",151
"104",200
"105",572
"106",738
"107",282
"108",72
"109",319
"110",479
"111",91
"112",99
"113",691
"114",624
"115",27
"116",476
"117",331
"118",498
"119",94
"120",511
"121",653
"122",459
"123",596
"124",46
"125",544
"126",68
"127",746
"128",101
"129",725
"130",650
"131",618
"132",75
"133",114
"134",206
"135",672
"136",494
"137",503
"138",599
"139",136
"140",64
"141",159
"142",122
"143",604
"144",704
"145",219
"146",314
"147",275
"148",464
"149",486
"150",274
"151",226
"152",678
"153",477
"154",581
"155",508
"156",355
"157",578
"158",594
"159",241
"160",468
"161",694
"162",212
"163",652
"164",315
"165",89
"166",524
"167",740
"168",213
"169",400
"170",619
"171",301
"172",403
"173",273
"174",741
"175",638
"176",714
"177",592
"178",131
"179",214
"180",157
"181",461
"182",262
"183",78
"184",254
"185",358
"186",484
"187",242
"188",95
"189",327
"190",268
"191",86
"192",250
"193",84
"194",424
"195",611
"196",145
"197",438
"198",645
"199",589
"200",579
"201",148
"202",43
"203",453
"204",690
"205",396
"206",6
"207",717
"208",22
"209",161
"210",446
"211",329
"212",648
"213",465
"214",92
"215",102
"216",407
"217",654
"218",660
"219",659
"220",434
"221",569
"222",82
"223",185
"224",74
"225",525
"226",149
"227",733
"228",473
"229",233
"230",643
"231",246
"232",280
"233",597
"234",519
"235",462
"236",338
"237",441
"238",712
"239",675
"240",61
"241",173
"242",676
"243",201
"244",119
"245",521
"246",537
"247",647
"248",549
"249",523
"250",430
"251",737
"252",448
"253",620
"254",526
"255",735
"256",203
"257",639
"258",328
"259",673
"260",333
"261",661
"262",307
"263",748
"264",703
"265",311
"266",336
"267",15
"268",512
"269",87
"270",312
"271",339
"272",674
"273",35
"274",418
"275",304
"276",543
"277",300
"278",108
"279",488
"280",470
"281",636
"282",404
"283",616
"284",443
"285",55
"286",171
"287",190
"288",664
"289",245
"290",116
"291",209
"292",590
"293",507
"294",415
"295",517
"296",751
"297",666
"298",353
"299",25
"300",445
"301",179
"302",146
"303",606
"304",413
"305",38
"306",346
"307",421
"308",391
"309",112
"310",85
"311",731
"312",210
"313",34
"314",601
"315",397
"316",289
"317",721
"318",662
"319",679
"320",696
"321",442
"322",70
"323",626
"324",481
"325",697
"326",528
"327",513
"328",276
"329",450
"330",545
"331",66
"332",264
"333",232
"334",392
"335",471
"336",640
"337",695
"338",615
"339",341
"340",745
"341",449
"342",428
"343",115
"344",595
"345",30
"346",668
"347",743
"348",684
"349",567
"350",204
"351",186
"352",754
"353",429
"354",198
"355",386
"356",565
"357",613
"358",516
"359",7
"360",21
"361",420
"362",651
"363",411
"364",439
"365",559
"366",302
"367",490
"368",238
"369",558
"370",637
"371",33
"372",330
"373",478
"374",417
"375",702
"376",14
"377",126
"378",646
"379",622
"380",437
"381",538
"382",588
"383",356
"384",234
"385",181
"386",256
"387",194
"388",180
"389",41
"390",732
"391",608
"392",750
"393",614
"394",692
"395",716
"396",118
"397",682
"398",501
"399",349
"400",261
"401",117
"402",742
"403",568
"404",587
"405",83
"406",535
"407",239
"408",326
"409",752
"410",755
"411",686
"412",414
"413",693
"414",257
"415",657
"416",656
"417",42
"418",103
"419",482
"420",156
"421",431
"422",20
"423",65
"424",505
"425",225
"426",510
"427",291
"428",551
"429",5
"430",62
"431",142
"432",487
"433",631
"434",377
"435",320
"436",617
"437",308
"438",1
"439",188
"440",166
"441",710
"442",577
"443",351
"444",260
"445",612
"446",642
"447",531
"448",634
"449",313
"450",170
"451",182
"452",347
"453",10
"454",249
"455",586
"456",247
"457",248
"458",466
"459",60
"460",270
"461",602
"462",164
"463",111
"464",718
"465",632
"466",385
"467",155
"468",160
"469",266
"470",623
"471",566
"472",548
"473",332
"474",124
"475",229
"476",29
"477",207
"478",734
"479",433
"480",359
"481",452
"482",63
"483",40
"484",39
"485",105
"486",416
"487",485
"488",196
"489",28
"490",144
"491",730
"492",153
"493",271
"494",183
"495",603
"496",552
"497",93
"498",253
"499",303
"500",533
"501",699
"502",11
"503",527
