"","x"
"1",698
"2",322
"3",365
"4",389
"5",378
"6",600
"7",299
"8",76
"9",267
"10",367
"11",73
"12",496
"13",561
"14",128
"15",265
"16",372
"17",279
"18",707
"19",382
"20",141
"21",283
"22",71
"23",293
"24",388
"25",426
"26",384
"27",380
"28",370
"29",540
"30",383
"31",394
"32",143
"33",133
"34",77
"35",374
"36",310
"37",292
"38",31
"39",720
"40",366
"41",32
"42",387
"43",236
"44",277
"45",747
"46",536
"47",368
"48",514
"49",677
"50",562
"51",655
"52",297
"53",244
"54",287
"55",475
"56",369
"57",278
"58",582
"59",574
"60",184
"61",401
"62",41
"63",355
"64",567
"65",541
"66",22
"67",500
"68",408
"69",330
"70",25
"71",753
"72",354
"73",740
"74",115
"75",585
"76",68
"77",197
"78",254
"79",476
"80",238
"81",199
"82",136
"83",738
"84",202
"85",479
"86",556
"87",634
"88",550
"89",78
"90",63
"91",42
"92",425
"93",113
"94",611
"95",474
"96",106
"97",261
"98",207
"99",531
"100",589
"101",528
"102",552
"103",5
"104",8
"105",341
"106",649
"107",616
"108",420
"109",337
"110",710
"111",189
"112",748
"113",403
"114",490
"115",178
"116",506
"117",149
"118",560
"119",373
"120",257
"121",336
"122",300
"123",513
"124",104
"125",163
"126",39
"127",543
"128",665
"129",347
"130",571
"131",377
"132",524
"133",221
"134",559
"135",666
"136",517
"137",495
"138",713
"139",80
"140",440
"141",247
"142",213
"143",435
"144",396
"145",603
"146",89
"147",656
"148",33
"149",595
"150",466
"151",627
"152",503
"153",259
"154",146
"155",632
"156",515
"157",338
"158",162
"159",668
"160",450
"161",61
"162",718
"163",55
"164",743
"165",613
"166",664
"167",276
"168",176
"169",529
"170",268
"171",657
"172",87
"173",667
"174",583
"175",430
"176",438
"177",150
"178",686
"179",482
"180",706
"181",525
"182",688
"183",66
"184",132
"185",183
"186",675
"187",645
"188",728
"189",91
"190",588
"191",488
"192",750
"193",232
"194",564
"195",704
"196",530
"197",21
"198",447
"199",49
"200",28
"201",325
"202",596
"203",145
"204",625
"205",357
"206",54
"207",286
"208",118
"209",260
"210",637
"211",125
"212",602
"213",30
"214",26
"215",186
"216",107
"217",93
"218",343
"219",242
"220",697
"221",617
"222",327
"223",239
"224",412
"225",126
"226",648
"227",694
"228",46
"229",159
"230",64
"231",50
"232",24
"233",671
"234",116
"235",606
"236",754
"237",309
"238",449
"239",610
"240",114
"241",692
"242",390
"243",35
"244",92
"245",701
"246",493
"247",436
"248",507
"249",275
"250",179
"251",266
"252",547
"253",2
"254",402
"255",643
"256",359
"257",558
"258",167
"259",555
"260",744
"261",431
"262",79
"263",521
"264",225
"265",256
"266",227
"267",491
"268",423
"269",233
"270",44
"271",526
"272",13
"273",17
"274",245
"275",219
"276",335
"277",168
"278",612
"279",122
"280",615
"281",573
"282",644
"283",58
"284",498
"285",437
"286",593
"287",563
"288",712
"289",639
"290",231
"291",702
"292",246
"293",288
"294",709
"295",604
"296",473
"297",456
"298",208
"299",703
"300",153
"301",535
"302",11
"303",29
"304",448
"305",40
"306",405
"307",329
"308",223
"309",717
"310",417
"311",741
"312",302
"313",662
"314",739
"315",734
"316",315
"317",156
"318",182
"319",705
"320",400
"321",81
"322",433
"323",486
"324",478
"325",693
"326",427
"327",395
"328",15
"329",392
"330",471
"331",751
"332",45
"333",726
"334",745
"335",446
"336",444
"337",173
"338",206
"339",569
"340",673
"341",687
"342",678
"343",290
"344",142
"345",735
"346",252
"347",138
"348",304
"349",522
"350",272
"351",57
"352",508
"353",204
"354",533
"355",672
"356",3
"357",119
"358",102
"359",418
"360",318
"361",188
"362",752
"363",459
"364",306
"365",708
"366",422
"367",510
"368",696
"369",626
"370",509
"371",9
"372",416
"373",584
"374",154
"375",217
"376",48
"377",730
"378",144
"379",737
"380",557
"381",51
"382",328
"383",598
"384",4
"385",241
"386",546
"387",534
"388",177
"389",117
"390",749
"391",192
"392",445
"393",74
"394",34
"395",736
"396",429
"397",86
"398",511
"399",690
"400",727
"401",520
"402",715
"403",296
"404",653
"405",689
"406",274
"407",614
"408",599
"409",468
"410",280
"411",131
"412",499
"413",725
"414",312
"415",282
"416",36
"417",630
"418",580
"419",14
"420",155
"421",324
"422",27
"423",323
"424",187
"425",65
"426",67
"427",151
"428",594
"429",170
"430",399
"431",386
"432",264
"433",566
"434",82
"435",654
"436",47
"437",581
"438",621
"439",12
"440",472
"441",469
"442",605
"443",253
"444",439
"445",501
"446",111
"447",56
"448",334
"449",527
"450",651
"451",344
"452",398
"453",313
"454",18
"455",38
"456",414
"457",69
"458",75
"459",551
"460",351
"461",492
"462",100
"463",230
"464",164
"465",716
"466",171
"467",331
"468",333
"469",494
"470",321
"471",237
"472",519
"473",234
"474",590
"475",642
"476",578
"477",512
"478",148
"479",719
"480",316
"481",623
"482",212
"483",434
"484",443
"485",120
"486",123
"487",463
"488",451
"489",411
"490",108
"491",691
"492",570
"493",683
"494",85
"495",458
"496",249
"497",43
"498",549
"499",174
"500",165
"501",640
"502",121
"503",483
