"","x"
"1",362
"2",729
"3",361
"4",364
"5",562
"6",720
"7",380
"8",71
"9",284
"10",371
"11",514
"12",747
"13",475
"14",133
"15",401
"16",540
"17",363
"18",383
"19",37
"20",292
"21",707
"22",76
"23",236
"24",496
"25",574
"26",379
"27",561
"28",554
"29",215
"30",633
"31",365
"32",582
"33",297
"34",360
"35",294
"36",376
"37",394
"38",384
"39",141
"40",374
"41",299
"42",265
"43",283
"44",16
"45",457
"46",370
"47",278
"48",389
"49",295
"50",277
"51",53
"52",293
"53",137
"54",387
"55",375
"56",244
"57",128
"58",542
"59",298
"60",536
"61",305
"62",115
"63",608
"64",189
"65",626
"66",469
"67",343
"68",325
"69",740
"70",226
"71",438
"72",741
"73",191
"74",443
"75",318
"76",535
"77",508
"78",130
"79",727
"80",321
"81",256
"82",288
"83",309
"84",607
"85",482
"86",491
"87",109
"88",641
"89",65
"90",463
"91",676
"92",615
"93",213
"94",580
"95",222
"96",734
"97",472
"98",716
"99",634
"100",121
"101",522
"102",423
"103",613
"104",539
"105",202
"106",201
"107",192
"108",468
"109",63
"110",120
"111",251
"112",127
"113",495
"114",160
"115",47
"116",48
"117",234
"118",249
"119",176
"120",488
"121",498
"122",117
"123",723
"124",622
"125",585
"126",446
"127",78
"128",282
"129",217
"130",543
"131",24
"132",682
"133",590
"134",124
"135",354
"136",308
"137",131
"138",107
"139",616
"140",656
"141",504
"142",205
"143",129
"144",402
"145",153
"146",689
"147",487
"148",196
"149",509
"150",549
"151",89
"152",12
"153",521
"154",164
"155",170
"156",185
"157",169
"158",159
"159",642
"160",507
"161",173
"162",285
"163",559
"164",280
"165",537
"166",44
"167",228
"168",373
"169",730
"170",333
"171",168
"172",416
"173",557
"174",144
"175",407
"176",462
"177",46
"178",429
"179",556
"180",165
"181",708
"182",150
"183",42
"184",237
"185",7
"186",587
"187",444
"188",411
"189",639
"190",307
"191",203
"192",3
"193",732
"194",258
"195",755
"196",100
"197",663
"198",349
"199",179
"200",529
"201",123
"202",55
"203",152
"204",517
"205",403
"206",697
"207",744
"208",595
"209",658
"210",665
"211",86
"212",323
"213",262
"214",5
"215",336
"216",415
"217",454
"218",573
"219",686
"220",216
"221",97
"222",142
"223",422
"224",122
"225",606
"226",395
"227",500
"228",243
"229",261
"230",338
"231",484
"232",346
"233",673
"234",687
"235",717
"236",461
"237",702
"238",348
"239",59
"240",623
"241",108
"242",347
"243",157
"244",603
"245",583
"246",681
"247",751
"248",497
"249",408
"250",664
"251",630
"252",456
"253",22
"254",624
"255",584
"256",551
"257",654
"258",577
"259",193
"260",489
"261",503
"262",188
"263",175
"264",136
"265",391
"266",625
"267",669
"268",646
"269",88
"270",149
"271",43
"272",341
"273",231
"274",57
"275",576
"276",474
"277",214
"278",418
"279",598
"280",733
"281",749
"282",644
"283",680
"284",738
"285",290
"286",9
"287",605
"288",604
"289",516
"290",710
"291",420
"292",253
"293",72
"294",611
"295",425
"296",119
"297",421
"298",470
"299",242
"300",510
"301",281
"302",300
"303",329
"304",628
"305",112
"306",659
"307",405
"308",617
"309",74
"310",452
"311",29
"312",49
"313",414
"314",632
"315",480
"316",25
"317",451
"318",602
"319",694
"320",399
"321",326
"322",377
"323",704
"324",82
"325",610
"326",592
"327",546
"328",547
"329",465
"330",289
"331",235
"332",684
"333",190
"334",145
"335",530
"336",593
"337",332
"338",746
"339",721
"340",41
"341",493
"342",339
"343",269
"344",259
"345",311
"346",225
"347",229
"348",206
"349",232
"350",4
"351",427
"352",286
"353",83
"354",532
"355",525
"356",668
"357",200
"358",748
"359",570
"360",132
"361",512
"362",212
"363",118
"364",154
"365",61
"366",513
"367",712
"368",276
"369",629
"370",161
"371",591
"372",146
"373",345
"374",647
"375",264
"376",21
"377",483
"378",96
"379",743
"380",737
"381",14
"382",442
"383",635
"384",555
"385",38
"386",569
"387",526
"388",314
"389",181
"390",431
"391",703
"392",553
"393",619
"394",147
"395",534
"396",731
"397",692
"398",180
"399",688
"400",523
"401",724
"402",392
"403",440
"404",691
"405",319
"406",409
"407",67
"408",105
"409",36
"410",618
"411",221
"412",80
"413",357
"414",158
"415",195
"416",652
"417",93
"418",667
"419",250
"420",505
"421",248
"422",56
"423",519
"424",398
"425",390
"426",581
"427",735
"428",162
"429",675
"430",640
"431",342
"432",296
"433",199
"434",317
"435",66
"436",695
"437",316
"438",560
"439",327
"440",241
"441",541
"442",701
"443",87
"444",742
"445",27
"446",260
"447",424
"448",291
"449",355
"450",246
"451",113
"452",10
"453",255
"454",518
"455",84
"456",670
"457",324
"458",661
"459",207
"460",579
"461",116
"462",271
"463",85
"464",396
"465",586
"466",494
"467",54
"468",79
"469",458
"470",599
"471",486
"472",466
"473",459
"474",340
"475",571
"476",315
"477",1
"478",674
"479",627
"480",753
"481",223
"482",8
"483",419
"484",208
"485",171
"486",651
"487",545
"488",552
"489",567
"490",98
"491",167
"492",358
"493",30
"494",304
"495",11
"496",92
"497",683
"498",220
"499",550
"500",660
"501",709
"502",337
"503",40
