"","x"
"1",1
"2",6
"3",7
"4",10
"5",16
"6",19
"7",20
"8",23
"9",37
"10",52
"11",53
"12",59
"13",60
"14",62
"15",70
"16",72
"17",83
"18",84
"19",88
"20",90
"21",94
"22",95
"23",96
"24",97
"25",98
"26",99
"27",101
"28",103
"29",105
"30",109
"31",110
"32",112
"33",124
"34",127
"35",129
"36",130
"37",134
"38",135
"39",137
"40",139
"41",140
"42",147
"43",152
"44",157
"45",158
"46",160
"47",161
"48",166
"49",169
"50",172
"51",175
"52",180
"53",181
"54",185
"55",190
"56",191
"57",193
"58",194
"59",195
"60",196
"61",198
"62",200
"63",201
"64",203
"65",205
"66",209
"67",210
"68",211
"69",214
"70",215
"71",216
"72",218
"73",220
"74",222
"75",224
"76",226
"77",228
"78",229
"79",235
"80",240
"81",243
"82",248
"83",250
"84",251
"85",255
"86",258
"87",262
"88",263
"89",269
"90",270
"91",271
"92",273
"93",281
"94",284
"95",285
"96",289
"97",291
"98",294
"99",295
"100",298
"101",301
"102",303
"103",305
"104",307
"105",308
"106",311
"107",314
"108",317
"109",319
"110",320
"111",326
"112",332
"113",339
"114",340
"115",342
"116",345
"117",346
"118",348
"119",349
"120",350
"121",352
"122",353
"123",356
"124",358
"125",360
"126",361
"127",362
"128",363
"129",364
"130",371
"131",375
"132",376
"133",379
"134",381
"135",385
"136",391
"137",393
"138",397
"139",404
"140",406
"141",407
"142",409
"143",410
"144",413
"145",415
"146",419
"147",421
"148",424
"149",428
"150",432
"151",441
"152",442
"153",452
"154",453
"155",454
"156",455
"157",457
"158",460
"159",461
"160",462
"161",464
"162",465
"163",467
"164",470
"165",477
"166",480
"167",481
"168",484
"169",485
"170",487
"171",489
"172",497
"173",502
"174",504
"175",505
"176",516
"177",518
"178",523
"179",532
"180",537
"181",538
"182",539
"183",542
"184",544
"185",545
"186",548
"187",553
"188",554
"189",565
"190",568
"191",572
"192",575
"193",576
"194",577
"195",579
"196",586
"197",587
"198",591
"199",592
"200",597
"201",601
"202",607
"203",608
"204",609
"205",618
"206",619
"207",620
"208",622
"209",624
"210",628
"211",629
"212",631
"213",633
"214",635
"215",636
"216",638
"217",641
"218",646
"219",647
"220",650
"221",652
"222",658
"223",659
"224",660
"225",661
"226",663
"227",669
"228",670
"229",674
"230",676
"231",679
"232",680
"233",681
"234",682
"235",684
"236",685
"237",695
"238",699
"239",700
"240",711
"241",714
"242",721
"243",722
"244",723
"245",724
"246",729
"247",731
"248",732
"249",733
"250",742
"251",746
"252",755
