"","x"
"1",371
"2",374
"3",375
"4",77
"5",369
"6",133
"7",215
"8",562
"9",71
"10",211
"11",707
"12",380
"13",361
"14",387
"15",294
"16",31
"17",218
"18",561
"19",365
"20",383
"21",265
"22",90
"23",23
"24",283
"25",381
"26",379
"27",372
"28",540
"29",267
"30",141
"31",236
"32",299
"33",600
"34",295
"35",292
"36",747
"37",184
"38",496
"39",32
"40",382
"41",305
"42",128
"43",720
"44",244
"45",76
"46",655
"47",698
"48",224
"49",388
"50",310
"51",370
"52",368
"53",366
"54",729
"55",554
"56",426
"57",16
"58",263
"59",367
"60",73
"61",362
"62",21
"63",82
"64",601
"65",700
"66",477
"67",608
"68",507
"69",659
"70",115
"71",552
"72",261
"73",739
"74",330
"75",453
"76",250
"77",565
"78",25
"79",499
"80",314
"81",750
"82",479
"83",711
"84",512
"85",38
"86",564
"87",15
"88",408
"89",669
"90",136
"91",415
"92",190
"93",741
"94",598
"95",421
"96",342
"97",613
"98",132
"99",123
"100",678
"101",688
"102",445
"103",664
"104",618
"105",258
"106",47
"107",414
"108",563
"109",264
"110",111
"111",596
"112",220
"113",290
"114",35
"115",529
"116",634
"117",712
"118",117
"119",156
"120",491
"121",338
"122",732
"123",98
"124",170
"125",334
"126",308
"127",63
"128",385
"129",411
"130",201
"131",332
"132",577
"133",615
"134",79
"135",487
"136",69
"137",576
"138",466
"139",534
"140",734
"141",425
"142",674
"143",83
"144",485
"145",641
"146",249
"147",687
"148",694
"149",658
"150",503
"151",484
"152",710
"153",662
"154",446
"155",166
"156",84
"157",586
"158",511
"159",480
"160",460
"161",550
"162",153
"163",531
"164",428
"165",722
"166",438
"167",435
"168",682
"169",247
"170",624
"171",27
"172",181
"173",185
"174",203
"175",260
"176",139
"177",738
"178",525
"179",719
"180",538
"181",344
"182",697
"183",147
"184",386
"185",547
"186",5
"187",245
"188",736
"189",114
"190",238
"191",459
"192",532
"193",420
"194",391
"195",124
"196",439
"197",429
"198",522
"199",126
"200",462
"201",665
"202",204
"203",605
"204",347
"205",705
"206",455
"207",684
"208",22
"209",7
"210",470
"211",676
"212",666
"213",454
"214",93
"215",346
"216",570
"217",581
"218",718
"219",318
"220",58
"221",400
"222",516
"223",171
"224",50
"225",135
"226",404
"227",575
"228",340
"229",717
"230",402
"231",509
"232",594
"233",557
"234",416
"235",478
"236",18
"237",544
"238",715
"239",291
"240",320
"241",193
"242",742
"243",64
"244",57
"245",29
"246",186
"247",319
"248",444
"249",513
"250",486
"251",469
"252",661
"253",599
"254",196
"255",358
"256",91
"257",350
"258",638
"259",527
"260",187
"261",325
"262",515
"263",735
"264",165
"265",99
"266",235
"267",451
"268",703
"269",504
"270",731
"271",626
"272",262
"273",213
"274",30
"275",449
"276",753
"277",723
"278",333
"279",489
"280",607
"281",19
"282",227
"283",699
"284",162
"285",555
"286",199
"287",116
"288",556
"289",195
"290",399
"291",104
"292",75
"293",704
"294",488
"295",591
"296",74
"297",632
"298",751
"299",628
"300",585
"301",182
"302",668
"303",693
"304",649
"305",452
"306",490
"307",17
"308",106
"309",709
"310",569
"311",589
"312",568
"313",285
"314",242
"315",219
"316",646
"317",654
"318",448
"319",282
"320",65
"321",657
"322",280
"323",721
"324",730
"325",256
"326",660
"327",174
"328",437
"329",214
"330",257
"331",726
"332",59
"333",341
"334",179
"335",603
"336",636
"337",12
"338",191
"339",28
"340",68
"341",222
"342",670
"343",229
"344",49
"345",690
"346",506
"347",481
"348",97
"349",354
"350",44
"351",440
"352",188
"353",274
"354",87
"355",43
"356",125
"357",450
"358",251
"359",41
"360",239
"361",51
"362",692
"363",546
"364",431
"365",246
"366",343
"367",119
"368",419
"369",194
"370",685
"371",326
"372",300
"373",397
"374",609
"375",270
"376",164
"377",158
"378",240
"379",755
"380",691
"381",407
"382",625
"383",198
"384",14
"385",163
"386",733
"387",417
"388",60
"389",497
"390",231
"391",52
"392",197
"393",528
"394",169
"395",526
"396",680
"397",748
"398",725
"399",713
"400",307
"401",317
"402",566
"403",304
"404",148
"405",312
"406",321
"407",587
"408",167
"409",482
"410",55
"411",728
"412",48
"413",683
"414",530
"415",412
"416",237
"417",639
"418",521
"419",472
"420",648
"421",70
"422",621
"423",230
"424",464
"425",508
"426",447
"427",743
"428",328
"429",107
"430",432
"431",26
"432",339
"433",650
"434",78
"435",140
"436",108
"437",473
"438",610
"439",465
"440",24
"441",129
"442",61
"443",81
"444",288
"445",463
"446",323
"447",67
"448",102
"449",595
"450",686
"451",145
"452",146
"453",85
"454",302
"455",210
"456",754
"457",520
"458",560
"459",553
"460",228
"461",309
"462",537
"463",157
"464",120
"465",667
"466",105
"467",269
"468",498
"469",233
"470",620
"471",160
"472",127
"473",708
"474",331
"475",89
"476",422
"477",337
"478",206
"479",357
"480",645
"481",266
"482",144
"483",161
"484",142
"485",737
"486",652
"487",155
"488",592
"489",281
"490",248
"491",612
"492",359
"493",623
"494",519
"495",424
"496",752
"497",749
"498",533
"499",180
"500",602
"501",234
"502",483
"503",539
