"","x"
"1",496
"2",707
"3",542
"4",244
"5",655
"6",401
"7",32
"8",372
"9",677
"10",71
"11",582
"12",633
"13",360
"14",380
"15",128
"16",368
"17",457
"18",211
"19",265
"20",23
"21",540
"22",389
"23",426
"24",369
"25",365
"26",287
"27",299
"28",143
"29",90
"30",394
"31",475
"32",53
"33",279
"34",362
"35",283
"36",376
"37",379
"38",729
"39",284
"40",292
"41",371
"42",374
"43",278
"44",382
"45",310
"46",600
"47",364
"48",263
"49",561
"50",574
"51",16
"52",76
"53",298
"54",218
"55",137
"56",305
"57",378
"58",31
"59",277
"60",37
"61",141
"62",513
"63",12
"64",134
"65",17
"66",479
"67",734
"68",149
"69",641
"70",172
"71",323
"72",639
"73",202
"74",340
"75",494
"76",571
"77",468
"78",153
"79",276
"80",434
"81",652
"82",333
"83",356
"84",622
"85",256
"86",54
"87",286
"88",130
"89",42
"90",245
"91",397
"92",102
"93",670
"94",212
"95",163
"96",300
"97",404
"98",338
"99",725
"100",523
"101",246
"102",187
"103",459
"104",406
"105",495
"106",501
"107",576
"108",358
"109",435
"110",740
"111",111
"112",221
"113",325
"114",81
"115",636
"116",313
"117",93
"118",466
"119",549
"120",231
"121",560
"122",533
"123",194
"124",251
"125",146
"126",52
"127",125
"128",1
"129",532
"130",139
"131",309
"132",373
"133",467
"134",702
"135",517
"136",737
"137",712
"138",662
"139",15
"140",317
"141",144
"142",644
"143",200
"144",474
"145",551
"146",59
"147",607
"148",226
"149",350
"150",717
"151",252
"152",660
"153",714
"154",573
"155",590
"156",344
"157",408
"158",612
"159",393
"160",151
"161",181
"162",443
"163",273
"164",718
"165",545
"166",51
"167",127
"168",616
"169",524
"170",589
"171",201
"172",679
"173",476
"174",500
"175",610
"176",454
"177",598
"178",555
"179",464
"180",402
"181",230
"182",126
"183",572
"184",346
"185",242
"186",603
"187",593
"188",421
"189",20
"190",689
"191",424
"192",687
"193",544
"194",62
"195",156
"196",634
"197",334
"198",145
"199",98
"200",122
"201",469
"202",339
"203",396
"204",86
"205",651
"206",537
"207",247
"208",43
"209",445
"210",260
"211",109
"212",179
"213",663
"214",243
"215",463
"216",458
"217",114
"218",668
"219",731
"220",142
"221",354
"222",83
"223",192
"224",630
"225",484
"226",30
"227",754
"228",118
"229",183
"230",148
"231",131
"232",341
"233",716
"234",264
"235",162
"236",124
"237",430
"238",240
"239",392
"240",473
"241",132
"242",269
"243",608
"244",425
"245",541
"246",25
"247",248
"248",745
"249",96
"250",2
"251",751
"252",606
"253",615
"254",308
"255",611
"256",695
"257",403
"258",508
"259",461
"260",498
"261",208
"262",94
"263",331
"264",410
"265",617
"266",713
"267",522
"268",657
"269",453
"270",335
"271",160
"272",722
"273",437
"274",509
"275",22
"276",627
"277",135
"278",667
"279",190
"280",647
"281",446
"282",14
"283",108
"284",50
"285",749
"286",442
"287",472
"288",441
"289",743
"290",28
"291",649
"292",548
"293",204
"294",390
"295",191
"296",255
"297",478
"298",419
"299",216
"300",673
"301",91
"302",92
"303",95
"304",35
"305",266
"306",599
"307",186
"308",4
"309",301
"310",89
"311",592
"312",330
"313",431
"314",318
"315",203
"316",234
"317",129
"318",13
"319",314
"320",556
"321",605
"322",241
"323",345
"324",399
"325",117
"326",407
"327",27
"328",700
"329",625
"330",342
"331",154
"332",483
"333",481
"334",395
"335",274
"336",174
"337",650
"338",597
"339",70
"340",709
"341",462
"342",721
"343",235
"344",312
"345",490
"346",253
"347",99
"348",526
"349",696
"350",177
"351",674
"352",319
"353",119
"354",423
"355",506
"356",585
"357",595
"358",11
"359",488
"360",450
"361",671
"362",178
"363",624
"364",621
"365",755
"366",222
"367",9
"368",684
"369",45
"370",568
"371",409
"372",171
"373",704
"374",539
"375",288
"376",510
"377",604
"378",683
"379",347
"380",415
"381",84
"382",618
"383",471
"384",113
"385",525
"386",262
"387",112
"388",489
"389",61
"390",72
"391",87
"392",101
"393",270
"394",521
"395",418
"396",492
"397",697
"398",439
"399",315
"400",39
"401",115
"402",19
"403",602
"404",44
"405",56
"406",735
"407",233
"408",491
"409",480
"410",550
"411",705
"412",158
"413",642
"414",414
"415",343
"416",40
"417",640
"418",161
"419",739
"420",477
"421",229
"422",631
"423",105
"424",82
"425",676
"426",65
"427",503
"428",123
"429",609
"430",527
"431",693
"432",643
"433",499
"434",546
"435",646
"436",451
"437",487
"438",152
"439",529
"440",205
"441",470
"442",302
"443",732
"444",420
"445",60
"446",596
"447",738
"448",78
"449",741
"450",176
"451",138
"452",530
"453",432
"454",516
"455",433
"456",227
"457",666
"458",29
"459",505
"460",303
"461",209
"462",67
"463",701
"464",504
"465",74
"466",321
"467",730
"468",661
"469",88
"470",422
"471",629
"472",727
"473",182
"474",405
"475",557
"476",285
"477",249
"478",349
"479",328
"480",329
"481",36
"482",547
"483",587
"484",185
"485",26
"486",104
"487",166
"488",198
"489",694
"490",210
"491",281
"492",332
"493",49
"494",3
"495",448
"496",47
"497",24
"498",690
"499",638
"500",719
"501",620
"502",8
"503",567
