"","x"
"1",600
"2",137
"3",383
"4",542
"5",292
"6",394
"7",561
"8",76
"9",382
"10",514
"11",388
"12",267
"13",310
"14",366
"15",655
"16",133
"17",369
"18",372
"19",426
"20",265
"21",244
"22",536
"23",224
"24",277
"25",71
"26",475
"27",90
"28",677
"29",287
"30",293
"31",31
"32",574
"33",389
"34",23
"35",401
"36",360
"37",73
"38",363
"39",362
"40",378
"41",364
"42",295
"43",184
"44",554
"45",370
"46",633
"47",278
"48",294
"49",540
"50",374
"51",297
"52",698
"53",365
"54",371
"55",53
"56",381
"57",263
"58",284
"59",211
"60",367
"61",77
"62",64
"63",488
"64",193
"65",320
"66",596
"67",686
"68",433
"69",739
"70",395
"71",627
"72",393
"73",289
"74",339
"75",443
"76",157
"77",576
"78",708
"79",635
"80",746
"81",503
"82",425
"83",611
"84",460
"85",462
"86",100
"87",449
"88",672
"89",474
"90",356
"91",7
"92",657
"93",696
"94",152
"95",487
"96",49
"97",709
"98",544
"99",194
"100",399
"101",341
"102",734
"103",17
"104",112
"105",703
"106",556
"107",196
"108",243
"109",507
"110",650
"111",744
"112",404
"113",205
"114",46
"115",742
"116",348
"117",145
"118",2
"119",191
"120",467
"121",615
"122",691
"123",226
"124",207
"125",730
"126",92
"127",213
"128",3
"129",39
"130",481
"131",632
"132",260
"133",335
"134",230
"135",580
"136",427
"137",85
"138",671
"139",352
"140",623
"141",666
"142",668
"143",458
"144",410
"145",567
"146",192
"147",620
"148",551
"149",240
"150",63
"151",251
"152",392
"153",227
"154",57
"155",185
"156",740
"157",174
"158",390
"159",136
"160",612
"161",680
"162",14
"163",188
"164",169
"165",478
"166",48
"167",43
"168",103
"169",12
"170",558
"171",125
"172",301
"173",523
"174",150
"175",489
"176",80
"177",168
"178",27
"179",288
"180",444
"181",156
"182",420
"183",424
"184",724
"185",87
"186",702
"187",204
"188",344
"189",584
"190",131
"191",177
"192",617
"193",308
"194",613
"195",29
"196",593
"197",56
"198",529
"199",699
"200",15
"201",217
"202",504
"203",252
"204",681
"205",58
"206",221
"207",648
"208",349
"209",70
"210",590
"211",749
"212",700
"213",173
"214",619
"215",160
"216",345
"217",531
"218",110
"219",436
"220",69
"221",631
"222",202
"223",665
"224",493
"225",255
"226",147
"227",326
"228",441
"229",9
"230",405
"231",116
"232",329
"233",670
"234",494
"235",568
"236",499
"237",403
"238",309
"239",667
"240",210
"241",146
"242",296
"243",601
"244",432
"245",557
"246",435
"247",312
"248",448
"249",304
"250",491
"251",598
"252",662
"253",282
"254",139
"255",130
"256",683
"257",208
"258",83
"259",40
"260",306
"261",608
"262",22
"263",731
"264",473
"265",629
"266",266
"267",233
"268",417
"269",423
"270",135
"271",411
"272",357
"273",485
"274",270
"275",421
"276",510
"277",628
"278",222
"279",51
"280",563
"281",99
"282",334
"283",302
"284",197
"285",559
"286",465
"287",91
"288",72
"289",588
"290",552
"291",1
"292",429
"293",621
"294",701
"295",325
"296",257
"297",697
"298",337
"299",186
"300",624
"301",659
"302",490
"303",155
"304",597
"305",591
"306",140
"307",505
"308",414
"309",440
"310",728
"311",182
"312",65
"313",418
"314",498
"315",235
"316",225
"317",201
"318",693
"319",328
"320",752
"321",124
"322",497
"323",537
"324",10
"325",656
"326",245
"327",472
"328",634
"329",331
"330",676
"331",195
"332",641
"333",176
"334",716
"335",513
"336",396
"337",428
"338",471
"339",606
"340",111
"341",219
"342",239
"343",548
"344",180
"345",179
"346",254
"347",247
"348",105
"349",78
"350",45
"351",452
"352",715
"353",647
"354",273
"355",178
"356",530
"357",565
"358",539
"359",262
"360",664
"361",695
"362",430
"363",754
"364",321
"365",661
"366",476
"367",67
"368",307
"369",545
"370",741
"371",259
"372",638
"373",68
"374",451
"375",354
"376",132
"377",543
"378",674
"379",346
"380",732
"381",8
"382",642
"383",118
"384",350
"385",398
"386",324
"387",675
"388",44
"389",84
"390",35
"391",142
"392",333
"393",162
"394",422
"395",679
"396",62
"397",75
"398",52
"399",258
"400",316
"401",98
"402",104
"403",719
"404",93
"405",313
"406",610
"407",743
"408",332
"409",34
"410",419
"411",687
"412",220
"413",516
"414",183
"415",175
"416",300
"417",314
"418",599
"419",198
"420",18
"421",101
"422",407
"423",751
"424",438
"425",673
"426",479
"427",439
"428",594
"429",722
"430",66
"431",669
"432",750
"433",454
"434",212
"435",725
"436",231
"437",705
"438",616
"439",589
"440",206
"441",148
"442",721
"443",153
"444",469
"445",138
"446",19
"447",81
"448",216
"449",280
"450",461
"451",532
"452",190
"453",653
"454",654
"455",587
"456",512
"457",13
"458",445
"459",626
"460",336
"461",164
"462",311
"463",319
"464",303
"465",248
"466",391
"467",249
"468",533
"469",41
"470",636
"471",682
"472",549
"473",571
"474",353
"475",54
"476",575
"477",413
"478",323
"479",88
"480",386
"481",113
"482",694
"483",106
"484",609
"485",59
"486",95
"487",509
"488",748
"489",501
"490",330
"491",566
"492",11
"493",272
"494",166
"495",149
"496",459
"497",38
"498",232
"499",727
"500",415
"501",572
"502",578
"503",120
