"","x"
"1",4
"2",6
"3",11
"4",12
"5",20
"6",22
"7",23
"8",27
"9",30
"10",31
"11",32
"12",34
"13",35
"14",38
"15",46
"16",50
"17",55
"18",58
"19",59
"20",62
"21",63
"22",64
"23",65
"24",67
"25",70
"26",73
"27",77
"28",78
"29",79
"30",80
"31",81
"32",83
"33",84
"34",87
"35",88
"36",91
"37",93
"38",94
"39",95
"40",96
"41",101
"42",104
"43",106
"44",109
"45",110
"46",116
"47",118
"48",122
"49",123
"50",126
"51",127
"52",128
"53",129
"54",130
"55",136
"56",138
"57",139
"58",143
"59",148
"60",149
"61",155
"62",157
"63",158
"64",159
"65",162
"66",163
"67",164
"68",166
"69",169
"70",171
"71",174
"72",175
"73",176
"74",177
"75",180
"76",182
"77",188
"78",190
"79",191
"80",194
"81",197
"82",198
"83",200
"84",204
"85",208
"86",213
"87",216
"88",221
"89",222
"90",226
"91",229
"92",237
"93",238
"94",239
"95",241
"96",250
"97",252
"98",254
"99",256
"100",261
"101",266
"102",267
"103",272
"104",273
"105",274
"106",276
"107",294
"108",304
"109",309
"110",315
"111",318
"112",322
"113",325
"114",327
"115",330
"116",334
"117",339
"118",342
"119",344
"120",346
"121",349
"122",350
"123",352
"124",359
"125",360
"126",369
"127",378
"128",379
"129",380
"130",382
"131",384
"132",385
"133",389
"134",391
"135",393
"136",394
"137",396
"138",398
"139",405
"140",407
"141",410
"142",412
"143",413
"144",414
"145",417
"146",423
"147",426
"148",427
"149",435
"150",437
"151",441
"152",443
"153",457
"154",460
"155",463
"156",465
"157",474
"158",475
"159",479
"160",483
"161",484
"162",489
"163",493
"164",494
"165",495
"166",496
"167",497
"168",500
"169",503
"170",509
"171",510
"172",511
"173",514
"174",515
"175",516
"176",517
"177",523
"178",524
"179",527
"180",528
"181",531
"182",542
"183",548
"184",549
"185",550
"186",553
"187",554
"188",559
"189",560
"190",561
"191",562
"192",564
"193",575
"194",577
"195",579
"196",580
"197",581
"198",585
"199",587
"200",591
"201",592
"202",606
"203",608
"204",609
"205",612
"206",614
"207",615
"208",617
"209",638
"210",639
"211",641
"212",642
"213",644
"214",651
"215",657
"216",660
"217",662
"218",663
"219",664
"220",671
"221",674
"222",675
"223",679
"224",680
"225",686
"226",688
"227",691
"228",695
"229",696
"230",697
"231",700
"232",707
"233",709
"234",711
"235",716
"236",717
"237",719
"238",722
"239",723
"240",725
"241",727
"242",729
"243",737
"244",738
"245",740
"246",741
"247",742
"248",743
"249",747
"250",749
"251",753
"252",755
