"","x"
"1",5
"2",9
"3",13
"4",15
"5",19
"6",21
"7",25
"8",27
"9",29
"10",33
"11",35
"12",36
"13",46
"14",47
"15",51
"16",54
"17",56
"18",59
"19",60
"20",64
"21",69
"22",71
"23",77
"24",80
"25",82
"26",84
"27",88
"28",89
"29",96
"30",99
"31",105
"32",107
"33",109
"34",111
"35",113
"36",116
"37",118
"38",119
"39",121
"40",123
"41",124
"42",129
"43",131
"44",134
"45",136
"46",138
"47",141
"48",142
"49",143
"50",144
"51",149
"52",155
"53",162
"54",164
"55",165
"56",166
"57",169
"58",173
"59",175
"60",181
"61",187
"62",189
"63",191
"64",192
"65",193
"66",195
"67",197
"68",199
"69",202
"70",203
"71",205
"72",210
"73",211
"74",217
"75",222
"76",226
"77",238
"78",242
"79",243
"80",244
"81",246
"82",251
"83",254
"84",256
"85",258
"86",261
"87",265
"88",268
"89",270
"90",273
"91",276
"92",278
"93",281
"94",285
"95",287
"96",288
"97",289
"98",290
"99",296
"100",298
"101",299
"102",300
"103",302
"104",303
"105",307
"106",310
"107",317
"108",320
"109",322
"110",324
"111",326
"112",330
"113",333
"114",334
"115",337
"116",338
"117",339
"118",341
"119",343
"120",345
"121",348
"122",349
"123",352
"124",356
"125",358
"126",361
"127",362
"128",363
"129",364
"130",368
"131",372
"132",376
"133",377
"134",378
"135",379
"136",381
"137",384
"138",391
"139",393
"140",394
"141",399
"142",400
"143",405
"144",407
"145",414
"146",415
"147",424
"148",431
"149",433
"150",435
"151",447
"152",451
"153",456
"154",457
"155",462
"156",464
"157",465
"158",467
"159",468
"160",470
"161",473
"162",475
"163",477
"164",480
"165",482
"166",486
"167",493
"168",494
"169",495
"170",497
"171",499
"172",501
"173",503
"174",505
"175",509
"176",512
"177",515
"178",516
"179",517
"180",518
"181",519
"182",522
"183",530
"184",531
"185",533
"186",535
"187",536
"188",538
"189",541
"190",542
"191",544
"192",545
"193",546
"194",547
"195",551
"196",556
"197",559
"198",569
"199",570
"200",571
"201",577
"202",578
"203",581
"204",585
"205",587
"206",593
"207",594
"208",595
"209",597
"210",602
"211",605
"212",607
"213",620
"214",625
"215",626
"216",634
"217",638
"218",639
"219",641
"220",650
"221",655
"222",658
"223",660
"224",670
"225",679
"226",680
"227",683
"228",684
"229",690
"230",692
"231",698
"232",699
"233",702
"234",704
"235",705
"236",709
"237",710
"238",711
"239",718
"240",724
"241",725
"242",726
"243",728
"244",732
"245",734
"246",738
"247",739
"248",742
"249",743
"250",745
"251",753
"252",754
