"","x"
"1",729
"2",369
"3",381
"4",128
"5",380
"6",360
"7",31
"8",236
"9",215
"10",299
"11",283
"12",388
"13",367
"14",292
"15",372
"16",698
"17",542
"18",141
"19",514
"20",363
"21",297
"22",401
"23",298
"24",279
"25",394
"26",284
"27",562
"28",53
"29",133
"30",574
"31",389
"32",374
"33",561
"34",263
"35",633
"36",370
"37",426
"38",16
"39",707
"40",77
"41",295
"42",37
"43",747
"44",475
"45",376
"46",364
"47",540
"48",211
"49",382
"50",322
"51",366
"52",293
"53",496
"54",224
"55",457
"56",73
"57",371
"58",655
"59",365
"60",71
"61",310
"62",185
"63",735
"64",472
"65",672
"66",734
"67",719
"68",17
"69",335
"70",257
"71",177
"72",45
"73",345
"74",124
"75",206
"76",189
"77",57
"78",29
"79",710
"80",458
"81",407
"82",49
"83",730
"84",440
"85",627
"86",5
"87",456
"88",494
"89",575
"90",195
"91",696
"92",491
"93",237
"94",168
"95",415
"96",622
"97",690
"98",701
"99",25
"100",419
"101",12
"102",441
"103",262
"104",448
"105",66
"106",102
"107",178
"108",652
"109",260
"110",247
"111",462
"112",188
"113",544
"114",163
"115",663
"116",481
"117",571
"118",82
"119",221
"120",482
"121",222
"122",104
"123",194
"124",706
"125",631
"126",106
"127",697
"128",272
"129",342
"130",246
"131",657
"132",737
"133",420
"134",47
"135",691
"136",105
"137",134
"138",744
"139",694
"140",108
"141",493
"142",620
"143",422
"144",566
"145",74
"146",548
"147",314
"148",203
"149",239
"150",122
"151",245
"152",587
"153",10
"154",568
"155",470
"156",78
"157",513
"158",112
"159",754
"160",68
"161",258
"162",705
"163",234
"164",724
"165",290
"166",654
"167",266
"168",524
"169",355
"170",307
"171",610
"172",546
"173",95
"174",731
"175",405
"176",659
"177",556
"178",689
"179",304
"180",129
"181",346
"182",231
"183",507
"184",404
"185",555
"186",341
"187",156
"188",451
"189",474
"190",616
"191",316
"192",173
"193",683
"194",660
"195",699
"196",319
"197",86
"198",113
"199",208
"200",604
"201",597
"202",433
"203",463
"204",416
"205",27
"206",435
"207",91
"208",528
"209",392
"210",55
"211",238
"212",717
"213",489
"214",558
"215",145
"216",584
"217",103
"218",26
"219",613
"220",549
"221",58
"222",350
"223",186
"224",454
"225",619
"226",541
"227",149
"228",586
"229",152
"230",4
"231",136
"232",274
"233",373
"234",3
"235",667
"236",268
"237",578
"238",674
"239",432
"240",476
"241",647
"242",461
"243",352
"244",431
"245",606
"246",430
"247",688
"248",577
"249",703
"250",273
"251",21
"252",412
"253",669
"254",483
"255",643
"256",512
"257",668
"258",243
"259",70
"260",670
"261",92
"262",111
"263",230
"264",254
"265",282
"266",750
"267",592
"268",658
"269",167
"270",199
"271",567
"272",495
"273",711
"274",425
"275",259
"276",395
"277",321
"278",115
"279",745
"280",498
"281",749
"282",165
"283",714
"284",755
"285",201
"286",505
"287",33
"288",552
"289",81
"290",170
"291",743
"292",608
"293",526
"294",651
"295",312
"296",226
"297",181
"298",325
"299",276
"300",13
"301",501
"302",151
"303",450
"304",563
"305",126
"306",210
"307",467
"308",409
"309",511
"310",225
"311",228
"312",728
"313",741
"314",662
"315",602
"316",256
"317",162
"318",11
"319",570
"320",24
"321",109
"322",51
"323",427
"324",157
"325",681
"326",644
"327",252
"328",353
"329",601
"330",471
"331",125
"332",510
"333",626
"334",330
"335",348
"336",424
"337",88
"338",338
"339",636
"340",509
"341",521
"342",302
"343",733
"344",311
"345",15
"346",207
"347",553
"348",623
"349",317
"350",727
"351",241
"352",180
"353",523
"354",718
"355",740
"356",469
"357",291
"358",209
"359",684
"360",204
"361",19
"362",205
"363",676
"364",354
"365",423
"366",535
"367",531
"368",445
"369",308
"370",485
"371",484
"372",607
"373",117
"374",645
"375",532
"376",250
"377",220
"378",635
"379",632
"380",306
"381",543
"382",159
"383",713
"384",648
"385",595
"386",738
"387",413
"388",174
"389",83
"390",271
"391",534
"392",753
"393",641
"394",8
"395",508
"396",44
"397",219
"398",525
"399",715
"400",385
"401",487
"402",30
"403",64
"404",406
"405",438
"406",146
"407",480
"408",478
"409",393
"410",517
"411",41
"412",390
"413",465
"414",251
"415",589
"416",687
"417",35
"418",573
"419",547
"420",202
"421",227
"422",193
"423",114
"424",579
"425",408
"426",468
"427",742
"428",229
"429",504
"430",171
"431",253
"432",598
"433",488
"434",34
"435",347
"436",486
"437",397
"438",709
"439",176
"440",40
"441",80
"442",43
"443",118
"444",192
"445",680
"446",538
"447",665
"448",334
"449",502
"450",618
"451",191
"452",187
"453",140
"454",89
"455",679
"456",418
"457",443
"458",217
"459",190
"460",537
"461",444
"462",38
"463",519
"464",621
"465",300
"466",396
"467",411
"468",357
"469",324
"470",751
"471",581
"472",428
"473",130
"474",248
"475",97
"476",605
"477",175
"478",446
"479",429
"480",212
"481",39
"482",7
"483",79
"484",649
"485",160
"486",477
"487",198
"488",473
"489",196
"490",358
"491",240
"492",318
"493",455
"494",637
"495",611
"496",704
"497",183
"498",590
"499",123
"500",56
"501",656
"502",539
"503",99
