"","x"
"1",2
"2",9
"3",17
"4",20
"5",23
"6",24
"7",27
"8",29
"9",32
"10",37
"11",40
"12",42
"13",45
"14",47
"15",48
"16",54
"17",59
"18",60
"19",66
"20",67
"21",69
"22",70
"23",72
"24",78
"25",86
"26",90
"27",92
"28",93
"29",99
"30",100
"31",109
"32",110
"33",111
"34",118
"35",121
"36",122
"37",124
"38",125
"39",137
"40",138
"41",140
"42",141
"43",145
"44",148
"45",149
"46",150
"47",151
"48",153
"49",156
"50",165
"51",171
"52",173
"53",175
"54",176
"55",177
"56",178
"57",180
"58",188
"59",190
"60",192
"61",193
"62",194
"63",198
"64",202
"65",207
"66",208
"67",209
"68",217
"69",220
"70",224
"71",228
"72",229
"73",231
"74",232
"75",238
"76",241
"77",243
"78",245
"79",246
"80",249
"81",250
"82",251
"83",254
"84",255
"85",256
"86",257
"87",258
"88",259
"89",260
"90",261
"91",262
"92",266
"93",267
"94",271
"95",272
"96",275
"97",277
"98",278
"99",279
"100",280
"101",281
"102",284
"103",292
"104",293
"105",300
"106",301
"107",307
"108",312
"109",314
"110",317
"111",318
"112",322
"113",324
"114",328
"115",329
"116",336
"117",338
"118",340
"119",341
"120",345
"121",350
"122",353
"123",355
"124",357
"125",360
"126",371
"127",376
"128",382
"129",386
"130",388
"131",390
"132",393
"133",395
"134",397
"135",398
"136",399
"137",404
"138",405
"139",406
"140",408
"141",411
"142",412
"143",421
"144",423
"145",424
"146",427
"147",428
"148",430
"149",431
"150",433
"151",439
"152",442
"153",445
"154",458
"155",464
"156",469
"157",470
"158",475
"159",477
"160",482
"161",484
"162",490
"163",491
"164",501
"165",506
"166",510
"167",514
"168",515
"169",518
"170",522
"171",529
"172",540
"173",542
"174",546
"175",552
"176",554
"177",555
"178",561
"179",565
"180",568
"181",570
"182",572
"183",573
"184",574
"185",577
"186",578
"187",580
"188",587
"189",593
"190",598
"191",599
"192",601
"193",602
"194",605
"195",608
"196",609
"197",611
"198",614
"199",618
"200",621
"201",623
"202",630
"203",631
"204",633
"205",635
"206",636
"207",642
"208",647
"209",648
"210",650
"211",654
"212",661
"213",662
"214",663
"215",664
"216",669
"217",670
"218",672
"219",676
"220",678
"221",680
"222",682
"223",686
"224",691
"225",695
"226",698
"227",699
"228",700
"229",706
"230",709
"231",713
"232",716
"233",718
"234",720
"235",721
"236",722
"237",723
"238",725
"239",728
"240",732
"241",736
"242",737
"243",738
"244",739
"245",741
"246",743
"247",744
"248",745
"249",747
"250",750
"251",751
"252",755
