"","x"
"1",5
"2",9
"3",11
"4",13
"5",16
"6",20
"7",24
"8",27
"9",31
"10",34
"11",37
"12",40
"13",42
"14",44
"15",47
"16",48
"17",51
"18",53
"19",60
"20",61
"21",62
"22",66
"23",69
"24",70
"25",72
"26",73
"27",74
"28",77
"29",79
"30",83
"31",84
"32",85
"33",88
"34",89
"35",90
"36",91
"37",92
"38",96
"39",97
"40",99
"41",101
"42",105
"43",106
"44",112
"45",113
"46",116
"47",121
"48",124
"49",126
"50",127
"51",133
"52",134
"53",140
"54",145
"55",146
"56",152
"57",153
"58",155
"59",161
"60",166
"61",167
"62",168
"63",172
"64",173
"65",174
"66",181
"67",183
"68",184
"69",188
"70",189
"71",190
"72",192
"73",194
"74",196
"75",197
"76",198
"77",200
"78",204
"79",208
"80",209
"81",210
"82",212
"83",223
"84",224
"85",227
"86",228
"87",229
"88",230
"89",231
"90",232
"91",234
"92",235
"93",237
"94",238
"95",250
"96",253
"97",259
"98",265
"99",272
"100",274
"101",279
"102",281
"103",289
"104",290
"105",292
"106",297
"107",301
"108",302
"109",307
"110",308
"111",309
"112",312
"113",321
"114",328
"115",335
"116",338
"117",340
"118",348
"119",350
"120",359
"121",365
"122",368
"123",373
"124",378
"125",380
"126",382
"127",388
"128",397
"129",398
"130",401
"131",408
"132",409
"133",412
"134",413
"135",420
"136",421
"137",422
"138",424
"139",425
"140",432
"141",433
"142",434
"143",436
"144",438
"145",441
"146",442
"147",444
"148",446
"149",447
"150",448
"151",452
"152",455
"153",456
"154",458
"155",461
"156",467
"157",471
"158",472
"159",473
"160",475
"161",476
"162",478
"163",485
"164",489
"165",494
"166",495
"167",502
"168",506
"169",510
"170",523
"171",528
"172",529
"173",530
"174",540
"175",546
"176",549
"177",551
"178",554
"179",557
"180",558
"181",559
"182",560
"183",562
"184",565
"185",569
"186",570
"187",571
"188",572
"189",573
"190",575
"191",576
"192",577
"193",579
"194",580
"195",581
"196",582
"197",583
"198",585
"199",593
"200",598
"201",602
"202",603
"203",604
"204",611
"205",612
"206",613
"207",616
"208",619
"209",620
"210",621
"211",625
"212",629
"213",632
"214",636
"215",639
"216",645
"217",646
"218",654
"219",659
"220",665
"221",668
"222",669
"223",670
"224",676
"225",677
"226",678
"227",680
"228",681
"229",682
"230",683
"231",685
"232",692
"233",694
"234",698
"235",699
"236",703
"237",719
"238",720
"239",721
"240",725
"241",729
"242",730
"243",731
"244",738
"245",740
"246",741
"247",742
"248",745
"249",747
"250",749
"251",753
"252",754
