"","x"
"1",4
"2",5
"3",6
"4",7
"5",11
"6",13
"7",15
"8",17
"9",19
"10",21
"11",23
"12",26
"13",28
"14",34
"15",36
"16",41
"17",43
"18",53
"19",56
"20",62
"21",64
"22",66
"23",68
"24",71
"25",72
"26",73
"27",74
"28",82
"29",83
"30",84
"31",86
"32",88
"33",89
"34",93
"35",100
"36",103
"37",108
"38",109
"39",110
"40",111
"41",113
"42",118
"43",125
"44",131
"45",133
"46",137
"47",141
"48",143
"49",145
"50",146
"51",147
"52",152
"53",153
"54",154
"55",157
"56",158
"57",167
"58",168
"59",169
"60",176
"61",177
"62",179
"63",180
"64",181
"65",185
"66",188
"67",193
"68",195
"69",197
"70",199
"71",202
"72",209
"73",210
"74",212
"75",213
"76",214
"77",216
"78",225
"79",231
"80",232
"81",236
"82",237
"83",240
"84",242
"85",244
"86",246
"87",252
"88",257
"89",259
"90",260
"91",262
"92",264
"93",269
"94",270
"95",272
"96",277
"97",279
"98",281
"99",282
"100",284
"101",286
"102",289
"103",295
"104",296
"105",304
"106",306
"107",309
"108",310
"109",313
"110",315
"111",318
"112",325
"113",330
"114",334
"115",335
"116",336
"117",340
"118",341
"119",344
"120",346
"121",347
"122",349
"123",353
"124",355
"125",358
"126",360
"127",361
"128",363
"129",368
"130",371
"131",375
"132",378
"133",380
"134",382
"135",389
"136",390
"137",393
"138",396
"139",397
"140",399
"141",401
"142",406
"143",407
"144",409
"145",412
"146",413
"147",417
"148",421
"149",425
"150",426
"151",427
"152",432
"153",435
"154",444
"155",446
"156",447
"157",451
"158",455
"159",456
"160",461
"161",466
"162",469
"163",473
"164",476
"165",477
"166",478
"167",481
"168",486
"169",488
"170",492
"171",493
"172",494
"173",495
"174",496
"175",501
"176",504
"177",506
"178",517
"179",518
"180",519
"181",520
"182",524
"183",529
"184",536
"185",538
"186",540
"187",543
"188",547
"189",550
"190",557
"191",558
"192",562
"193",563
"194",576
"195",577
"196",578
"197",579
"198",586
"199",588
"200",589
"201",594
"202",595
"203",596
"204",608
"205",609
"206",612
"207",613
"208",614
"209",618
"210",623
"211",624
"212",626
"213",627
"214",630
"215",632
"216",635
"217",642
"218",643
"219",653
"220",654
"221",656
"222",659
"223",664
"224",665
"225",666
"226",669
"227",672
"228",673
"229",682
"230",690
"231",691
"232",693
"233",695
"234",696
"235",700
"236",701
"237",708
"238",709
"239",710
"240",714
"241",715
"242",721
"243",723
"244",725
"245",728
"246",730
"247",732
"248",736
"249",745
"250",746
"251",748
"252",752
