"","x"
"1",211
"2",475
"3",77
"4",141
"5",263
"6",297
"7",582
"8",375
"9",457
"10",542
"11",298
"12",265
"13",394
"14",720
"15",698
"16",372
"17",128
"18",360
"19",371
"20",277
"21",374
"22",380
"23",496
"24",383
"25",370
"26",707
"27",387
"28",76
"29",554
"30",90
"31",71
"32",729
"33",73
"34",224
"35",283
"36",401
"37",367
"38",244
"39",279
"40",379
"41",600
"42",278
"43",293
"44",310
"45",37
"46",382
"47",267
"48",540
"49",31
"50",32
"51",137
"52",363
"53",633
"54",143
"55",514
"56",378
"57",292
"58",23
"59",536
"60",53
"61",747
"62",210
"63",301
"64",169
"65",252
"66",579
"67",506
"68",200
"69",570
"70",175
"71",10
"72",34
"73",591
"74",565
"75",722
"76",40
"77",485
"78",647
"79",617
"80",253
"81",148
"82",680
"83",538
"84",443
"85",403
"86",726
"87",154
"88",642
"89",578
"90",580
"91",304
"92",400
"93",393
"94",710
"95",58
"96",12
"97",197
"98",251
"99",746
"100",126
"101",749
"102",544
"103",693
"104",103
"105",522
"106",182
"107",601
"108",238
"109",41
"110",442
"111",550
"112",337
"113",716
"114",674
"115",435
"116",256
"117",26
"118",459
"119",264
"120",493
"121",492
"122",527
"123",229
"124",436
"125",583
"126",167
"127",419
"128",237
"129",614
"130",354
"131",501
"132",576
"133",545
"134",181
"135",64
"136",671
"137",752
"138",339
"139",29
"140",687
"141",42
"142",471
"143",609
"144",377
"145",82
"146",39
"147",62
"148",156
"149",731
"150",214
"151",373
"152",84
"153",733
"154",430
"155",121
"156",454
"157",558
"158",176
"159",477
"160",149
"161",245
"162",89
"163",605
"164",405
"165",743
"166",390
"167",30
"168",309
"169",208
"170",36
"171",356
"172",196
"173",589
"174",291
"175",569
"176",20
"177",92
"178",670
"179",584
"180",560
"181",494
"182",530
"183",708
"184",431
"185",235
"186",327
"187",178
"188",421
"189",701
"190",57
"191",221
"192",396
"193",581
"194",49
"195",317
"196",231
"197",280
"198",155
"199",510
"200",250
"201",135
"202",420
"203",623
"204",703
"205",193
"206",742
"207",192
"208",416
"209",631
"210",199
"211",186
"212",1
"213",586
"214",202
"215",719
"216",110
"217",342
"218",625
"219",260
"220",357
"221",3
"222",106
"223",80
"224",429
"225",418
"226",455
"227",452
"228",44
"229",424
"230",114
"231",592
"232",51
"233",425
"234",660
"235",622
"236",248
"237",13
"238",692
"239",534
"240",628
"241",533
"242",324
"243",161
"244",640
"245",691
"246",307
"247",268
"248",273
"249",315
"250",465
"251",74
"252",643
"253",63
"254",547
"255",359
"256",505
"257",587
"258",555
"259",515
"260",358
"261",17
"262",738
"263",753
"264",234
"265",333
"266",172
"267",645
"268",112
"269",732
"270",744
"271",604
"272",198
"273",336
"274",271
"275",180
"276",577
"277",572
"278",104
"279",621
"280",504
"281",262
"282",138
"283",748
"284",266
"285",711
"286",219
"287",392
"288",512
"289",695
"290",290
"291",411
"292",195
"293",402
"294",55
"295",564
"296",153
"297",441
"298",736
"299",122
"300",95
"301",220
"302",523
"303",666
"304",553
"305",486
"306",152
"307",259
"308",150
"309",516
"310",171
"311",233
"312",88
"313",546
"314",664
"315",272
"316",725
"317",615
"318",503
"319",281
"320",624
"321",347
"322",669
"323",222
"324",48
"325",129
"326",43
"327",7
"328",541
"329",318
"330",599
"331",343
"332",712
"333",529
"334",190
"335",162
"336",724
"337",11
"338",462
"339",573
"340",45
"341",495
"342",694
"343",406
"344",528
"345",688
"346",98
"347",535
"348",119
"349",549
"350",225
"351",123
"352",330
"353",261
"354",158
"355",205
"356",433
"357",526
"358",21
"359",270
"360",174
"361",518
"362",508
"363",713
"364",352
"365",269
"366",6
"367",699
"368",274
"369",511
"370",194
"371",750
"372",571
"373",164
"374",350
"375",502
"376",355
"377",69
"378",662
"379",696
"380",552
"381",718
"382",132
"383",567
"384",332
"385",344
"386",83
"387",227
"388",543
"389",91
"390",702
"391",395
"392",739
"393",612
"394",422
"395",288
"396",464
"397",479
"398",489
"399",341
"400",79
"401",282
"402",249
"403",120
"404",59
"405",116
"406",490
"407",590
"408",520
"409",704
"410",438
"411",450
"412",346
"413",648
"414",607
"415",226
"416",61
"417",705
"418",637
"419",423
"420",635
"421",740
"422",289
"423",641
"424",611
"425",466
"426",509
"427",242
"428",500
"429",437
"430",67
"431",484
"432",191
"433",634
"434",428
"435",246
"436",682
"437",9
"438",230
"439",597
"440",331
"441",507
"442",697
"443",681
"444",232
"445",644
"446",661
"447",85
"448",497
"449",94
"450",629
"451",458
"452",596
"453",409
"454",308
"455",721
"456",636
"457",483
"458",311
"459",165
"460",652
"461",72
"462",575
"463",159
"464",413
"465",588
"466",131
"467",66
"468",521
"469",548
"470",142
"471",46
"472",213
"473",585
"474",127
"475",482
"476",4
"477",675
"478",107
"479",415
"480",101
"481",345
"482",683
"483",717
"484",115
"485",448
"486",151
"487",100
"488",594
"489",557
"490",391
"491",81
"492",568
"493",397
"494",300
"495",65
"496",531
"497",247
"498",481
"499",70
"500",668
"501",469
"502",313
"503",488
