"","x"
"1",394
"2",582
"3",37
"4",374
"5",600
"6",677
"7",292
"8",698
"9",367
"10",574
"11",720
"12",362
"13",707
"14",211
"15",655
"16",633
"17",267
"18",514
"19",76
"20",293
"21",366
"22",215
"23",184
"24",457
"25",31
"26",561
"27",278
"28",298
"29",379
"30",369
"31",16
"32",299
"33",384
"34",224
"35",263
"36",387
"37",542
"38",283
"39",475
"40",294
"41",32
"42",218
"43",265
"44",287
"45",370
"46",297
"47",383
"48",376
"49",305
"50",747
"51",322
"52",729
"53",381
"54",554
"55",388
"56",365
"57",77
"58",372
"59",364
"60",128
"61",90
"62",510
"63",702
"64",114
"65",220
"66",487
"67",222
"68",489
"69",303
"70",275
"71",597
"72",471
"73",505
"74",290
"75",645
"76",484
"77",178
"78",106
"79",160
"80",120
"81",171
"82",525
"83",663
"84",584
"85",685
"86",247
"87",311
"88",569
"89",544
"90",122
"91",617
"92",326
"93",327
"94",706
"95",641
"96",573
"97",229
"98",243
"99",206
"100",515
"101",328
"102",268
"103",424
"104",101
"105",104
"106",99
"107",541
"108",430
"109",750
"110",288
"111",603
"112",356
"113",681
"114",591
"115",499
"116",200
"117",449
"118",671
"119",314
"120",575
"121",566
"122",14
"123",480
"124",239
"125",316
"126",445
"127",611
"128",605
"129",324
"130",254
"131",522
"132",250
"133",150
"134",208
"135",657
"136",742
"137",497
"138",459
"139",580
"140",139
"141",227
"142",738
"143",24
"144",705
"145",402
"146",187
"147",602
"148",183
"149",151
"150",533
"151",241
"152",604
"153",443
"154",599
"155",49
"156",546
"157",419
"158",165
"159",44
"160",619
"161",410
"162",713
"163",333
"164",136
"165",724
"166",135
"167",531
"168",273
"169",238
"170",683
"171",437
"172",132
"173",610
"174",744
"175",317
"176",319
"177",439
"178",607
"179",649
"180",204
"181",551
"182",716
"183",175
"184",191
"185",105
"186",207
"187",694
"188",667
"189",255
"190",408
"191",142
"192",256
"193",678
"194",170
"195",348
"196",416
"197",448
"198",80
"199",102
"200",530
"201",440
"202",450
"203",189
"204",472
"205",620
"206",127
"207",221
"208",755
"209",186
"210",78
"211",622
"212",422
"213",737
"214",291
"215",307
"216",196
"217",116
"218",658
"219",668
"220",687
"221",553
"222",35
"223",639
"224",192
"225",442
"226",629
"227",373
"228",124
"229",648
"230",621
"231",731
"232",636
"233",3
"234",463
"235",40
"236",57
"237",697
"238",680
"239",436
"240",631
"241",8
"242",230
"243",155
"244",548
"245",228
"246",338
"247",460
"248",91
"249",560
"250",468
"251",483
"252",502
"253",339
"254",65
"255",572
"256",452
"257",261
"258",516
"259",735
"260",20
"261",190
"262",164
"263",123
"264",650
"265",718
"266",689
"267",234
"268",433
"269",675
"270",395
"271",739
"272",431
"273",511
"274",587
"275",350
"276",156
"277",434
"278",545
"279",47
"280",351
"281",527
"282",458
"283",148
"284",464
"285",567
"286",465
"287",245
"288",233
"289",508
"290",359
"291",2
"292",660
"293",352
"294",70
"295",173
"296",555
"297",329
"298",644
"299",453
"300",719
"301",420
"302",733
"303",126
"304",722
"305",377
"306",727
"307",647
"308",429
"309",10
"310",332
"311",498
"312",652
"313",438
"314",528
"315",130
"316",45
"317",699
"318",616
"319",581
"320",98
"321",166
"322",276
"323",625
"324",117
"325",485
"326",301
"327",38
"328",219
"329",559
"330",79
"331",159
"332",414
"333",751
"334",601
"335",512
"336",235
"337",27
"338",163
"339",704
"340",161
"341",331
"342",172
"343",97
"344",534
"345",712
"346",679
"347",392
"348",741
"349",248
"350",59
"351",726
"352",112
"353",342
"354",686
"355",523
"356",564
"357",490
"358",302
"359",144
"360",253
"361",703
"362",129
"363",503
"364",119
"365",203
"366",598
"367",640
"368",606
"369",22
"370",337
"371",18
"372",95
"373",50
"374",321
"375",149
"376",52
"377",271
"378",482
"379",223
"380",526
"381",500
"382",415
"383",308
"384",55
"385",423
"386",634
"387",69
"388",568
"389",87
"390",646
"391",740
"392",85
"393",201
"394",676
"395",323
"396",138
"397",549
"398",94
"399",418
"400",552
"401",46
"402",67
"403",343
"404",320
"405",12
"406",717
"407",226
"408",266
"409",121
"410",63
"411",571
"412",749
"413",743
"414",491
"415",280
"416",405
"417",39
"418",274
"419",33
"420",711
"421",674
"422",662
"423",107
"424",29
"425",479
"426",174
"427",312
"428",30
"429",285
"430",615
"431",400
"432",593
"433",115
"434",61
"435",754
"436",9
"437",198
"438",556
"439",258
"440",385
"441",507
"442",583
"443",565
"444",441
"445",58
"446",692
"447",638
"448",753
"449",92
"450",398
"451",428
"452",357
"453",592
"454",539
"455",48
"456",54
"457",182
"458",535
"459",462
"460",467
"461",251
"462",532
"463",391
"464",513
"465",590
"466",300
"467",217
"468",386
"469",194
"470",474
"471",688
"472",411
"473",651
"474",454
"475",25
"476",51
"477",470
"478",403
"479",162
"480",42
"481",354
"482",628
"483",585
"484",661
"485",521
"486",96
"487",684
"488",205
"489",140
"490",81
"491",537
"492",637
"493",734
"494",249
"495",134
"496",1
"497",670
"498",404
"499",75
"500",60
"501",570
"502",345
"503",509
