"","x"
"1",236
"2",366
"3",128
"4",401
"5",215
"6",287
"7",369
"8",379
"9",370
"10",298
"11",600
"12",71
"13",73
"14",384
"15",299
"16",374
"17",361
"18",16
"19",362
"20",367
"21",387
"22",283
"23",729
"24",368
"25",536
"26",364
"27",394
"28",143
"29",297
"30",184
"31",372
"32",378
"33",31
"34",265
"35",263
"36",707
"37",426
"38",133
"39",294
"40",244
"41",211
"42",305
"43",677
"44",389
"45",218
"46",381
"47",457
"48",76
"49",295
"50",375
"51",383
"52",365
"53",77
"54",582
"55",53
"56",562
"57",363
"58",496
"59",310
"60",655
"61",380
"62",530
"63",416
"64",419
"65",80
"66",155
"67",43
"68",567
"69",545
"70",441
"71",303
"72",486
"73",471
"74",325
"75",547
"76",653
"77",3
"78",583
"79",270
"80",579
"81",712
"82",557
"83",391
"84",10
"85",459
"86",139
"87",584
"88",454
"89",195
"90",157
"91",191
"92",15
"93",415
"94",742
"95",116
"96",513
"97",517
"98",733
"99",450
"100",135
"101",674
"102",274
"103",222
"104",264
"105",447
"106",684
"107",644
"108",616
"109",112
"110",36
"111",55
"112",320
"113",727
"114",434
"115",617
"116",385
"117",498
"118",483
"119",186
"120",594
"121",58
"122",679
"123",628
"124",199
"125",667
"126",203
"127",44
"128",285
"129",701
"130",604
"131",683
"132",166
"133",35
"134",632
"135",200
"136",332
"137",123
"138",81
"139",89
"140",268
"141",634
"142",489
"143",25
"144",354
"145",51
"146",497
"147",749
"148",528
"149",402
"150",463
"151",485
"152",19
"153",666
"154",214
"155",468
"156",304
"157",418
"158",358
"159",50
"160",525
"161",181
"162",119
"163",120
"164",22
"165",96
"166",39
"167",535
"168",247
"169",316
"170",671
"171",13
"172",481
"173",566
"174",495
"175",590
"176",659
"177",98
"178",512
"179",643
"180",101
"181",656
"182",688
"183",187
"184",444
"185",740
"186",21
"187",592
"188",503
"189",629
"190",488
"191",57
"192",575
"193",105
"194",189
"195",117
"196",79
"197",308
"198",11
"199",61
"200",282
"201",235
"202",205
"203",339
"204",550
"205",526
"206",147
"207",5
"208",697
"209",509
"210",640
"211",467
"212",410
"213",113
"214",276
"215",692
"216",689
"217",1
"218",539
"219",714
"220",735
"221",549
"222",273
"223",331
"224",221
"225",242
"226",212
"227",227
"228",337
"229",437
"230",645
"231",534
"232",230
"233",356
"234",12
"235",313
"236",613
"237",107
"238",612
"239",349
"240",451
"241",146
"242",240
"243",18
"244",502
"245",626
"246",704
"247",520
"248",537
"249",88
"250",396
"251",179
"252",56
"253",425
"254",702
"255",665
"256",126
"257",615
"258",516
"259",505
"260",288
"261",531
"262",694
"263",508
"264",351
"265",627
"266",668
"267",64
"268",551
"269",569
"270",461
"271",85
"272",309
"273",321
"274",705
"275",452
"276",538
"277",342
"278",596
"279",696
"280",553
"281",97
"282",413
"283",46
"284",660
"285",26
"286",527
"287",335
"288",302
"289",754
"290",651
"291",174
"292",474
"293",326
"294",158
"295",162
"296",576
"297",290
"298",334
"299",731
"300",504
"301",131
"302",639
"303",237
"304",544
"305",708
"306",748
"307",352
"308",571
"309",541
"310",556
"311",690
"312",719
"313",239
"314",75
"315",234
"316",52
"317",449
"318",213
"319",586
"320",403
"321",414
"322",154
"323",160
"324",620
"325",296
"326",453
"327",323
"328",373
"329",315
"330",606
"331",619
"332",210
"333",94
"334",197
"335",347
"336",400
"337",560
"338",102
"339",649
"340",136
"341",591
"342",524
"343",182
"344",548
"345",432
"346",253
"347",68
"348",607
"349",715
"350",641
"351",132
"352",216
"353",487
"354",167
"355",588
"356",589
"357",159
"358",558
"359",129
"360",346
"361",519
"362",479
"363",204
"364",306
"365",87
"366",65
"367",658
"368",455
"369",478
"370",638
"371",49
"372",4
"373",30
"374",223
"375",687
"376",657
"377",185
"378",724
"379",248
"380",104
"381",170
"382",595
"383",693
"384",327
"385",106
"386",233
"387",730
"388",142
"389",429
"390",435
"391",83
"392",286
"393",269
"394",597
"395",163
"396",108
"397",685
"398",6
"399",499
"400",465
"401",543
"402",417
"403",62
"404",492
"405",392
"406",82
"407",84
"408",169
"409",41
"410",624
"411",377
"412",343
"413",563
"414",675
"415",533
"416",446
"417",134
"418",168
"419",456
"420",438
"421",196
"422",681
"423",581
"424",74
"425",7
"426",448
"427",753
"428",311
"429",348
"430",622
"431",225
"432",226
"433",603
"434",734
"435",493
"436",289
"437",726
"438",717
"439",172
"440",333
"441",422
"442",201
"443",206
"444",291
"445",103
"446",436
"447",152
"448",161
"449",710
"450",673
"451",330
"452",114
"453",462
"454",511
"455",319
"456",95
"457",472
"458",521
"459",344
"460",14
"461",646
"462",38
"463",652
"464",443
"465",460
"466",127
"467",144
"468",507
"469",183
"470",219
"471",440
"472",637
"473",494
"474",610
"475",564
"476",34
"477",532
"478",703
"479",523
"480",466
"481",164
"482",752
"483",91
"484",130
"485",115
"486",711
"487",420
"488",559
"489",359
"490",8
"491",28
"492",252
"493",480
"494",585
"495",63
"496",746
"497",473
"498",625
"499",500
"500",407
"501",476
"502",33
"503",409
