"","x"
"1",514
"2",143
"3",401
"4",284
"5",23
"6",295
"7",362
"8",375
"9",540
"10",31
"11",383
"12",542
"13",655
"14",426
"15",370
"16",388
"17",364
"18",382
"19",263
"20",267
"21",292
"22",380
"23",582
"24",299
"25",536
"26",244
"27",389
"28",310
"29",698
"30",381
"31",368
"32",366
"33",236
"34",554
"35",372
"36",53
"37",278
"38",265
"39",633
"40",211
"41",293
"42",294
"43",287
"44",367
"45",77
"46",376
"47",378
"48",37
"49",374
"50",128
"51",73
"52",137
"53",574
"54",384
"55",298
"56",90
"57",729
"58",16
"59",215
"60",720
"61",379
"62",425
"63",354
"64",437
"65",189
"66",203
"67",145
"68",594
"69",527
"70",340
"71",435
"72",34
"73",449
"74",413
"75",465
"76",343
"77",714
"78",275
"79",93
"80",170
"81",108
"82",253
"83",668
"84",590
"85",50
"86",186
"87",419
"88",706
"89",483
"90",464
"91",291
"92",587
"93",319
"94",13
"95",440
"96",430
"97",183
"98",281
"99",48
"100",56
"101",44
"102",421
"103",341
"104",484
"105",95
"106",434
"107",346
"108",214
"109",751
"110",22
"111",212
"112",351
"113",103
"114",330
"115",217
"116",558
"117",397
"118",246
"119",185
"120",545
"121",176
"122",518
"123",711
"124",250
"125",157
"126",482
"127",195
"128",392
"129",573
"130",737
"131",35
"132",38
"133",134
"134",5
"135",748
"136",288
"137",118
"138",552
"139",318
"140",110
"141",12
"142",489
"143",474
"144",699
"145",701
"146",75
"147",410
"148",286
"149",740
"150",678
"151",497
"152",102
"153",332
"154",329
"155",29
"156",572
"157",524
"158",1
"159",612
"160",89
"161",718
"162",155
"163",626
"164",578
"165",749
"166",499
"167",24
"168",194
"169",509
"170",79
"171",210
"172",560
"173",233
"174",187
"175",704
"176",644
"177",473
"178",323
"179",20
"180",177
"181",51
"182",42
"183",471
"184",505
"185",728
"186",738
"187",480
"188",285
"189",339
"190",519
"191",494
"192",754
"193",730
"194",63
"195",463
"196",21
"197",222
"198",460
"199",620
"200",300
"201",622
"202",422
"203",30
"204",556
"205",477
"206",611
"207",604
"208",470
"209",331
"210",17
"211",391
"212",755
"213",491
"214",683
"215",657
"216",146
"217",550
"218",741
"219",512
"220",567
"221",629
"222",209
"223",127
"224",72
"225",687
"226",605
"227",317
"228",336
"229",557
"230",520
"231",180
"232",502
"233",138
"234",69
"235",575
"236",54
"237",179
"238",174
"239",507
"240",97
"241",148
"242",564
"243",158
"244",117
"245",616
"246",91
"247",407
"248",658
"249",296
"250",443
"251",585
"252",266
"253",547
"254",619
"255",606
"256",530
"257",257
"258",106
"259",163
"260",592
"261",328
"262",169
"263",64
"264",92
"265",414
"266",517
"267",692
"268",526
"269",164
"270",726
"271",112
"272",624
"273",393
"274",665
"275",663
"276",260
"277",642
"278",495
"279",326
"280",485
"281",269
"282",666
"283",625
"284",403
"285",451
"286",237
"287",735
"288",712
"289",649
"290",197
"291",173
"292",565
"293",115
"294",498
"295",664
"296",208
"297",67
"298",26
"299",101
"300",282
"301",638
"302",206
"303",116
"304",641
"305",320
"306",150
"307",161
"308",516
"309",191
"310",662
"311",577
"312",417
"313",750
"314",598
"315",131
"316",78
"317",632
"318",132
"319",114
"320",607
"321",243
"322",290
"323",254
"324",356
"325",636
"326",99
"327",302
"328",149
"329",270
"330",402
"331",58
"332",702
"333",171
"334",503
"335",182
"336",650
"337",188
"338",455
"339",357
"340",204
"341",83
"342",753
"343",125
"344",672
"345",193
"346",579
"347",725
"348",634
"349",85
"350",242
"351",315
"352",198
"353",202
"354",216
"355",345
"356",618
"357",555
"358",646
"359",276
"360",66
"361",488
"362",681
"363",528
"364",126
"365",74
"366",591
"367",603
"368",543
"369",432
"370",223
"371",533
"372",697
"373",615
"374",166
"375",262
"376",304
"377",596
"378",628
"379",531
"380",510
"381",529
"382",154
"383",667
"384",201
"385",230
"386",313
"387",525
"388",136
"389",595
"390",412
"391",673
"392",221
"393",476
"394",144
"395",459
"396",49
"397",15
"398",62
"399",409
"400",162
"401",235
"402",6
"403",156
"404",643
"405",190
"406",256
"407",352
"408",11
"409",674
"410",682
"411",349
"412",338
"413",685
"414",123
"415",583
"416",334
"417",680
"418",9
"419",569
"420",14
"421",487
"422",447
"423",2
"424",342
"425",752
"426",98
"427",248
"428",456
"429",152
"430",631
"431",160
"432",727
"433",671
"434",122
"435",271
"436",344
"437",40
"438",337
"439",744
"440",610
"441",690
"442",454
"443",178
"444",601
"445",325
"446",535
"447",721
"448",46
"449",82
"450",100
"451",87
"452",10
"453",347
"454",168
"455",537
"456",522
"457",688
"458",719
"459",65
"460",377
"461",120
"462",637
"463",390
"464",486
"465",28
"466",261
"467",312
"468",280
"469",59
"470",559
"471",147
"472",544
"473",445
"474",648
"475",538
"476",167
"477",220
"478",635
"479",450
"480",373
"481",710
"482",539
"483",676
"484",88
"485",333
"486",608
"487",273
"488",321
"489",139
"490",695
"491",43
"492",732
"493",335
"494",124
"495",353
"496",734
"497",264
"498",448
"499",135
"500",307
"501",733
"502",479
"503",219
