"","x"
"1",292
"2",363
"3",384
"4",707
"5",23
"6",310
"7",244
"8",322
"9",698
"10",747
"11",293
"12",600
"13",379
"14",540
"15",37
"16",394
"17",378
"18",133
"19",77
"20",369
"21",360
"22",184
"23",677
"24",76
"25",382
"26",582
"27",368
"28",137
"29",31
"30",16
"31",71
"32",263
"33",633
"34",375
"35",496
"36",720
"37",371
"38",475
"39",224
"40",215
"41",283
"42",364
"43",389
"44",361
"45",542
"46",374
"47",265
"48",366
"49",295
"50",562
"51",514
"52",284
"53",376
"54",380
"55",370
"56",279
"57",141
"58",278
"59",554
"60",297
"61",298
"62",579
"63",669
"64",618
"65",139
"66",730
"67",254
"68",539
"69",611
"70",742
"71",233
"72",10
"73",672
"74",198
"75",207
"76",537
"77",678
"78",524
"79",134
"80",721
"81",416
"82",501
"83",196
"84",656
"85",156
"86",9
"87",300
"88",532
"89",311
"90",714
"91",411
"92",398
"93",232
"94",344
"95",204
"96",546
"97",456
"98",648
"99",583
"100",613
"101",272
"102",64
"103",296
"104",97
"105",187
"106",26
"107",75
"108",12
"109",119
"110",240
"111",423
"112",584
"113",237
"114",44
"115",585
"116",754
"117",261
"118",645
"119",431
"120",507
"121",83
"122",596
"123",465
"124",87
"125",303
"126",581
"127",202
"128",126
"129",96
"130",45
"131",661
"132",48
"133",589
"134",510
"135",210
"136",353
"137",276
"138",285
"139",604
"140",425
"141",343
"142",92
"143",226
"144",29
"145",235
"146",556
"147",480
"148",624
"149",103
"150",629
"151",160
"152",36
"153",518
"154",145
"155",85
"156",135
"157",417
"158",733
"159",24
"160",576
"161",129
"162",392
"163",40
"164",746
"165",99
"166",686
"167",508
"168",737
"169",286
"170",493
"171",736
"172",449
"173",688
"174",173
"175",638
"176",221
"177",446
"178",428
"179",164
"180",152
"181",724
"182",212
"183",21
"184",429
"185",637
"186",201
"187",543
"188",54
"189",703
"190",675
"191",708
"192",115
"193",178
"194",443
"195",491
"196",59
"197",568
"198",65
"199",347
"200",732
"201",397
"202",453
"203",405
"204",131
"205",513
"206",439
"207",577
"208",400
"209",467
"210",169
"211",51
"212",552
"213",334
"214",458
"215",744
"216",189
"217",617
"218",653
"219",142
"220",715
"221",155
"222",679
"223",274
"224",529
"225",357
"226",138
"227",8
"228",418
"229",470
"230",11
"231",410
"232",516
"233",676
"234",498
"235",445
"236",545
"237",646
"238",614
"239",683
"240",472
"241",705
"242",132
"243",644
"244",530
"245",408
"246",634
"247",489
"248",660
"249",205
"250",594
"251",144
"252",745
"253",603
"254",738
"255",593
"256",550
"257",275
"258",329
"259",113
"260",588
"261",702
"262",125
"263",4
"264",339
"265",149
"266",250
"267",225
"268",302
"269",373
"270",517
"271",301
"272",557
"273",101
"274",743
"275",43
"276",750
"277",522
"278",123
"279",15
"280",602
"281",308
"282",541
"283",174
"284",749
"285",193
"286",352
"287",534
"288",270
"289",671
"290",404
"291",354
"292",430
"293",725
"294",695
"295",14
"296",447
"297",168
"298",595
"299",551
"300",632
"301",587
"302",349
"303",93
"304",497
"305",321
"306",176
"307",612
"308",264
"309",531
"310",162
"311",578
"312",266
"313",471
"314",84
"315",52
"316",716
"317",327
"318",599
"319",153
"320",69
"321",451
"322",419
"323",684
"324",238
"325",442
"326",739
"327",150
"328",469
"329",95
"330",503
"331",220
"332",693
"333",521
"334",208
"335",409
"336",477
"337",167
"338",136
"339",722
"340",390
"341",241
"342",63
"343",312
"344",511
"345",413
"346",227
"347",607
"348",651
"349",22
"350",341
"351",515
"352",670
"353",333
"354",331
"355",630
"356",659
"357",569
"358",315
"359",148
"360",200
"361",46
"362",66
"363",324
"364",107
"365",490
"366",259
"367",281
"368",726
"369",421
"370",161
"371",680
"372",654
"373",146
"374",3
"375",219
"376",438
"377",38
"378",509
"379",251
"380",512
"381",454
"382",197
"383",35
"384",249
"385",306
"386",623
"387",484
"388",246
"389",701
"390",741
"391",590
"392",452
"393",519
"394",243
"395",291
"396",58
"397",7
"398",273
"399",559
"400",109
"401",687
"402",70
"403",159
"404",486
"405",681
"406",727
"407",753
"408",304
"409",147
"410",163
"411",626
"412",495
"413",479
"414",597
"415",566
"416",665
"417",533
"418",682
"419",171
"420",330
"421",242
"422",621
"423",396
"424",606
"425",699
"426",658
"427",415
"428",230
"429",697
"430",609
"431",309
"432",328
"433",337
"434",459
"435",619
"436",100
"437",67
"438",269
"439",42
"440",525
"441",213
"442",635
"443",474
"444",414
"445",80
"446",57
"447",393
"448",575
"449",74
"450",342
"451",182
"452",553
"453",563
"454",641
"455",319
"456",598
"457",228
"458",13
"459",500
"460",412
"461",346
"462",111
"463",567
"464",643
"465",79
"466",91
"467",34
"468",122
"469",616
"470",558
"471",199
"472",662
"473",407
"474",195
"475",253
"476",492
"477",538
"478",108
"479",5
"480",33
"481",358
"482",151
"483",124
"484",608
"485",527
"486",502
"487",740
"488",432
"489",437
"490",485
"491",121
"492",350
"493",657
"494",290
"495",549
"496",504
"497",222
"498",564
"499",47
"500",188
"501",209
"502",231
"503",268
