"","x"
"1",2
"2",4
"3",6
"4",7
"5",10
"6",12
"7",14
"8",19
"9",20
"10",23
"11",26
"12",27
"13",28
"14",31
"15",33
"16",38
"17",44
"18",47
"19",52
"20",54
"21",55
"22",57
"23",58
"24",63
"25",64
"26",65
"27",69
"28",73
"29",75
"30",76
"31",77
"32",79
"33",80
"34",81
"35",89
"36",90
"37",92
"38",98
"39",105
"40",117
"41",121
"42",125
"43",137
"44",146
"45",147
"46",158
"47",161
"48",165
"49",169
"50",170
"51",172
"52",174
"53",176
"54",178
"55",180
"56",182
"57",184
"58",185
"59",188
"60",189
"61",190
"62",196
"63",197
"64",199
"65",202
"66",209
"67",210
"68",223
"69",225
"70",226
"71",227
"72",230
"73",235
"74",236
"75",240
"76",244
"77",246
"78",247
"79",248
"80",249
"81",252
"82",255
"83",256
"84",257
"85",258
"86",261
"87",264
"88",265
"89",266
"90",267
"91",268
"92",272
"93",276
"94",280
"95",284
"96",287
"97",290
"98",293
"99",297
"100",298
"101",300
"102",301
"103",304
"104",305
"105",308
"106",311
"107",312
"108",320
"109",322
"110",324
"111",326
"112",327
"113",329
"114",330
"115",332
"116",333
"117",334
"118",335
"119",336
"120",337
"121",340
"122",343
"123",346
"124",348
"125",355
"126",357
"127",358
"128",360
"129",361
"130",364
"131",368
"132",370
"133",372
"134",375
"135",376
"136",378
"137",379
"138",385
"139",389
"140",393
"141",398
"142",399
"143",403
"144",404
"145",409
"146",414
"147",415
"148",416
"149",420
"150",422
"151",424
"152",428
"153",432
"154",435
"155",438
"156",439
"157",441
"158",444
"159",446
"160",450
"161",452
"162",456
"163",459
"164",461
"165",462
"166",464
"167",466
"168",467
"169",468
"170",472
"171",473
"172",474
"173",476
"174",478
"175",481
"176",485
"177",487
"178",489
"179",491
"180",503
"181",504
"182",506
"183",511
"184",515
"185",518
"186",519
"187",522
"188",526
"189",528
"190",537
"191",538
"192",539
"193",548
"194",550
"195",557
"196",564
"197",566
"198",569
"199",570
"200",573
"201",580
"202",583
"203",584
"204",588
"205",589
"206",603
"207",604
"208",605
"209",609
"210",620
"211",623
"212",625
"213",627
"214",628
"215",635
"216",638
"217",639
"218",640
"219",643
"220",646
"221",647
"222",651
"223",652
"224",654
"225",658
"226",664
"227",668
"228",671
"229",676
"230",679
"231",683
"232",685
"233",686
"234",692
"235",693
"236",694
"237",699
"238",702
"239",704
"240",710
"241",711
"242",712
"243",713
"244",717
"245",721
"246",722
"247",723
"248",725
"249",730
"250",733
"251",747
"252",748
