"","x"
"1",366
"2",128
"3",382
"4",265
"5",184
"6",244
"7",73
"8",540
"9",496
"10",401
"11",310
"12",297
"13",747
"14",143
"15",299
"16",383
"17",364
"18",305
"19",600
"20",215
"21",374
"22",16
"23",582
"24",77
"25",729
"26",384
"27",475
"28",376
"29",293
"30",363
"31",378
"32",53
"33",76
"34",367
"35",322
"36",677
"37",380
"38",707
"39",141
"40",236
"41",283
"42",655
"43",574
"44",298
"45",372
"46",71
"47",365
"48",698
"49",361
"50",211
"51",370
"52",554
"53",561
"54",389
"55",287
"56",379
"57",295
"58",388
"59",394
"60",37
"61",368
"62",637
"63",593
"64",20
"65",160
"66",212
"67",613
"68",730
"69",242
"70",173
"71",334
"72",338
"73",408
"74",606
"75",602
"76",421
"77",138
"78",493
"79",344
"80",668
"81",743
"82",519
"83",97
"84",221
"85",604
"86",333
"87",80
"88",132
"89",741
"90",245
"91",130
"92",167
"93",443
"94",571
"95",657
"96",718
"97",255
"98",29
"99",330
"100",226
"101",189
"102",69
"103",641
"104",498
"105",190
"106",430
"107",472
"108",100
"109",243
"110",262
"111",750
"112",642
"113",183
"114",339
"115",702
"116",205
"117",154
"118",666
"119",605
"120",635
"121",644
"122",645
"123",44
"124",553
"125",661
"126",103
"127",619
"128",624
"129",274
"130",689
"131",227
"132",690
"133",50
"134",578
"135",10
"136",728
"137",199
"138",626
"139",337
"140",336
"141",168
"142",744
"143",506
"144",537
"145",544
"146",660
"147",451
"148",281
"149",550
"150",285
"151",327
"152",45
"153",232
"154",235
"155",494
"156",649
"157",241
"158",288
"159",34
"160",449
"161",484
"162",583
"163",683
"164",186
"165",597
"166",745
"167",528
"168",694
"169",488
"170",402
"171",303
"172",354
"173",164
"174",441
"175",174
"176",14
"177",320
"178",326
"179",608
"180",622
"181",523
"182",171
"183",60
"184",301
"185",359
"186",63
"187",86
"188",240
"189",398
"190",564
"191",264
"192",230
"193",157
"194",487
"195",249
"196",713
"197",348
"198",691
"199",638
"200",524
"201",719
"202",581
"203",603
"204",669
"205",231
"206",210
"207",195
"208",717
"209",151
"210",61
"211",459
"212",685
"213",678
"214",373
"215",268
"216",39
"217",450
"218",192
"219",42
"220",736
"221",513
"222",490
"223",350
"224",25
"225",396
"226",217
"227",142
"228",559
"229",27
"230",595
"231",587
"232",518
"233",99
"234",386
"235",725
"236",82
"237",234
"238",96
"239",107
"240",495
"241",584
"242",12
"243",291
"244",409
"245",696
"246",104
"247",385
"248",481
"249",615
"250",742
"251",229
"252",177
"253",102
"254",640
"255",706
"256",599
"257",465
"258",699
"259",697
"260",271
"261",121
"262",439
"263",434
"264",665
"265",17
"266",239
"267",68
"268",52
"269",751
"270",125
"271",504
"272",558
"273",66
"274",681
"275",497
"276",667
"277",740
"278",674
"279",220
"280",566
"281",150
"282",15
"283",492
"284",716
"285",650
"286",659
"287",647
"288",83
"289",538
"290",13
"291",476
"292",8
"293",672
"294",296
"295",734
"296",135
"297",483
"298",120
"299",254
"300",474
"301",116
"302",510
"303",48
"304",59
"305",321
"306",535
"307",403
"308",352
"309",517
"310",153
"311",445
"312",529
"313",470
"314",196
"315",315
"316",41
"317",136
"318",501
"319",79
"320",314
"321",178
"322",43
"323",731
"324",35
"325",491
"326",614
"327",469
"328",628
"329",428
"330",165
"331",21
"332",557
"333",194
"334",512
"335",631
"336",695
"337",209
"338",539
"339",453
"340",530
"341",122
"342",560
"343",548
"344",233
"345",75
"346",247
"347",98
"348",568
"349",653
"350",114
"351",662
"352",724
"353",180
"354",590
"355",509
"356",6
"357",580
"358",616
"359",424
"360",358
"361",680
"362",458
"363",253
"364",85
"365",342
"366",270
"367",200
"368",435
"369",585
"370",87
"371",687
"372",425
"373",146
"374",163
"375",1
"376",302
"377",676
"378",630
"379",664
"380",117
"381",131
"382",111
"383",748
"384",275
"385",276
"386",507
"387",432
"388",74
"389",156
"390",693
"391",158
"392",306
"393",54
"394",610
"395",169
"396",405
"397",129
"398",522
"399",419
"400",40
"401",329
"402",162
"403",752
"404",258
"405",28
"406",654
"407",478
"408",755
"409",203
"410",596
"411",418
"412",579
"413",30
"414",349
"415",429
"416",38
"417",651
"418",423
"419",250
"420",552
"421",570
"422",18
"423",753
"424",612
"425",311
"426",313
"427",309
"428",652
"429",197
"430",629
"431",47
"432",455
"433",477
"434",260
"435",679
"436",266
"437",179
"438",166
"439",256
"440",331
"441",145
"442",686
"443",438
"444",406
"445",286
"446",148
"447",3
"448",607
"449",464
"450",675
"451",397
"452",91
"453",324
"454",738
"455",355
"456",216
"457",110
"458",527
"459",155
"460",356
"461",611
"462",416
"463",343
"464",123
"465",185
"466",534
"467",204
"468",377
"469",55
"470",471
"471",257
"472",754
"473",399
"474",140
"475",646
"476",112
"477",341
"478",431
"479",714
"480",480
"481",139
"482",219
"483",671
"484",126
"485",312
"486",621
"487",658
"488",347
"489",526
"490",101
"491",551
"492",648
"493",317
"494",115
"495",159
"496",712
"497",555
"498",715
"499",575
"500",201
"501",58
"502",273
"503",632
